"","PC1","PC2","PC3","PC4","PC5","PC6"
"Slc7a10",-0.00196891550257673,0.000218485129643639,0.000343525105121755,0.00075843635473289,-0.00377646183137847,0.000343678805965562
"AW551984",0.0176061671575335,-0.00157103040194754,-0.00311395869661689,-0.015521257603768,-0.00118898297170893,0.0112327826535413
"Taf7l",-3.96994654562474e-05,-0.000941802816467019,-0.000830619109207454,-0.000682866600575067,0.00180531858080347,0.000705150967127157
"Plekhb1",0.139340493485654,-0.0476784407514875,-0.0353178364548614,-0.08483950181859,0.0552771503476161,0.0760598667672549
"Dkkl1",0.062609715768503,-0.00215829100792088,-0.0197817889880152,-0.122206330740673,-0.0134829341182885,0.116757054502423
"Wscd1",0.103880277453233,-0.0571283955410707,0.040593701062795,0.00951356048268623,-0.107508728634903,-0.118199893854672
"Prr16",0.00223402318397005,-0.00466307089961485,0.002352516329534,0.00550272548064843,-0.000235842085147698,-0.00580109222203654
"Gab1",0.00139675076559226,0.00126401494473677,-0.0012961095707307,-0.000476270582662319,0.00064781681043474,-0.00117077525017539
"LOC105242387",-0.0300583516794348,-0.00323964227032172,-0.00324535377808094,0.01596796723399,-0.0522430450691296,0.0377142398680925
"Il17rb",0.00367872509416589,0.00941648139150524,-0.00555301104436502,0.00659319443585705,0.00433715043142581,-0.0166186158497521
"LOC105244317",0.00163296045351136,0.000604190069276307,-0.0011464468629054,0.00316005499573817,-0.00119186964150716,0.00384933987470494
"Tek",0.000218832333299691,0.0017056973120826,-0.00082792561170832,0.0013138031084038,-0.000215169533099409,0.000987517152592369
"Trp53i11",0.0691148613709123,-0.0176017712730517,-0.0258539440761839,-0.0114172432492036,0.0463128513729416,0.0475302482253027
"Hif3a",-0.00336532551383883,0.00629365677157885,0.00141806286003435,-0.00065794330978028,0.00121000952741441,-0.00092858814016113
"Tex14",-0.000298410756340512,0.000883222463294229,0.000211112787912477,-0.00271002764103182,-0.00271698769702187,0.000202062559767496
"Cacna2d3",0.00414393226306636,0.000568749109984015,-0.000358026463715497,0.00576038247034944,-0.00179273333307302,0.00239089778990785
"1110008P14Rik",-0.0234056915449089,0.00789476052368015,0.0335215504789674,0.000559305671752546,-0.0398196782610051,0.0527315677970049
"Lrrn3",0.104233295025609,-0.0191483872848542,0.0168098618882723,0.00587437744887329,-0.0504161432870256,-6.81148548359221e-05
"Stard13",0.00415948360613472,-0.0172958526568634,0.0254947604445868,0.028531032161734,-0.00897675834324825,-0.012588802633759
"Fxyd6",0.0918237885759981,-0.02792784961043,0.000578780758809652,-0.027801228367103,0.117256823192945,0.0701586810968793
"Clstn3",-0.0179172356722841,-0.00895900596300879,0.0376853992883441,-0.0288186573758518,-0.00410655258474541,-0.0385731258620902
"Mndal",0.00897244207493766,-0.0399222740836099,-0.16337895698585,0.048899612483367,0.0869291328527083,-0.0911147977313161
"LOC105244313",0.000432636970298341,0.00115251444443569,4.74081326774597e-05,-0.000632159138915936,-0.00040928778683773,0.00192916752165542
"Mstn",0.00610131150146988,0.000241946837006685,0.000919369692687389,0.00384351916085481,-0.0071773714723946,0.0065731480338015
"Col5a1",-0.026402282887798,0.036554088153392,-0.104987042803282,-0.00106502230305655,0.0342157275353435,0.00806222759136371
"Gpr56",0.0571048955903437,0.0185545424259822,-0.00742226732395941,-0.00976878114911145,0.00308982800974642,0.0352289923648881
"Casr",0.00375463238482917,0.00916266962380657,-0.0031766891144716,0.00848306575383414,0.0104061601319674,-0.0153926497047594
"Cd4",-0.00173136853435897,-0.00148244253664734,-0.00987497701031521,-0.00470639849108029,-0.0259468809101554,-0.0162094076197061
"Klhl4",-0.0023681908086526,0.0134703995349235,0.000965766232916976,0.00667988642247604,0.0132156243742565,-0.00574423092743513
"Ap1s2",-0.032320735613172,-0.00481545076019753,-0.134354676356393,-0.051286993142192,0.00454584965520455,-0.0972597614346653
"Kcnmb2",0.000685817094169816,-0.00486764226237379,0.00940554755380976,0.00253971472410737,-0.00427894052000574,-0.0071743244920548
"Scgn",0.00939699379332224,0.0250461787512588,-0.00826789493139203,0.0187251077749883,0.037238096551978,-0.0383244857686573
"Eml5",-0.0699159020471658,-0.0200798011299834,0.0370880314091536,-0.0473873089705923,-0.0619393885474279,0.00561930053576692
"Sulf2",0.211597255339658,-0.052063868880572,0.0926564258651515,0.0178763248494698,0.0188612594043784,0.0177255480660483
"Nptx2",0.00791856854353849,0.153556758742783,0.0867543725934151,-0.142638196097699,-0.0871185614118013,-0.0676625397723097
"Wwox",0.0412180999538354,0.0275612286069889,-0.00711142868719286,-0.0383708093581502,-0.0261292581998997,-0.00101988426393867
"Tslp",0.021450922748799,0.0243220002194645,0.000778975356013797,-0.0213981221240045,-0.024960911205407,0.00618016997273434
"Mical1",0.000212378896417105,-0.000117603942369972,-0.000773226431838552,-0.00309826472356586,-0.00368630421296874,0.00181687818701827
"Pdlim1",-0.0288643720954374,0.0691332169536406,-0.0640988329330005,-0.150381946828143,0.146827897338445,0.0967043700799329
"Parp9",-0.00195332611280388,0.00331428977513186,0.000320384458440666,-0.000531180771386612,-0.0060683204107425,-0.00497449223046648
"Klhl13",0.0665086630730088,-0.00967326386581814,-0.0282047419206087,-0.0476051967054652,0.0363314819900501,0.0977429629176164
"Rspo1",0.0125120626762798,0.0366832836162234,0.000224685816252951,0.0200162972079089,0.019644278371886,-0.0259744002373606
"Impg2",0.00222926233313126,0.00399067368956886,-0.00964355307948988,0.00308519411907046,-0.00862169806083474,0.00163808947650275
"Chrm2",0.0340960400064823,0.00286814778768821,0.0173415912359714,-0.0336093217577554,-0.0180307814918822,0.0217781162825127
"1700003M02Rik",0.00213410095089559,0.00230603874848703,-0.000837959488492418,-0.00117116409450185,0.00232533559168274,0.00316092459697833
"LOC105244749",0.00106931383824064,0.00206734711330287,-0.00143365892885929,0.00130580815079055,0.00371888089848201,-0.00302242703576503
"Ncald",0.0145859358384461,0.00144007163462622,0.00607534732055692,-0.0174579861186975,-0.0136717338713149,0.000221345854990468
"Dusp14",-0.0311457385987366,3.02064450784543e-05,0.0300078125644033,-0.0775452558677558,0.0180987319895621,-0.0426030571110494
"LOC105242644",0.000868453435435738,-0.000175192320128689,0.00374847246963013,0.00341188752263551,0.00648308166959922,-0.00725046381605064
"LOC105245842",0.00174863435157673,-0.00142766327123669,0.00139581392443309,0.0017187245561123,-0.00352069165458801,-0.00111270352392097
"Cntn6",0.0542829562448674,-0.0665900899536353,0.123710996405556,0.0476886061576503,-0.127802746128543,-0.0796291156864951
"Pkhd1l1",-0.000156516300189067,-0.0019058376105104,0.000475953513863515,0.00413507924039604,0.00126898052555162,-0.00146469408306827
"Dpp4",0.0390925579895447,-0.0387432755841604,0.0533774983475414,0.0690061646368623,0.0130351959912693,-0.00502006098161252
"Gem",-0.00660849448254794,0.00421536576019543,0.00338936011773391,-0.00473816057723073,0.000741996441515999,-0.00285481169812092
"2900052N01Rik",0.00134203156137862,-0.00139814084987888,0.00211776770429446,-0.00106330806708194,-3.0027352722825e-05,-0.00206300338761541
"Rheb",-0.0156299685472201,-0.012332783772054,0.0176604026774461,-0.0343677812132473,0.00128021478264432,0.00325629338525103
"LOC105244754",0.000675363108408527,-0.00253578270960454,0.00364849639380808,0.00509621547811189,-0.0034933327978723,-0.000679721920427706
"LOC105243011",-1.60557463857767e-05,0.00156193108187841,-0.00147453815835708,0.00374491312765196,0.00426947298709286,-0.000654680810315364
"Fam84b",-0.00319627159706603,-0.0100589711844903,0.0104883279030413,0.00889269587101723,0.0103882414853188,0.00400804160963904
"Hcrtr2",0.0229563377715285,0.118191616065665,0.0655903522974698,0.00716530296926104,-0.0913178364246481,-0.104233915133723
"Sash3",0.00204571351535523,0.000993272990050384,-0.00404305731196877,0.000896112417884679,0.000390082200054204,-0.00237952551412834
"Pcdhb17",-0.0171066323078825,-0.0150759432651018,-0.00291205781748566,-0.0182585435385175,0.0206538947791357,-0.0116068637548716
"Svil",0.00512110368536845,-0.00488707870903297,0.00977893101290331,0.0089018626753337,0.00567115873055912,-0.00213704256240481
"Sv2c",0.00265698590574366,0.00411059307481644,-0.00394452653023649,0.00354570718940948,0.0026813593999344,-0.000224842633862154
"Anln",-0.00285813599097195,0.00177737606929274,-0.000870939513437984,-0.000238118458327783,-0.00163315803307181,-0.000637715562825481
"Tmem91",0.139083310128937,0.000176541472317709,0.00988916271490888,-0.0317999777653359,0.025034434031094,0.0573714931828476
"LOC102634042",-0.0048674871365748,-0.0019591319673935,-0.00529790500520757,-0.0016353690611841,0.000922034400303226,-0.00297133464985548
"Gaa",0.0394163596186395,0.0499980968377516,0.0208813628003925,-0.00830994610028042,0.0698736908587147,-0.0636285747279303
"Cd6",0.029026457645693,0.015655911919224,-0.00282356595726336,0.021144952292358,-0.00595019344085531,-0.00660428599183927
"Gja1",0.00117484284875221,0.000548646562608441,-0.00244303984504672,-0.000379115332284615,0.00462937911466591,-0.00164449595238918
"Obscn",-0.0868822032068839,-0.01560386153668,-0.156254368461542,-0.028135541896472,-0.141227280579952,-0.0748774284760226
"5330416C01Rik",0.0509682747221937,0.146826489999613,-0.101716864018226,0.0132085579879692,0.0415414551238523,-0.0691077769389034
"Fancd2",0.121702758436763,0.0834851602955654,0.02054834607658,-0.00964538474920913,-0.0577459979503924,0.0174046174672075
"Rspo2",0.0911516056545868,0.00396365289606572,0.0618624150684016,-0.0254939180437053,-0.049106003583634,0.0126512802309213
"Angptl1",0.00133125455625717,0.000388693912927673,0.000771970175032248,-0.00306467810458124,-0.000662599486285452,-0.00444717138906863
"5930438M14Rik",0.00611645736912477,-0.0151101109863606,0.0260953292656955,0.0248035671940982,-0.0136995237595381,-0.0116496176231649
"Tmem255a",0.0205220809244876,0.0166430486517921,0.00273204217811073,-0.00904056172310531,0.00617086808480732,0.0184335114524248
"Pcdhb12",0.00218180322340008,0.00597320237606903,-0.0139881467897603,0.0046802712705322,0.0122636245177169,0.00107785561704028
"F2r",4.22544777621369e-05,-0.00415360142875538,0.00496362131480103,0.00535795154022318,0.00077874869571788,0.0074614437118673
"Pdyn",-0.00134188616523934,0.00136836956319281,-0.00167074551302471,-0.000730006857059605,0.000107524924350134,0.00314998001541506
"LOC105245523",-0.00131256269877187,-0.00172867844298989,0.00273935092242489,0.00103265961224181,0.00163390623847949,-0.000764672243586492
"LOC102638694",-0.000930155881362483,-0.000640589019083524,-0.000228324786983173,0.000798901734017686,0.00105864019945513,0.00220582990778862
"4921534H16Rik",-0.0014951431217268,0.000629330081267516,-0.00468243776957905,0.00341163050528083,0.00082575034106966,-0.00335878964117623
"Gpr88",-0.00627764445768454,-0.0140338307031583,-0.0181160712458914,-0.00206189482707938,0.00384288489328213,-0.0240966078998555
"Kcnj10",0.000643720948240447,-6.10925878307128e-05,0.00483048427025702,0.00294766775598492,0.00665541818448059,-0.00362560043957975
"Fam101b",-0.00138831524869056,0.000341970117621515,-0.00158778606075468,0.00239416916716251,-0.0026357471329942,0.00236582099304158
"Gldc",0.00350934435221857,0.00405285163952026,-0.00218371035534217,0.00516125155888505,0.00173400246372307,-0.00626529341708761
"Ndrg4",0.00788304835495935,-0.00428381192215958,0.00880465316810004,-0.00170836904053558,0.00587872152821606,-0.0179831743847127
"9530051G07Rik",0.00130508255727745,-0.00112088916790613,0.00567227044257134,0.00483450730439394,0.00454639299181381,0.00505647260064576
"Sema4a",0.0993901388678561,0.0977888097292116,-0.133346244368108,0.0261394363101114,0.0253387321605854,-0.148456593004862
"Ptgs2",0.0304113471875355,0.114287036701285,0.024888361213141,-0.0365839438897639,0.0343987879918116,-0.0727370108774593
"Dnah10",-0.000449464698454761,6.64932863068952e-05,0.000294811445151833,-0.00201528343114542,-0.0027437357926952,-0.000339641797244775
"LOC105245996",-0.00114631969846956,-0.0013206876371444,0.00215919844185467,-0.000509387576127751,-3.33080508773661e-06,0.00108886112897699
"4921507G05Rik",-0.00126363946849006,0.000520814673857398,-0.00309007492277086,0.0043481678576191,-5.66693438221351e-05,-0.000479712962157331
"Kcnip4",-0.0795208991928223,0.0499994813734362,0.140471920619713,0.142197506819094,0.0336286828843395,-0.0478987587639588
"Enpp1",0.00113800236920229,-0.00029411800913434,-0.0025130536978049,-0.00324138217882781,-0.00177256304438606,-0.000942721829829133
"LOC105246327",-0.039933389327409,0.0516232010053097,0.0400366756963322,-0.0473998176400931,0.00433380800299675,-0.0386262677286424
"Grm2",0.0237531525866394,-0.0227455827537001,0.0666627450927541,0.0407383501169298,-0.0210844892640527,-0.0142680342208461
"Plk5",-0.0403647738609788,-0.0726108125866824,-0.131472789914743,-0.0429831595956109,-0.127384944822148,-0.140812697279446
"Pdzrn3",0.0325627701871477,-0.0269326829694971,0.0594193900183222,0.0462514513903503,-0.0135733695099513,-0.0163802699503555
"Htr5b",0.00297749378995805,-0.00343568093285719,0.0231624721911352,0.00942406309019382,-0.0149299442077698,-0.0198049574767797
"Nrp2",0.00899960784408232,-0.00150787509656406,0.00369709319446656,0.005998212711706,-0.00164593380884642,0.00366412894991983
"4930552P12Rik",-0.000414818896044707,0.000783601240100519,-0.0010198627346402,0.00157652636760629,8.13768393106584e-05,-0.00228513834924697
"Parpbp",0.00322052364864073,0.000855865185125452,-0.000371740640102184,0.000507681403097048,-0.000975238613316102,0.00138855551692674
"LOC105246332",-0.00204407227384854,3.20556184996101e-05,0.00279168999956642,0.000598757124582946,0.00377478555651013,-0.00632573467326522
"Kif27",0.00566196067717417,0.00120511341420235,-0.00398820464389707,0.000444454570149855,0.00145558739889966,0.00411427948541252
"Pitpnc1",-0.0490497279496443,0.0447432934031645,0.127994153482154,-0.00435565700617026,-0.103882963583487,0.143662973481357
"LOC102636055",-0.00104409487986478,0.00144719295287306,-0.0022386541895643,0.000974299943943981,0.00105249071931212,0.00182755892131136
