specimen_id,LF1_L23-IT,LF1_L4-L5-IT,LF2_L4-L5-IT,LF3_L4-L5-IT,LF4_L4-L5-IT,LF1_L6-IT,LF1_L5-ET,LF2_L5-ET,LF3_L5-ET,LF1_L6-CT,LF2_L6-CT,LF3_L6-CT,LF1_L6b,LF2_L6b
191812_6463-X3826-Y9703_reg.swc,3.7505162862876036,0.4653346313816017,3.682685983833943,2.2043083242541734,-1.8092369543856996,-4.707316611353654,-2.6200299901273323,1.3786419447361995,-0.9664328911304061,-3.2273675702104985,5.321880348211339,-8.416254533306526,4.438835824087166,0.5314899765639578
191812_6476-X3744-Y9656_reg.swc,4.766189900869381,-0.9866201660592472,1.1742212909764087,-0.1941430098448091,0.47747409110311523,-0.7737121241330936,-3.0278720663888006,1.2619258117803565,-3.7097707217714064,-5.396288825472561,4.867087227372355,-6.290515499109479,-0.3281016148500089,1.9106145130796701
191812_6477-X4010-Y9201_reg.swc,4.884393694901522,1.4737499868469066,3.066995410867352,1.2710221183427628,-0.45957903033949066,-3.8607791294630536,-2.638769821543278,0.9625461043232131,-1.65025109849341,-2.764570230920613,6.51754357539015,-7.304338804812351,3.124664024091391,1.3443805074863593
191812_6568-X3828-Y8764_reg.swc,1.4086089707819902,-6.1780924173511504,-2.439729011872357,-1.7622889203875367,2.389862082966833,0.33064558893810747,-9.616270301095067,2.972701951481591,-5.904127428109217,-10.397134892115531,4.0078143348432995,-2.7102491166337686,-3.757500056168752,2.536166181877019
191812_6779-X4640-Y7603_reg.swc,5.2454318901551735,0.009207440323335703,0.7477101362351594,-0.24594742069202913,3.9485152964228543,-1.2323874456116966,-4.247948892404613,0.7758672851054458,-4.134619587129746,-4.61585622030233,5.629572913222033,-5.069003403531625,0.6282109018173232,3.8888146905978953
191812_6854-X5676-Y6355_reg.swc,4.355033732458994,0.09141636425983013,3.1790417837752956,1.6925500045098927,0.16583309814260097,-3.3771215218176227,-1.820016351799409,0.89227135688804,-3.57622287416262,-3.969320823872142,5.486196519141405,-6.248863412220185,2.7210994131868245,1.802215208400495
191812_6895-X3630-Y9992_reg.swc,3.3297887625745335,-3.640465813318772,-0.43143302497175473,-0.6662993256422697,-0.4466716215038346,0.10494186622193175,-6.287057005136371,3.18706194204295,-3.5003489277756086,-8.044706147611409,2.5981285675124384,-7.2850076859703865,-1.2706640451368991,2.7965939436091336
191812_7148-X3864-Y9658_reg.swc,3.6306568333157334,-1.3920978823849066,1.5774051036804762,-1.1575348206370017,-0.8921277324245732,-1.6407015444228468,-5.390607985959495,1.702040372982021,-1.598326338023402,-5.65742149376389,5.070174912790961,-6.765318884191682,0.05842315696541256,1.6780440900543039
191812_7255-X5228-Y7090_reg.swc,3.740036278790029,-0.7141964234579811,3.228249032054592,0.5619442985193785,1.0413511454799809,-1.8193154922781216,-3.5302567476284934,0.9578322913541044,-3.054613676705111,-4.8753444399996,5.634822173802616,-5.509918658998339,2.026336458819138,3.177695596155538
191812_7321-X4084-Y22812_reg.swc,4.039175750702416,-1.4668179830880521,1.8903727744867398,-0.7874708007045363,-0.7024165617052038,-0.6397310178505242,-3.6837365510129465,1.708166172416736,-2.177964438811022,-5.991491282036328,5.080381367596283,-5.182296654074178,0.3600887535277062,2.256944845771115
191812_7379-X5715-Y24777_reg.swc,3.444748696203722,-0.558338745713129,1.4266729119627017,0.9638366975111928,0.48354094202226755,-2.0772095461719964,-4.308692479020577,0.9799070501206469,-3.3656860701074347,-4.9433090089263585,5.671763439603366,-4.982997638447576,0.5884554800279309,0.8588618585301193
191812_7414-X5193-Y24236_reg.swc,4.041767218588203,-0.730180910605313,2.571154817679499,1.4307198769015583,0.5057448528719144,-2.4620435787711754,-3.1977931306537157,1.2498513706169494,-3.443557842912038,-5.2889795234409895,5.485774551482269,-5.766350463037367,1.7780844637246025,3.0680966765723685
191812_7460-X2919-Y19536_reg.swc,2.168103718914648,-2.4671628391258658,1.7515271972385495,0.4904578983338138,-0.28142031359610564,-0.7614227937842329,-5.2982299644936885,1.4861647121045471,-3.375891399564281,-7.023382270179574,4.850316981097274,-5.692208095805665,-0.1022677573006816,1.7570245110857279
191812_7487-X5132-Y7313_reg.swc,1.2574422513898185,-4.035607532312855,0.3479764796056223,0.3907493943248317,-0.3044086598098349,-0.17476986192989527,-6.594374673502331,2.1898655061587213,-4.028364531115141,-8.02770256054161,2.8649068607001302,-8.63442264201516,-0.9825410809858743,2.266519474772558
191812_7534-X5622-Y24592_reg.swc,3.3334137154934087,-2.563546418793242,0.909344538992657,1.6043937116980316,0.2668607578885488,-2.42861163843322,-5.185602483865956,2.4776438982427473,-4.317242851701294,-7.572277937071039,4.1149509148718355,-6.2848027410692175,0.9387035323091193,2.0369322783123014
191812_7586-X4315-Y23900_reg.swc,-3.246320394307188,-7.894568957301592,2.5562838335153004,1.2564059938596719,0.8051030811559571,-0.10803673215663413,-7.3213106035477375,-0.7362745515431861,-7.405869413753872,-9.885030076538596,4.807408517766828,-11.32488596343227,-3.2386044432891916,3.2965636780087335
191812_7597-X5133-Y23993_reg.swc,3.6952607294051156,-0.7226410244800126,3.1382079856201734,0.8152286072117343,1.3407253699132116,-1.6614920199930898,-3.960346414038367,0.42995435614674493,-3.4473149481121586,-4.673902885669437,5.622472425267649,-4.805050992880884,1.2863091089677674,3.229845502242477
191812_7717-X6201-Y6443_reg.swc,1.924391457905214,-3.683488446138876,1.819289750522336,1.8615436358411366,-1.2133264666641255,-2.600170979238001,-4.780985362545803,2.30708430059563,-3.4267262659403266,-7.9753253543694465,3.3955819644156375,-8.487306568661188,1.338429165968726,1.9575091070807615
191812_7881-X7006-Y5915_reg.swc,2.9370541053330808,-1.8039094637075779,2.1018265354494985,0.8690428768804027,0.29207293404952783,-2.791417990097806,-5.383684354082154,0.9341033968475829,-2.8170279580628392,-5.701787142876541,4.992953072126378,-7.5646075404396615,0.3838098809916106,3.060507233115039
191812_7886-X4342-Y22754_reg.swc,1.0793899850625444,-5.728643444877206,-0.004498435563246805,0.12321188170380304,0.30707792814895346,0.4681166827683124,-7.457014506174956,1.8256125760761002,-5.3122107511255425,-9.537685452922997,3.483870767844793,-8.363200877493615,-2.418221928480419,2.4293700998535006
191812_7938-X6892-Y25312_reg.swc,1.4706411235125154,-4.033608887604785,2.084889887411294,0.7467732587853875,2.3346206478204694,-0.9670847070564904,-5.718545469260981,-0.04915056159616604,-5.121449586989241,-7.886849930737371,6.576397886546372,-4.993606195068079,-0.997042684363803,4.190387094580646
191812_7977-X5136-Y23324_reg.swc,3.8459713586109725,-0.2707825539476248,1.2987123582939415,-0.6202847818223756,3.023524714690376,-1.5959267260704622,-5.592675264950645,0.9738385701277938,-3.632699711061146,-4.641860476322764,6.804531242119934,-3.00579024486356,0.20393736778681948,4.213063712076881
191812_7998-X5408-Y23691_reg.swc,1.8498483887992656,-2.961886413283914,2.203697791029733,1.5168694919313954,0.39960666604618916,-1.7290943930574585,-5.212663788385295,1.1685177119398715,-4.239988929386502,-7.4174997522468455,5.660620397485595,-6.8980155426294045,1.0770208946704427,3.2337331991353446
191812_8013-X7581-Y5690_reg.swc,2.0428933098520163,-2.5328498986597503,1.9039375089790462,2.2156039529607217,-0.32247479117760525,-2.834915059234354,-5.111285990399062,1.3032732066728214,-3.9043889098634663,-7.059016091233788,3.9030989819868336,-7.713756457121047,1.3100116493785867,2.156063010331933
191812_8096-X5297-Y8332_reg.swc,2.6396041097703815,-2.2282204251260715,0.6806639434612184,-0.13357793159049283,-0.07571438439827083,-0.9629168897293162,-5.263228357090563,1.7663235908816926,-4.0714120344245925,-6.600680938755775,5.008493380103451,-6.552698568508067,-1.139295373286379,1.1196303927299094
191812_8172-X4789-Y8339_reg.swc,0.897286931653485,-6.500868952049789,1.3204814878385744,1.6179366131454604,4.2364885180716865,0.11813065617533144,-7.239041915029415,-1.5727490552051542,-7.540725501383541,-10.616728477844864,5.898084807384453,-8.652048936239293,-1.6212965924933265,4.967770580889213
191812_8233-X6397-Y7234_reg.swc,1.5490095506990431,-0.9308847415149198,3.1199374239363507,1.7207744573998298,0.72451480592527,-3.631330428377267,-3.5828653565288677,0.10491011585672694,-4.091360267884923,-4.29166906275113,6.23292679067565,-6.970057459408103,1.530319063510535,1.6689121217424754
191812_8235-X5804-Y7784_reg.swc,4.145787446519937,-2.7197799029330136,0.3528700091163069,-0.3522834427444318,3.321547228781287,-1.5534230102366606,-5.79981275351798,0.5879506150958977,-5.918439967667191,-7.490119788632104,6.482508290347049,-4.361179119236908,-2.137724410079183,2.586970833217897
191812_8356-X5861-Y7841_reg.swc,-3.0103792010014905,-8.105937094125895,2.393087263139613,1.9728317915090896,0.262087408552822,0.5031373073660382,-7.417709563598208,-0.9448931164862122,-7.069752404673086,-10.690920046055263,3.852997445579467,-13.594689037939457,-3.126289356557282,3.2441475737740393
191813_6154-X4714-Y9350_reg.swc,5.603198226911651,0.08937592996397759,0.465479364400182,-0.057279261208096566,2.9413709942693913,-0.1998204588876254,-5.220981560014859,-0.09697478481732369,-3.384183737742426,-4.3949365405879055,6.614097598932364,-5.386350199762623,0.002606178421817429,2.981618003659733
191813_6215-X5154-Y8328_reg.swc,3.172170555748015,-1.611555585356402,2.3029376518923295,0.890425160762689,0.5562764825940159,-1.0261941753418182,-4.425960933232419,0.3061177326102016,-3.068087087316182,-5.179022683352332,4.96048939949034,-8.075171773411787,0.8623024300302777,2.697366357049548
191813_6524-X2579-Y18950_reg.swc,3.6687329081079167,-0.8030900766074273,2.093585673344071,-0.637474105582831,2.6558444321630166,-0.4671737612609451,-5.1954095995356235,-0.2769616692707082,-3.6622879165642037,-4.772861497297276,7.334164990143645,-4.364114320144652,-0.0005132637057196909,3.289496241312666
191813_6588-X2661-Y18498_reg.swc,2.969377456525053,-2.1731739483534565,1.4546696009371796,-0.47323104746940775,0.9162572271837434,-0.5089604222945927,-5.352224927302946,1.1568584736195866,-2.890671659718592,-6.091643077210977,5.101550336913318,-6.774688973099009,0.3642422654122832,3.7479360944723767
191813_6745-X2825-Y19481_reg.swc,-2.756704039332753,-5.53589207478954,1.2451659037062623,5.294139710979978,-0.7877178236704997,-2.5136145214368484,-5.705860985914817,1.4319406072983432,-7.191597633826322,-9.666832498160472,1.2326371792839144,-11.804936141680157,1.17756781204546,1.9506345126715026
191813_6829-x5209-y8545_reg.swc,4.115279889037996,0.3796727072437961,2.700250536215612,-0.6187791646889045,0.6197149198962919,-2.5856434333181815,-4.321616639612998,0.5300270033093851,-1.6852205700815548,-3.579515064914665,6.238738788975077,-6.724906494328074,1.1354189136710322,2.4754409689808052
191813_6871-x5237-y8478_reg.swc,4.783315207152774,-0.8004597779843041,0.6206938144415544,-0.5692742035700709,0.20801372256977663,-1.3059106262654947,-4.760401718788646,1.6457797324189778,-2.177699758783999,-4.982146056401035,4.854018845449379,-6.306891029694001,0.31411177569789883,1.9724939038410276
191813_6879-X2723-Y19955_reg.swc,3.925697039558295,-0.7461049193121039,3.0531594933708748,0.04956368335533179,1.1336193087459234,-2.148027595470048,-3.3067726027496285,0.1369227609828747,-3.001873337337609,-4.2534166340974835,5.717375988201787,-7.637290782558964,1.3825286959240213,3.0086129391500673
191813_7160-x2719-y18910_reg.swc,2.525931561279537,-3.93626952217365,0.5280862611734218,0.343885805546822,-0.2757566466169241,-0.1251307595091229,-6.082875588328508,1.5797089699241504,-4.131386376014158,-7.6790774470759535,3.098837908082324,-9.106018284765595,-0.9237633359002082,2.3167147779663413
191813_7214-X4724-Y9812_reg.swc,3.524682832480576,-1.210652873365414,1.64784286724047,0.0036623327524639565,0.02931292022096081,-0.31456888621975837,-4.0795491424593555,2.052172621867421,-2.603915950272869,-6.3808357397943505,4.124376995098293,-4.7548903141562,0.9470895532638521,2.8656206072068633
191813_7224-X2864-Y17670_reg.swc,3.627933406659773,-2.0218322287361175,2.0340145486447683,0.4782733909915415,-0.4374714108400753,-1.308487890828405,-3.8510854864936874,0.8214383811256889,-3.511090699600024,-6.597371728528554,4.724327750669579,-6.6199569472509765,-0.19123009479789665,2.200572740548385
192337_6620-X4736-Y30611_reg.swc,-5.102744776255035,0.6804341101540387,-1.5205937506668095,7.001814214267893,-1.5413202931177716,1.4929028631696784,-4.600393975536526,5.397226025779731,-2.138862715328689,-3.9391553615472845,-3.6640839376404726,-10.54045869034,3.3237706172871304,3.0256911548836247
192337_6764-X4864-Y14655_reg.swc,0.5993507232443777,-1.9285574316163179,-3.4580883633621005,5.732877503198795,-2.723716289457101,2.6080300043821847,-3.6110589498817425,6.97571779625544,-2.45459679541675,-5.3477349249147546,-6.357687284227201,-10.543064663035059,2.041721740347082,1.608341522022176
192337_7344-X3850-Y25781_reg.swc,-2.7394500776777693,-3.3724878603021082,-3.9202502033456863,2.6938145902278907,-2.639542728398588,1.9205562067747912,-4.615632721480528,8.554574307784511,-4.616545842747213,-8.04746164972844,-5.378062826721927,-6.185426659969162,-1.2775803034598248,0.701310435651227
192337_7585-X7231-Y9932_reg.swc,-3.1838160005233855,-2.4150128548781726,-1.5114369244254227,3.5403277130900848,-3.427690532728012,2.3223297061015065,-3.44736612414109,5.607665415927971,-2.6679407041217544,-6.13172410660457,-4.039089997657028,-7.86372077684199,1.236359878230625,0.22565508857085786
192337_7659-X5929-Y12351_reg.swc,3.9133154717291836,1.607356240877174,-2.1539448833137156,1.959545604612619,-0.40081156976592336,1.4563533936364301,-0.7846955534544453,5.073034871712585,-3.348355284788197,-2.946409049974965,-1.7428340459593685,-1.821481342225753,2.2829125262792953,-0.15534323284123797
192339_6660-X3904-Y20076_reg.swc,2.2649599784986316,-0.17186574688527112,-1.126426075706977,1.7866314285915212,-3.546713984364305,1.5134972266547884,-1.9860375376372619,5.864445443144541,-0.9930784379121739,-4.0093665400952965,-2.21125070533705,-5.301535088152056,1.7954523820431152,-0.3366899985360675
192339_6826-X4163-Y21198_reg.swc,1.1912909395649471,-1.4625248116914125,-2.194418762112342,2.213624839778137,-3.0773469357364442,1.8874264638065708,-3.2674103729154584,7.7536896552749734,-2.1788903249161344,-5.719442688435563,-3.6358309232455435,-5.957997693204617,1.1381483246342414,2.254808393359287
192339_6840-X3817-Y19709_reg.swc,-8.304665557378925,-3.9328223857910407,-4.0818989535105885,3.7187022554245717,-3.810776882360809,2.3072017689444255,-7.442366626009525,7.406197469145596,-3.6986885728841723,-7.11381417887339,-4.733276425630682,-11.61265692135693,-2.2361137287676662,-0.15261665632125496
192339_7392-X6785-Y6440_reg.swc,8.158498187253697,7.579902497598731,-2.053106047512141,1.2469312092585536,-4.236648940952375,-1.44927684149976,-0.37340526625449577,5.28806125915278,6.053120191362474,2.1173637665638454,-0.40308326382611215,-3.4531164591226355,4.4584334241646415,-1.0965771231729937
192340_6224-X4867-Y27176_reg.swc,3.1615125268771918,-0.33119448765689397,-2.880073550729143,2.79260542950383,-0.9741561068556686,1.1168179631652395,-2.844753537605432,6.262266707493188,-3.998198879672432,-4.8329475995789695,-2.619633604925518,-2.6215354191683686,1.789635868537925,0.5290413322897598
192340_6365-X5976-Y13673_reg.swc,-0.516493961474455,-0.3712858379377886,-2.8512446590385467,5.116018339084939,-3.6695849469256188,1.6153104041353945,-3.657429352380632,6.6190295549174225,0.7157841413259263,-4.842854857238798,-3.5728114303835823,-10.060166528610479,2.698408848038114,2.7466476821966586
192341_6482-X3479-Y8069_reg.swc,-2.314374713599813,-2.694158706912761,-0.10880850658106,6.318986834493453,-2.4347211508464666,1.7430219453847335,-1.9326281039948228,4.921635342298195,-5.134782684944247,-6.712364229069928,-5.033326328208025,-10.763433564058936,2.198907871995248,2.9973205974281036
192341_6527-X4499-Y23282_reg.swc,-1.6774870668277262,-0.8163688949480914,-0.4870256541257991,5.392909186832362,-3.798557358829175,2.8131655556137667,-0.7587312970914861,5.201908348736004,-1.7259343255420208,-3.725861180775559,-6.539708578376219,-9.178747936936835,3.287615922366041,1.2734352846400905
192341_7115-X3118-Y9770_reg.swc,1.3014854684820336,-0.30368795918184066,-1.8752220703756786,3.0552656442109045,-3.7676791849806786,1.3498495193850575,-2.649150057505735,7.055641702562131,-0.8344230087504927,-3.707339227846226,-4.240015783462325,-6.975553193389393,2.6255693493957386,1.4696038913616227
192341_7303-X4923-Y6376_reg.swc,3.176155645103916,1.6022983443443395,-1.2640858831532311,2.594679734964229,-2.6588795692209075,1.1588161432186193,-0.8686240937833554,5.457247502526694,-1.8155112736289019,-2.1985774566459146,-2.442932466727548,-1.5377539875413513,3.59493593802447,-1.1901253151807505
192342_6838-X4850-Y2371_reg.swc,0.63630987625501,-5.956975235230496,-0.26460468477193927,0.2750656789458181,-1.9729954045429143,0.2803971249809776,-6.4132374445414735,2.7248940247490747,-4.882564206243151,-9.623096340514145,2.1173067643817696,-8.56824373608285,-2.877109808900346,0.3172322776319467
192342_6941-X3482-Y21640_reg.swc,2.033408666660302,-5.1904794870705615,0.34555050063199305,0.03975735820649451,1.9197466845533397,0.6636384177116961,-7.268071583745073,0.08496858104576432,-6.036044637658051,-9.156410265422831,4.344717570074326,-7.172766562288328,-2.5249760885056007,2.822619515467645
192342_8032-X5502-Y5809_reg.swc,3.4839283966871126,-0.6616156294667548,2.726000458872275,0.6197095617869999,1.9548462012670615,-3.338536354862303,-4.386061929511723,0.8252301304839902,-3.8766710087642364,-5.059391097418334,6.70559670651741,-5.461823586521704,0.8204246864909002,3.8790961458564777
192342_8141-X6037-Y23548_reg.swc,3.1138639557330436,-0.5352890059445294,3.2290600711723374,1.4994326295935119,1.1131932374449123,-2.007012310233847,-3.848385418827029,0.7961157799041297,-3.488089648567141,-5.671449953330122,5.945470146651852,-3.3014381700823017,1.5071535000588159,3.4966797092089923
192343_5742-X3633-Y12817_reg.swc,-1.732796250249316,-7.334013966435844,0.8996340433800099,2.1461715315135454,0.1570730603463084,0.6080651838288443,-6.942155989138314,-0.12661017468090918,-6.351975546813379,-11.624370933902517,2.122745333933905,-12.395562535599494,-3.3704930405575624,3.8818354880499033
192343_6777-X4052-Y23666_reg.swc,1.1575535177100242,-4.770798544311206,0.059097677705997886,-1.0484184551411433,-0.9941233703851557,0.04884067482918396,-6.819225604319459,1.6569848013695814,-4.515341713471573,-8.60346809339775,4.101205094429068,-5.953907731205471,-3.052958495260694,0.5224542818533087
192343_7174-X3824-Y23571_reg.swc,1.080951640527202,-6.467854419769912,-1.379850731766905,0.6844553832116783,0.419971698848571,1.0230710957209546,-8.147504356852284,2.2149128810217578,-5.398649672804315,-10.57769406177011,2.159443929737454,-8.320499713684566,-2.4292344004495092,2.415099821994894
192343_7524-X5744-Y25593_reg.swc,3.145168782763341,-1.066720031880432,2.488791934585129,0.929817238944214,0.4717671647984925,-2.055113715590678,-4.2167772563325,0.6594739330505747,-3.7535614369553674,-5.259695026489599,6.41344354154521,-4.858249944093329,0.8826490111763734,2.4447488003631106
192343_7862-X5206-Y6520_reg.swc,1.7552457741452305,-4.5529914098095015,1.9508981740770555,-0.5593435632302342,2.015412667644418,-0.6837143876369169,-6.269693417360626,-0.32273119057546396,-6.140228861690479,-7.9992640851520305,6.114213090009839,-5.636201326108568,-2.6555682015823012,2.7981539717288566
192348_8164-X3381-Y21012_reg.swc,6.893039036657752,1.9070455638531907,-1.6352225826680722,-0.8181309317806444,-2.3268080433412592,-0.07957617928966755,-1.8252823174361115,5.583735917371154,-0.8058576395880754,-3.0546280799583005,0.10845401920795182,-0.10079655275073185,1.2576942627482979,-1.2906418233651629
194065_6750-X3779-Y21393_reg.swc,1.7071697645830306,-5.099246803837458,0.017911075877645954,0.5142849583061126,4.671494035084972,-0.9602370062145877,-6.9467563407758846,-1.4610311000491127,-7.761469828075457,-8.512978398496257,7.215959498453068,-5.099986372849466,-3.3000077905668914,3.360229413299069
194065_7154-X2800-Y12603_reg.swc,1.7436316796708278,-4.748349304590021,0.6594887248183852,0.3259916264169118,4.361438401818679,0.33362495594125147,-7.500188171756754,-0.7705074650053501,-7.571053009503352,-9.508225563184421,6.61600202060856,-5.571636779642015,-3.077228910915445,3.312325883038739
194069_6480-X4276-Y11858_reg.swc,3.9311703258450827,3.735437792749776,6.278645579093904,0.44426999407373613,0.5936098397984652,-8.881075798907624,-0.16974271518496703,-0.795047303610409,-0.5795859192106637,2.2719276476603874,10.058087545028048,-5.789230999620577,4.522527300454065,-0.2644951018934869
194069_6614-X3338-Y19996_reg.swc,6.808489999180576,8.387827076555713,5.319855869212979,1.4147575087173259,2.3801130360249223,-6.300798752559619,1.7521025079155534,-0.577761581593289,0.19030243613766357,6.637078555877552,10.253603510275045,-4.18307233163481,6.242849813294296,1.5182548678304482
194069_6665-X4527-Y10686_reg.swc,7.747205525189168,5.2212698644557705,4.278375585370586,-1.751519865245358,4.611847357398689,-7.2569575248238865,-0.3982938326456448,-1.0685552864891605,-1.1492243408820861,2.7437410511075164,10.300385434991417,-3.203349150628766,3.1630198111254284,1.835156500160009
194069_6771-X4023-Y23667_reg.swc,5.586469925462609,7.175550577588436,6.170067532419024,4.3920511045751995,-1.0579506787800683,-2.510366464371081,2.1247282782610215,-1.7151273969293435,0.6901649110335969,3.65786464222555,6.966381524973365,-3.860688525185055,5.232481956521371,0.08922314993121105
194069_7166-X5939-Y8426_reg.swc,9.828036885958706,5.605775935933224,-2.639426595446379,-1.705206883354131,-1.7852704014272893,0.7002821083688568,-1.4153670652269266,5.4935124830465405,2.7800491300634755,0.6227143960745398,1.3660104077058621,-0.991629400504093,2.544587413804864,-1.4037903556408406
194069_7189-X5459-Y8724_reg.swc,6.386177970959845,5.999794411944372,4.649267935417543,0.27663791659330533,-0.3708232599264388,-5.744664539888505,0.5142641303997346,-0.16946915971866122,1.0159375695911756,3.9400209975262115,9.09957858818882,-5.197900449014502,4.809230586693263,-1.1755331770147075
194069_7216-X3715-Y22464_reg.swc,8.11900192085145,6.1791805101901005,2.35581538562719,0.3542840343761341,-2.9880566242576796,0.02428099601692489,1.101637506789817,3.0833106792965843,2.098132314558321,3.0073857133903883,2.3851504442540095,-3.2462152299925617,4.4864801187030405,-1.8860185928132618
194069_7313-X3495-Y20668_reg.swc,9.896987114457346,9.278080531790652,1.9602517146024856,1.0887988178890953,-0.6991141553856459,-1.0233788068263054,1.39148219703893,1.8787195243501633,3.742193363361164,6.4258004320785185,4.708075783517962,-3.2953083144670967,6.471495654914449,-0.45679121330176975
194069_7382-X3692-Y22255_reg.swc,8.313892461463242,9.701466098408293,5.013559182730927,1.6660213348519401,-0.4292193815232994,-3.5414248686185417,2.8231765212446187,0.4007716945498352,2.867295750147266,7.801837530682515,7.598177040751892,-4.712625132384497,6.920079096005411,-0.33825409969274467
194069_7406-X4443-Y11111_reg.swc,4.6844183820305325,3.850912710711735,4.617001144994351,1.7910271646969746,-0.027136487413057478,-2.3076137470319265,-0.23393499054656358,-0.8098025666293888,-1.3437526391116301,0.2848756047465264,6.5622073940315175,-2.91696996898963,3.3554337919258432,-0.6377433129659428
194069_7408-X5410-Y9170_reg.swc,4.940192833080261,5.86772388528391,3.655775471903556,0.2722747331533902,-1.8194706801164036,-3.440962734860763,-0.6290379730099439,0.50547449451599,2.3057200405409306,3.6016322306734208,6.88683225238987,-5.068306898676107,4.288643578516345,-2.1962444768800924
194069_7499-X4635-Y10487_reg.swc,4.178713488425005,2.1014086904228573,4.3267806554950115,0.9181066008571195,-0.863262688085005,-4.003732353365563,-1.8670483983352395,-0.5910485541297122,-1.8059086593738614,-1.3388038683848933,7.553821641292143,-5.916530574750955,0.8618972723487812,-0.4501178880821539
194069_7541-X6312-Y7823_reg.swc,3.166558201281332,5.551908396022376,8.438465422785352,0.9547758582912942,1.0448768986320154,-8.906464148363936,1.27959858114296,-1.7719595399855592,0.0739923566743461,4.315928264331966,9.965477935245493,-4.430655650884404,6.5474174045417355,-0.3790571293018493
194069_7629-X6739-Y7566_reg.swc,8.632886435543137,3.4464450119544603,-1.2231028898470284,-2.171701701865971,1.2987314061382897,-0.9352701719536254,-4.329201667820172,1.6659818129146564,-0.9237136765319622,-1.1793040398423225,6.166569244962556,-2.3084382781811525,-1.156500242457714,-1.0532237829443196
194069_7724-X4289-Y23661_reg.swc,6.5386294607389,6.326183288653371,6.456295026612713,0.49092176730218173,1.0273867652630253,-6.549557115440392,1.869358128517359,-0.31953967375437015,-0.04092603129034268,4.972743477839928,8.646723336352043,-4.403532786777271,5.426300928840287,0.09712096952588961
194069_7827-X3508-Y20244_reg.swc,1.330623317621663,-3.6792644308120814,0.10276029151719945,3.9247748881040594,-1.902932240942978,-0.08952858819808655,-3.6611417046819037,5.33333134082066,-5.298677353478236,-6.768971930699053,-1.2131839127379722,-8.786743232229794,2.860879562168068,0.6759846869480143
194069_7890-X3746-Y21746_reg.swc,7.634912618914194,6.200548529868361,4.261875218347578,0.19161781105389508,1.0320796666215442,-4.7024068405198305,-0.17050991318253242,-0.5419541065706845,0.44462510720477183,3.7421169915268893,8.932946290035602,-5.304666226411143,4.207469838829022,-0.49869851634700935
194069_7949-X5085-Y10196_reg.swc,4.7468438335896845,3.5973304995862203,6.472410113340243,2.6426970506772465,-0.4832840822052877,-5.36204193586174,0.5182341089924559,-0.18964133219951393,-1.1508484457016506,0.9476770479588265,8.196163240632854,-3.648294719131086,5.400879423105222,-0.25601357480619447
194069_7960-X3680-Y21513_reg.swc,6.836757591514481,3.3360105636963064,1.2416379578187142,-0.42201264428032026,0.6941992827584613,-3.4025925087664906,-1.8765652219063982,1.572966827516309,-0.3509034208508862,-0.9203043972013256,6.226206095179977,-0.742204765307446,1.7155426336343031,-0.15461998145960953
194069_8027-X4187-Y22761_reg.swc,5.758672715155225,6.609069866897492,4.935169105988298,-0.4772792780603859,-0.043239813346368644,-5.937971409092929,0.2754365873261578,-1.0728498799064807,2.440710477459046,6.050328172970582,10.0870347140469,-5.12963324311642,4.082548911485192,-0.9778467855908134
194069_8053-X5370-Y24809_reg.swc,6.389360918919657,4.4365585881794365,4.491484135333102,-0.27027243062215056,1.5424351004843349,-4.8843130043591785,-0.38496045139685525,-0.05535409245052261,-0.7539340954748506,3.050792788290215,8.624438934667605,-4.836103594721184,3.774608215638562,0.9413359573910169
194069_8063-X5880-Y9133_reg.swc,3.5918391425407576,1.989825192694117,4.283765656258643,2.5525631496275585,0.043583518593574413,-3.7381918400125254,-0.8743933150588876,0.6680324214887001,-2.729810244163104,-1.0962008474233116,5.806714414740955,-3.821455813783119,4.062032447348104,-0.29499320051396816
194069_8151-X5946-Y25268_reg.swc,-0.7690208035884213,-3.3000411669550673,1.8190643082693787,5.139263203462171,-0.2878863990017356,-1.9310921187497871,-3.6508656214878474,3.8521259751355874,-6.016234565905302,-6.376016063689805,1.2225061061944904,-8.71770312439561,4.856770690929605,0.9371599899775499
194069_8220-X4330-Y22689_reg.swc,7.9788917197102736,6.781497930676941,5.018668422594724,2.1165266923640553,2.5710069524251704,-6.173677006769819,0.9137437308780487,-0.31699251450656657,-0.9651170934654483,3.9416816087695628,9.46090936269372,-3.7906039906063924,6.292120943214945,-0.08635998139485734
194069_8231-X4410-Y22897_reg.swc,4.848615159691595,4.632158381401434,4.7560842195146105,2.574627523530259,0.600471920737582,-4.808721970592138,-0.45983463133523167,-0.2964477568780768,-0.8074030138538553,2.3442245388110523,7.863678707759137,-5.615794222150159,5.896999167760618,0.45065471419196024
194079_7452-X4416-Y23624_reg.swc,5.42369143468133,1.1318245812790175,3.0386186041697103,1.33176930190327,2.4926108144486148,-1.7181012754947016,-3.8050406727857844,0.27502948784683134,-2.2200445926967802,-4.565215412305802,6.774793172341877,-2.876947546548558,2.7191679735118393,5.469074691341274
