sample_id,x,y,subclass_label,subclass_color,resp_pc_1
LS-15379_S75_E1-50,-1.1305696,5.5196886,L6 IT,#A19922,3.4541547543101334
LS-15379_S76_E1-50,-1.7621267,3.552424,L6 IT,#A19922,2.6116920091435256
LS-15379_S77_E1-50,-3.5168629,8.351,L6 IT,#A19922,16.088084023019306
LS-15379_S78_E1-50,-0.5707388,4.915815,L6 IT,#A19922,0.9263574382525764
LS-15379_S79_E1-50,-1.7960017,3.3571706,L6 IT,#A19922,5.5491285806476105
LS-15379_S80_E1-50,-2.3147829,17.764393,L6 CT,#2D8CB8,-2.982409653093085
LS-15379_S81_E1-50,-0.62445843,15.063845,L6 CT,#2D8CB8,4.053417626920656
LS-15379_S82_E1-50,-0.6829927,17.397663,L6 CT,#2D8CB8,-10.296381910317477
LS-15379_S83_E1-50,-2.6678731,7.1043987,L6 IT,#A19922,15.594354119924944
LS-15379_S84_E1-50,-3.2593625,7.9969997,L6 IT,#A19922,13.735006746922656
LS-15379_S85_E1-50,0.13672104,17.106874,L6 CT,#2D8CB8,-5.794551613129816
LS-15379_S86_E1-50,-0.6112159,8.362433,L6 IT,#A19922,-17.529254196873726
LS-15379_S87_E1-50,0.25076395,15.5307255,L6 CT,#2D8CB8,7.953280962131147
LS-15379_S88_E1-50,-1.7482239,3.9759965,L6 IT,#A19922,1.1777947690376265
LS-15379_S89_E1-50,0.02754854,19.033049,L6b,#25596D,-14.22700169344881
LS-15379_S90_E1-50,-2.8971372,6.3373775,L6 IT,#A19922,21.79028928218624
LS-15379_S91_E1-50,-0.4208741,16.40877,L6 CT,#2D8CB8,-9.540519953363344
LS-15379_S92_E1-50,0.4622094,17.257645,L6 CT,#2D8CB8,10.309104946199216
LS-15379_S93_E1-50,-2.9232538,8.0406885,L6 IT,#A19922,14.30040765616925
LS-15379_S94_E1-50,-0.99649,7.752714,L6 IT,#A19922,-2.4813191689046854
LS-15379_S95_E1-50,-1.5259295,16.57213,L6 CT,#2D8CB8,0.803789348342313
LS-15379_S96_E1-50,-1.5857923,4.371573,L6 IT,#A19922,0.2366636810396953
LS-15380_S01_E1-50,8.951672,-8.569596,L2/3 IT,#94D9A1,15.158956411308475
LS-15380_S02_E1-50,9.757829,-5.6888747,L2/3 IT,#94D9A1,-3.991677610923108
LS-15380_S03_E1-50,-0.87010044,-8.331885,L4,#00979D,15.81028314360572
LS-15380_S04_E1-50,10.351499,-7.9572263,L2/3 IT,#94D9A1,11.26123231947012
LS-15380_S06_E1-50,8.812929,-8.799263,L2/3 IT,#94D9A1,26.370555076929676
LS-15380_S07_E1-50,8.8051815,-8.578902,L2/3 IT,#94D9A1,25.4140568880823
LS-15380_S08_E1-50,9.748888,-8.956395,L2/3 IT,#94D9A1,10.132322651035844
LS-15380_S09_E1-50,9.926625,-6.1005287,L2/3 IT,#94D9A1,8.634075008062027
LS-15380_S10_E1-50,9.906603,-8.997065,L2/3 IT,#94D9A1,12.172763857291493
LS-15380_S11_E1-50,9.412245,-8.269881,L2/3 IT,#94D9A1,15.46806924307674
LS-15380_S12_E1-50,10.272552,-9.52783,L2/3 IT,#94D9A1,11.473193078041996
LS-15380_S13_E1-50,-0.9372873,-8.552632,L4,#00979D,8.342647372697458
LS-15380_S14_E1-50,-1.0923637,-8.381118,L4,#00979D,17.977338331724347
LS-15380_S15_E1-50,8.670261,-8.115202,L2/3 IT,#94D9A1,26.22868817932765
LS-15380_S16_E1-50,9.96971,-9.11941,L2/3 IT,#94D9A1,11.571497308495625
LS-15380_S17_E1-50,9.266355,-7.208423,L2/3 IT,#94D9A1,14.53254564933396
LS-15380_S18_E1-50,8.774971,-8.933467,L2/3 IT,#94D9A1,26.4365098755764
LS-15380_S19_E1-50,8.188305,-6.143449,L2/3 IT,#94D9A1,27.27687475253673
LS-15380_S20_E1-50,9.606808,-7.616754,L2/3 IT,#94D9A1,6.799440586314291
LS-15380_S21_E1-50,8.511796,-7.2444005,L2/3 IT,#94D9A1,26.828676805821527
LS-15380_S22_E1-50,9.542459,-9.523959,L2/3 IT,#94D9A1,18.924293625900564
LS-15380_S23_E1-50,9.891589,-5.949564,L2/3 IT,#94D9A1,-7.837868440642758
LS-15380_S24_E1-50,9.7375145,-9.517408,L2/3 IT,#94D9A1,15.88959359500694
LS-15380_S33_E1-50,8.8258505,-5.9846973,L2/3 IT,#94D9A1,11.817514431308044
LS-15380_S34_E1-50,10.705718,-7.4358516,L2/3 IT,#94D9A1,3.574731872097127
LS-15380_S35_E1-50,10.425615,-8.709136,L2/3 IT,#94D9A1,15.359049458914985
LS-15380_S36_E1-50,8.853075,-7.1463,L2/3 IT,#94D9A1,24.6430701923936
LS-15380_S37_E1-50,10.686197,-5.3658843,L2/3 IT,#94D9A1,-8.36508056616608
LS-15380_S38_E1-50,-3.2150414,-9.222452,L4,#00979D,14.084049598936003
LS-15380_S39_E1-50,9.430263,-8.144873,L2/3 IT,#94D9A1,10.39860571809703
LS-15380_S40_E1-50,8.449269,-6.389189,L2/3 IT,#94D9A1,27.929615366236675
LS-15380_S41_E1-50,8.949233,-8.443086,L2/3 IT,#94D9A1,20.10210916437954
LS-15380_S42_E1-50,9.750946,-8.223627,L2/3 IT,#94D9A1,15.325443986321298
LS-15380_S43_E1-50,9.794602,-8.217541,L2/3 IT,#94D9A1,12.43451020266746
LS-15380_S44_E1-50,10.598145,-8.841482,L2/3 IT,#94D9A1,10.305857741559498
LS-15380_S45_E1-50,-0.84774125,-7.9546666,L4,#00979D,-2.392107374755041
LS-15380_S46_E1-50,9.0807295,-9.295536,L2/3 IT,#94D9A1,24.461480068458453
LS-15380_S47_E1-50,9.532652,-7.632613,L2/3 IT,#94D9A1,10.738063003245433
LS-15380_S48_E1-50,8.980371,-9.164405,L2/3 IT,#94D9A1,22.53604784338776
LS-15380_S49_E1-50,10.698632,-5.468047,L2/3 IT,#94D9A1,-2.14214534782851
LS-15380_S50_E1-50,9.201441,-8.791981,L2/3 IT,#94D9A1,16.379747208662533
LS-15380_S51_E1-50,8.847706,-8.585199,L2/3 IT,#94D9A1,24.84212385645569
LS-15380_S52_E1-50,9.530623,-6.7631116,L2/3 IT,#94D9A1,17.246607553532616
LS-15380_S53_E1-50,10.191368,-8.863278,L2/3 IT,#94D9A1,14.050099562735737
LS-15380_S54_E1-50,-1.0831043,-8.375385,L4,#00979D,14.809403200995334
LS-15380_S55_E1-50,9.510447,-9.550229,L2/3 IT,#94D9A1,20.019657144782183
LS-15380_S56_E1-50,9.436244,-7.3613505,L2/3 IT,#94D9A1,11.938504480116954
LS-15380_S57_E1-50,-5.073728,-5.675553,L5 IT,#008A61,20.607240731746742
LS-15380_S58_E1-50,-4.1788206,-9.021871,L4,#00979D,13.105145170972314
LS-15380_S59_E1-50,-3.8920295,-8.808877,L4,#00979D,15.773493344552389
LS-15380_S60_E1-50,-4.12224,-7.6987658,L4,#00979D,10.634578609315671
LS-15380_S61_E1-50,-2.7135494,-7.242584,L4,#00979D,3.818105489756959
LS-15380_S62_E1-50,-4.4554205,-8.417149,L4,#00979D,10.626549982950024
LS-15380_S63_E1-50,-4.644096,-6.8580146,L5 IT,#008A61,12.317061545766467
LS-15380_S65_E1-50,-2.248784,-8.237082,L4,#00979D,2.969275038729928
LS-15380_S66_E1-50,-2.3599174,-7.937172,L4,#00979D,13.904558452221094
LS-15380_S67_E1-50,-3.8099828,-8.322441,L4,#00979D,13.09534557012454
LS-15380_S68_E1-50,-3.6226983,-8.958138,L4,#00979D,17.65024397901629
LS-15380_S69_E1-50,-1.5608323,-7.752674,L4,#00979D,3.3746067382026244
LS-15380_S70_E1-50,-4.2090936,-9.59601,L4,#00979D,16.81985544580828
LS-15380_S71_E1-50,-4.0892224,-7.0405693,L5 IT,#008A61,7.452891147466701
LS-15380_S72_E1-50,-4.231109,-9.192427,L4,#00979D,13.655235581547696
LS-15380_S73_E1-50,-3.8570554,-11.379904,L4,#00979D,7.34782559453848
LS-15380_S74_E1-50,-4.2232494,-8.748693,L4,#00979D,11.646336566241873
LS-15380_S75_E1-50,-3.6091132,-6.833847,L5 IT,#008A61,7.129680252755218
LS-15380_S76_E1-50,-3.579277,-9.008462,L4,#00979D,19.798248961205367
LS-15380_S77_E1-50,-4.565183,-7.628865,L5 IT,#008A61,13.398876958622912
LS-15380_S78_E1-50,-3.1524057,-8.960538,L4,#00979D,23.107216858995688
LS-15380_S79_E1-50,-3.8873525,-8.65842,L4,#00979D,18.25498311056347
LS-15380_S80_E1-50,-1.3630443,-9.037332,L4,#00979D,15.82201677835801
LS-15380_S81_E1-50,-5.1812267,-5.809638,L5 IT,#008A61,15.635635722730877
LS-15380_S82_E1-50,-3.9551682,-9.314498,L4,#00979D,14.774641634145665
LS-15380_S83_E1-50,-4.259258,-7.2898917,L5 IT,#008A61,9.719337384843396
LS-15380_S84_E1-50,-2.9613633,-9.87872,L4,#00979D,15.598431878774988
LS-15380_S85_E1-50,-3.1888738,-7.8817406,L4,#00979D,18.168282699540505
LS-15380_S86_E1-50,-3.2696867,-9.064115,L4,#00979D,9.668490499777713
LS-15380_S88_E1-50,-1.6575434,-11.623041,L4,#00979D,23.184689719474058
LS-15380_S89_E1-50,-3.6884274,-8.674937,L4,#00979D,18.96713887132597
LS-15380_S90_E1-50,-2.1687293,-9.259947,L4,#00979D,15.95189876789084
LS-15380_S91_E1-50,-3.8060088,-8.594667,L4,#00979D,16.773037728134366
LS-15380_S92_E1-50,-1.852642,-9.114076,L4,#00979D,14.14009444374165
LS-15380_S93_E1-50,-3.8964286,-9.738199,L4,#00979D,17.379897561741604
LS-15380_S94_E1-50,-2.666578,-7.6207256,L4,#00979D,20.017398021602197
LS-15380_S95_E1-50,-2.830931,-7.315417,L4,#00979D,13.25137719590569
LS-15380_S96_E1-50,-3.022466,-7.7214093,L4,#00979D,6.257842694772786
LS-15381_S01_E1-50,-2.2301118,-8.081185,L4,#00979D,9.993985675368014
LS-15381_S02_E1-50,-4.3877106,-9.175805,L4,#00979D,16.017559955053137
LS-15381_S03_E1-50,-2.4272509,-7.9147034,L4,#00979D,6.484955483478912
LS-15381_S04_E1-50,-2.5236044,-10.876673,L4,#00979D,17.58502014321088
LS-15381_S05_E1-50,16.620195,6.47369,L5 PT,#0D5B78,6.041216650872681
LS-15381_S06_E1-50,-4.114559,-11.328247,L4,#00979D,10.835472342798866
LS-15381_S07_E1-50,-4.0331454,-8.977063,L4,#00979D,15.70858388747248
LS-15381_S08_E1-50,-1.8507849,-8.79734,L4,#00979D,8.166920902577626
LS-15381_S09_E1-50,-2.6147127,-8.132002,L4,#00979D,21.40395811376402
LS-15381_S11_E1-50,-3.302322,-7.9994283,L4,#00979D,15.794869336942716
LS-15381_S12_E1-50,-3.8412063,-8.220794,L4,#00979D,5.24891794965423
LS-15381_S13_E1-50,-4.018832,-9.788162,L4,#00979D,20.404429577966837
LS-15381_S14_E1-50,-4.2228065,-9.03794,L4,#00979D,9.486135574414693
LS-15381_S15_E1-50,-4.3206515,-8.820367,L4,#00979D,9.314714680483164
LS-15381_S16_E1-50,-4.152862,-9.511331,L4,#00979D,11.148524962050086
LS-15381_S18_E1-50,-1.4429196,-8.196666,L4,#00979D,2.5528292294971373
LS-15381_S19_E1-50,-2.5171697,-7.5331697,L4,#00979D,7.24465657198157
LS-15381_S20_E1-50,-2.60197,-7.9424114,L4,#00979D,9.666459512938914
LS-15381_S23_E1-50,-3.4120164,-8.692411,L4,#00979D,15.643465741092417
LS-15381_S24_E1-50,-3.1124017,-7.1652303,L4,#00979D,11.924294182329502
LS-15381_S25_E1-50,-2.0756865,-11.283586,L4,#00979D,22.575252572362373
LS-15381_S26_E1-50,-1.900184,-8.290793,L4,#00979D,-1.1897029985654743
LS-15381_S27_E1-50,-2.06316,-11.454617,L4,#00979D,13.220428746893717
LS-15381_S28_E1-50,-4.540572,-6.4372873,L5 IT,#008A61,9.669730944656388
LS-15381_S29_E1-50,-4.5384855,-7.077212,L5 IT,#008A61,12.208051445235055
LS-15381_S30_E1-50,-3.1433434,-8.263112,L4,#00979D,10.401735181611526
LS-15381_S32_E1-50,-3.9804046,-9.284843,L4,#00979D,15.983126665726292
LS-15381_S41_E1-50,-3.4256167,-11.339859,L4,#00979D,15.249587023707363
LS-15381_S42_E1-50,-3.8495102,-9.690971,L4,#00979D,24.55085575443952
LS-15381_S43_E1-50,-2.8839593,-7.7055497,L4,#00979D,13.835660001203124
LS-15381_S44_E1-50,-3.310637,-7.7038493,L4,#00979D,12.423138735092325
LS-15381_S45_E1-50,-2.907507,-7.3213286,L4,#00979D,13.287739427964762
LS-15381_S47_E1-50,-3.2018256,-8.765205,L4,#00979D,10.683986193707655
LS-15381_S48_E1-50,-2.1194448,-8.126465,L4,#00979D,11.428472468659685
LS-15381_S49_E1-50,-3.5521011,-8.231338,L4,#00979D,5.687685645698346
LS-15381_S50_E1-50,-3.2653446,-8.820383,L4,#00979D,6.793860358561303
LS-15381_S51_E1-50,-3.8392873,-9.83673,L4,#00979D,15.54405311147202
LS-15381_S52_E1-50,-4.059841,-9.131416,L4,#00979D,6.257974650418389
LS-15381_S53_E1-50,-4.156331,-9.181586,L4,#00979D,18.014921393037817
LS-15381_S54_E1-50,-3.2331104,-11.7385645,L4,#00979D,13.681102190957173
LS-15381_S55_E1-50,-3.4767034,-8.684037,L4,#00979D,14.116189087298425
LS-15381_S56_E1-50,-3.6128123,-8.754593,L4,#00979D,17.208945518533774
LS-15381_S57_E1-50,9.92151,-5.750825,L2/3 IT,#94D9A1,-1.1613818586455935
LS-15381_S58_E1-50,9.397354,-7.2930627,L2/3 IT,#94D9A1,10.172404306781717
LS-15381_S59_E1-50,10.163363,-5.0994062,L2/3 IT,#94D9A1,-12.345360686964744
LS-15381_S60_E1-50,11.066308,-7.5488925,L2/3 IT,#94D9A1,0.4904092767713043
LS-15381_S61_E1-50,9.30171,-6.666085,L2/3 IT,#94D9A1,11.629082216994842
LS-15381_S62_E1-50,8.554503,-8.573723,L2/3 IT,#94D9A1,22.632733841716785
LS-15381_S63_E1-50,9.134237,-5.9420033,L2/3 IT,#94D9A1,15.675150593123869
LS-15381_S64_E1-50,9.892176,-8.431144,L2/3 IT,#94D9A1,13.003536289021277
LS-15381_S65_E1-50,10.508524,-8.025959,L2/3 IT,#94D9A1,0.2957547811686071
LS-15381_S66_E1-50,8.961755,-9.062313,L2/3 IT,#94D9A1,24.65951758296489
LS-15381_S67_E1-50,8.239959,-6.1479745,L2/3 IT,#94D9A1,26.519143049019767
LS-15381_S68_E1-50,9.447024,-6.6952906,L2/3 IT,#94D9A1,10.06408534569014
LS-15381_S69_E1-50,9.832404,-8.025444,L2/3 IT,#94D9A1,12.46147964836007
LS-15381_S70_E1-50,9.9897175,-5.096187,L2/3 IT,#94D9A1,-9.244217604049185
LS-15381_S71_E1-50,9.17928,-6.841867,L2/3 IT,#94D9A1,17.84597085896563
LS-15381_S72_E1-50,10.616091,-8.290525,L2/3 IT,#94D9A1,5.341362849209616
LS-15381_S73_E1-50,10.714713,-8.8212805,L2/3 IT,#94D9A1,11.256372093573155
LS-15381_S74_E1-50,10.814619,-7.918217,L2/3 IT,#94D9A1,5.30434543157963
LS-15381_S75_E1-50,10.238321,-5.4363694,L2/3 IT,#94D9A1,-14.404046959919937
LS-15381_S76_E1-50,10.473457,-6.3465714,L2/3 IT,#94D9A1,2.718011346178599
LS-15381_S77_E1-50,9.183798,-8.733817,L2/3 IT,#94D9A1,14.948595797385664
LS-15381_S78_E1-50,10.464108,-6.0612073,L2/3 IT,#94D9A1,3.732367799881968
LS-15381_S79_E1-50,9.680131,-8.475543,L2/3 IT,#94D9A1,12.827307807314238
LS-15381_S80_E1-50,10.131798,-9.676507,L2/3 IT,#94D9A1,10.275399761985003
LS-15381_S81_E1-50,10.021777,-5.8040605,L2/3 IT,#94D9A1,8.476078144825903
LS-15381_S82_E1-50,9.208859,-7.6134353,L2/3 IT,#94D9A1,19.887652219282785
LS-15381_S83_E1-50,11.068449,-8.340923,L2/3 IT,#94D9A1,3.5485897093909653
LS-15381_S84_E1-50,8.741915,-7.210838,L2/3 IT,#94D9A1,28.95341382172133
LS-15381_S85_E1-50,9.50107,-8.497169,L2/3 IT,#94D9A1,12.013567430984049
LS-15381_S86_E1-50,10.611028,-5.805782,L2/3 IT,#94D9A1,-0.6591368843892652
LS-15381_S87_E1-50,10.263533,-5.6535277,L2/3 IT,#94D9A1,-6.627869163399589
LS-15381_S88_E1-50,9.997441,-5.5510373,L2/3 IT,#94D9A1,-1.1515284185204864
LS-15381_S90_E1-50,10.571413,-6.427792,L2/3 IT,#94D9A1,3.6303451116119017
LS-15381_S91_E1-50,11.064202,-8.048619,L2/3 IT,#94D9A1,-0.0664467364910295
LS-15381_S92_E1-50,8.548066,-7.784836,L2/3 IT,#94D9A1,31.13542930015454
LS-15381_S93_E1-50,8.402919,-6.0113435,L2/3 IT,#94D9A1,26.861254420319334
LS-15381_S94_E1-50,10.001172,-9.3864975,L2/3 IT,#94D9A1,21.51256729097893
LS-15381_S95_E1-50,9.756732,-6.3237534,L2/3 IT,#94D9A1,7.3051369049971315
LS-15381_S96_E1-50,8.998904,-8.692874,L2/3 IT,#94D9A1,20.068340085031902
LS-15382_S17_E1-50,-3.289251,-12.005179,L4,#00979D,18.400492680561943
LS-15382_S18_E1-50,-4.4163775,-10.994733,L4,#00979D,10.620885483188518
LS-15382_S19_E1-50,-5.0153413,-9.934492,L4,#00979D,5.390468291270014
LS-15382_S20_E1-50,-2.949186,-8.598988,L4,#00979D,5.943965860935992
LS-15382_S21_E1-50,-5.2575727,-9.69931,L4,#00979D,-2.914560276374292
LS-15382_S22_E1-50,-4.0922127,-11.399103,L4,#00979D,16.501028711473623
LS-15382_S23_E1-50,-3.7324374,-12.117728,L4,#00979D,9.119617806648863
LS-15382_S24_E1-50,-4.5279183,-10.648585,L4,#00979D,9.74395168557733
LS-15382_S25_E1-50,-4.4249687,-10.956476,L4,#00979D,13.280139628894938
LS-15382_S26_E1-50,-3.8616695,-10.23071,L4,#00979D,19.89400634828277
LS-15382_S27_E1-50,-4.235553,-10.117768,L4,#00979D,14.65977709457274
LS-15382_S28_E1-50,-4.25418,-9.961653,L4,#00979D,11.903336738803832
LS-15382_S29_E1-50,-4.335259,-10.262471,L4,#00979D,18.589955056231464
LS-15382_S30_E1-50,-3.511981,-12.151214,L4,#00979D,18.970182521359447
LS-15382_S31_E1-50,-4.236017,-10.801234,L4,#00979D,11.70736419528014
LS-15382_S32_E1-50,-3.7575912,-11.286065,L4,#00979D,18.545529483460815
LS-15382_S33_E1-50,-3.4395227,-12.04171,L4,#00979D,23.96573026104161
LS-15382_S34_E1-50,-5.0111213,-10.301713,L4,#00979D,9.552225862628683
LS-15382_S35_E1-50,-4.335586,-11.452134,L4,#00979D,13.09434846538763
LS-15382_S36_E1-50,-4.3983927,-11.346563,L4,#00979D,11.73122540904082
LS-15382_S37_E1-50,-4.6926203,-10.725901,L4,#00979D,13.025056687176184
LS-15382_S38_E1-50,-3.4895375,-12.153477,L4,#00979D,17.635628562270497
LS-15382_S39_E1-50,-5.067038,-9.664741,L4,#00979D,4.40145625412583
LS-15382_S40_E1-50,-2.4247427,-8.547804,L4,#00979D,8.4420413772391
LS-15382_S49_E1-50,-3.7999413,-8.506689,L4,#00979D,-2.0570196041568214
LS-15382_S51_E1-50,-4.39397,-11.560833,L4,#00979D,7.095633865243433
LS-15382_S52_E1-50,-4.0718575,-11.354801,L4,#00979D,8.16644331134626
LS-15382_S53_E1-50,-4.0424943,-11.850878,L4,#00979D,11.533737055576282
LS-15382_S54_E1-50,-4.6356444,-10.231442,L4,#00979D,14.53094785521538
LS-15382_S55_E1-50,-4.7907677,-10.488456,L4,#00979D,4.843164314846579
LS-15382_S56_E1-50,-3.6724684,-12.073783,L4,#00979D,12.171766132513795
LS-15382_S57_E1-50,3.6676137,20.527426,L6b,#25596D,-14.436763324550904
LS-15382_S58_E1-50,3.4395144,22.000349,L6b,#25596D,12.235496544355453
LS-15382_S59_E1-50,1.9886388,21.783382,L6b,#25596D,-15.26516929296203
LS-15382_S60_E1-50,2.9823565,21.95721,L6b,#25596D,-5.708301064063303
LS-15382_S61_E1-50,1.70154,21.334366,L6b,#25596D,-9.585980976193042
LS-15382_S63_E1-50,3.8290775,20.743916,L6b,#25596D,-13.39955344236758
LS-15382_S65_E1-50,2.5077808,22.209427,L6b,#25596D,-0.50678245069873
LS-15382_S66_E1-50,3.4359066,21.413767,L6b,#25596D,-13.420132638289198
LS-15382_S67_E1-50,2.840309,22.250193,L6b,#25596D,6.940106771097381
LS-15382_S68_E1-50,1.4273763,20.694069,L6b,#25596D,-5.085488007977949
LS-15382_S69_E1-50,3.4810858,20.581915,L6b,#25596D,-11.582177150850864
LS-15382_S84_E1-50,3.2547216,22.244225,L6b,#25596D,6.817635959160588
LS-15382_S89_E1-50,3.1181772,21.903503,L6b,#25596D,-0.4881762227918902
LS-15382_S90_E1-50,3.6621807,20.446798,L6b,#25596D,-15.827816174718034
LS-15382_S93_E1-50,2.0906603,21.785908,L6b,#25596D,-12.528311654903856
LS-15383_S02_E2-50,16.241207,6.929285,L5 PT,#0D5B78,-7.704692375957186
LS-15383_S03_E2-50,13.566285,3.2860534,L5 PT,#0D5B78,10.17623345399914
LS-15383_S04_E2-50,12.766327,4.2755847,L5 PT,#0D5B78,4.841691430256957
LS-15383_S05_E2-50,-2.689385,2.601128,L5 IT,#008A61,4.837631869725019
LS-15383_S07_E2-50,9.358434,8.374746,NP,#3E9E64,-14.738238892365509
LS-15383_S09_E2-50,7.9754553,8.3876505,NP,#3E9E64,-7.351922080399284
LS-15383_S10_E2-50,-1.76545,-12.194363,L4,#00979D,-2.904544482120151
LS-15383_S14_E2-50,9.955237,8.899785,NP,#3E9E64,-20.19870118306684
LS-15383_S16_E2-50,-4.295087,1.0590217,L5 IT,#008A61,2.097432046840985
LS-15383_S17_E2-50,12.671687,3.535016,L5 PT,#0D5B78,13.851325509301477
LS-15383_S18_E2-50,-6.930239,-2.1502004,L5 IT,#008A61,-0.9810858000201196
LS-15383_S19_E2-50,12.2677555,4.77486,L5 PT,#0D5B78,1.4627538799190585
LS-15383_S22_E2-50,12.155125,3.3636522,L5 PT,#0D5B78,-2.014455056458165
LS-15383_S23_E2-50,-3.385504,8.880044,L6 IT,#A19922,5.1060130398132815
LS-15383_S26_E2-50,-2.5450623,8.945085,L6 IT,#A19922,-7.734415850096235
LS-15383_S27_E2-50,-0.59254825,3.6760218,L6 IT,#A19922,8.058162248637602
LS-15383_S28_E2-50,-2.2943716,8.83553,L6 IT,#A19922,-4.709760688176305
LS-15383_S30_E2-50,9.979234,8.762132,NP,#3E9E64,-11.390633108913752
LS-15383_S31_E2-50,-0.007760726,5.128179,L6 IT,#A19922,-7.449895834866957
LS-15383_S32_E2-50,8.738234,8.461059,NP,#3E9E64,-18.747687101547005
LS-15383_S33_E2-50,-3.2456222,8.88698,L6 IT,#A19922,-1.7008129622856931
LS-15383_S34_E2-50,-6.3399405,-1.8014237,L5 IT,#008A61,7.555745740832426
LS-15383_S36_E2-50,-1.2836288,3.2998333,L6 IT,#A19922,6.700288826559269
LS-15383_S37_E2-50,-1.2950919,4.021692,L6 IT,#A19922,13.232676571211352
LS-15383_S39_E2-50,9.397339,10.235481,NP,#3E9E64,-15.029004736425692
LS-15383_S40_E2-50,-2.439287,8.525339,L6 IT,#A19922,-10.747124748647648
LS-15383_S42_E2-50,-2.891937,8.24702,L6 IT,#A19922,1.6455417055160455
LS-15383_S44_E2-50,9.1232,8.851139,NP,#3E9E64,-24.94845760004881
LS-15383_S45_E2-50,9.628797,8.366874,NP,#3E9E64,-18.88434809932753
LS-15383_S46_E2-50,-3.8292427,7.6856303,L6 IT,#A19922,12.89251582035942
LS-15383_S47_E2-50,9.225593,9.898819,NP,#3E9E64,-22.17554927066166
LS-15383_S48_E2-50,12.939847,4.64988,L5 PT,#0D5B78,-3.943195915053544
LS-15383_S57_E2-50,8.028041,8.588582,NP,#3E9E64,-18.125880218721804
LS-15383_S59_E2-50,8.300041,7.9817734,NP,#3E9E64,-18.1735885293372
LS-15383_S60_E2-50,8.927546,9.634226,NP,#3E9E64,-23.110339777733948
LS-15383_S61_E2-50,-5.4542294,-2.052974,L5 IT,#008A61,-8.935221706515367
LS-15383_S63_E2-50,-2.9353702,9.022679,L6 IT,#A19922,-4.99183845773165
LS-15383_S64_E2-50,-6.569248,-1.8847306,L5 IT,#008A61,1.6915656793686056
LS-15383_S75_E2-50,1.9156934,21.350813,L6b,#25596D,-9.118248731725538
LS-15383_S82_E2-50,2.9399087,22.929667,L6b,#25596D,-6.394936810255948
LS-15384_S01_E2-50,9.09915,-9.10911,L2/3 IT,#94D9A1,22.825411713762776
LS-15384_S02_E2-50,9.589923,-9.286482,L2/3 IT,#94D9A1,16.500730904121088
LS-15384_S03_E2-50,10.841544,-5.7395263,L2/3 IT,#94D9A1,-5.000225984578552
LS-15384_S04_E2-50,9.077324,-5.8938627,L2/3 IT,#94D9A1,9.12266519761143
LS-15384_S05_E2-50,8.960341,-6.6297045,L2/3 IT,#94D9A1,23.76254704106645
LS-15384_S06_E2-50,8.636187,-8.593139,L2/3 IT,#94D9A1,23.66232785049588
LS-15384_S07_E2-50,-1.4057465,-7.8521,L4,#00979D,9.097234833311283
LS-15384_S08_E2-50,11.024485,-7.688972,L2/3 IT,#94D9A1,4.813029710260612
LS-15384_S09_E2-50,9.684424,-9.654074,L2/3 IT,#94D9A1,17.157771928958184
LS-15384_S10_E2-50,9.627541,-5.4044647,L2/3 IT,#94D9A1,-0.2752062368635368
LS-15384_S11_E2-50,10.860221,-5.7081885,L2/3 IT,#94D9A1,-6.642758674907507
LS-15384_S12_E2-50,9.848219,-6.0772147,L2/3 IT,#94D9A1,8.793611488195587
LS-15384_S13_E2-50,9.271095,-9.413009,L2/3 IT,#94D9A1,19.09554984009706
LS-15384_S14_E2-50,9.072652,-7.927117,L2/3 IT,#94D9A1,16.34611735253547
LS-15384_S15_E2-50,9.307208,-8.358384,L2/3 IT,#94D9A1,18.16280854141847
LS-15384_S16_E2-50,8.355868,-6.2158318,L2/3 IT,#94D9A1,30.57032864499938
LS-15384_S17_E2-50,-1.313687,-8.387996,L4,#00979D,12.746151137234568
LS-15384_S18_E2-50,-4.7764997,-10.3965645,L4,#00979D,5.430624126487075
LS-15384_S19_E2-50,-4.0437064,-11.146554,L4,#00979D,10.591345812834618
LS-15384_S20_E2-50,-4.7142076,-9.530706,L4,#00979D,10.588744676651714
LS-15384_S21_E2-50,-5.32574,-9.939463,L4,#00979D,1.929268359329088
LS-15384_S22_E2-50,-4.7075367,-10.083903,L4,#00979D,15.753047306723776
LS-15384_S23_E2-50,-5.445253,-9.59269,L4,#00979D,1.2138710851275707
LS-15384_S24_E2-50,-4.652266,-10.030245,L4,#00979D,18.90837314221672
LS-15384_S25_E2-50,-4.6848674,-5.8286924,L5 IT,#008A61,6.946649586930024
LS-15384_S26_E2-50,-3.6132777,-12.066213,L4,#00979D,13.420640718022876
LS-15384_S27_E2-50,-3.7668462,-12.178793,L4,#00979D,10.017884912831724
LS-15384_S28_E2-50,-3.9470153,-11.8262005,L4,#00979D,9.61674171210588
LS-15384_S29_E2-50,-4.842238,-9.663227,L4,#00979D,13.82516755067572
LS-15384_S30_E2-50,-2.3686457,-11.281524,L4,#00979D,8.02222609063224
LS-15384_S31_E2-50,-4.1632447,-11.681677,L4,#00979D,18.31352958377173
LS-15384_S32_E2-50,-4.623718,-10.037195,L4,#00979D,20.85363468206504
LS-15384_S34_E2-50,3.390326,21.201113,L6b,#25596D,-7.4414093117143025
LS-15384_S35_E2-50,3.4950697,20.401901,L6b,#25596D,-10.324488199787687
