,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
914250737,-0.386729528082069,29.81018716623859,20.92194241498816,3.6244946203242354,1.2550715254591687,-2.023398093261377,-7.786271859890415,-9.288154874596042,7.3115727468636225,-2.516824176191863,0.8630532383752509,4.671981641642239,-0.563595600625477,-0.8446043603638869,-1.3624496993573676,2.040022485848898,0.09009219391528511,5.711572527360417,-1.028289889479323,2.565881598844757
915479566,-0.7526296041338364,29.359810184919628,11.119341486663929,0.9782004078331548,5.715895491757822,-3.9952651642219292,-8.861130366742959,-0.44736970715247726,6.725653908337652,-4.123792622759858,5.514425877363297,-4.458359525599816,-2.884860601733165,0.906609398406117,-4.496193222328246,-1.1787856524151294,-0.5391916668325691,6.592867011432373,0.6958551077709192,2.938686278657669
709442586,0.11584205934481728,48.73925530804865,42.83667934864182,-0.08796528056022468,-1.1543782389563826,-10.728389854076479,-15.65306033205393,-12.400757801329295,11.58535471954159,-9.471839461635224,4.070462474834013,-1.6535906153874695,-1.9435402697483595,0.8063460786499332,-3.3061227556437087,3.477687352047913,0.5178954896074244,5.745788316404255,2.337531229294654,-1.3179877395536386
898559010,-1.5884223646434399,-1.4243577032918577,-1.8925575166706634,5.707242237266784,11.379537937908744,-0.8165932271318521,-1.2478886100219728,2.7965598764668367,5.66393702248936,-2.4948905284855227,-2.517360511249383,-14.584684709212059,-0.6707773259230948,1.1436148381117865,-1.4483782931357938,3.981036729574404,-0.863672887487694,-3.2500829304273116,-2.892118568728625,6.181149519830473
649505836,-10.353724994635757,25.82077217739597,31.11369425629087,-5.518816101089645,-0.7568210933895588,-7.06493496063915,-12.261033049381021,-6.214770542852646,5.580970447264596,-3.6364500523698595,-1.1559053964598656,-4.631745169527823,2.061953845787693,0.7050041801728492,0.3673788991531788,3.184475790631697,-1.5387962295390276,5.930733295174581,1.715270633433931,-0.24319366416203558
680954928,14.496242177934798,30.723362662119726,25.24024017711137,-3.4090017100068932,-0.911079127212857,1.8444273281553167,3.072141720949903,-2.76034744551381,13.952411491401403,-8.05709049059178,0.8618605000270931,-2.5683447979548397,3.844445530629178,3.345643463631424,0.8736671278675519,-0.16509156607465447,3.456181446650627,1.3857924478776686,2.8233348993789216,0.023844515461879823
867765313,-6.63187045077656,41.4400564587324,23.651533480097935,-0.3064337199933971,2.6933677402546157,-3.626534522088334,-6.833747849521327,-1.8073790277116328,7.326567134783052,-1.225234522777264,2.3864727162400734,-1.1768242929082198,-3.259162668802798,-2.5301610963211125,0.5865167627854424,5.371227374193693,-2.8874609309697616,4.211238802548743,2.8153517148877065,-2.3804453282538
927833265,-7.422604521135024,20.25336999506474,22.372117893843075,6.308006958122023,1.2549863756826274,-7.557381427932027,-13.847341237509154,-6.050830980002766,11.491947134635145,-11.407331864244536,2.6094342716740435,-5.1358610959970505,0.3514839767333915,-2.936387994747892,-2.2298168284167725,0.9161230514501462,-2.0625974757896914,8.342922727225082,3.1606392208995366,2.3134364283925186
824937690,9.379005416792795,39.72960745330761,27.911452541238106,2.852846619874589,2.5868076726565223,-4.939939551605103,-9.597315156611703,-5.525252149038273,7.844842273080153,-2.480591937301245,4.04610734781767,-4.0560724734898495,-5.668547514091839,-0.13086344816320983,-1.4279873885115024,2.06745511237058,-0.482018256484548,2.8460813995918937,1.0201222725386738,0.037408182888097996
986279166,-0.9039969852610437,32.56123025484034,18.256845901946132,0.7426911785096775,-2.579790954778005,-2.565859463342463,-8.994914130068532,-2.853273456723597,3.9260591972193652,-7.499050030270201,-0.9662122428214046,0.22593920743935225,-3.3258112002600684,1.57851875046198,-4.376181050796196,3.550773479871282,7.065783823008294,5.868454166849608,2.713290056182462,1.9840397988038494
893406540,-3.538043400036719,41.42756302253725,24.117457813948196,-2.0193326740929747,3.772376365614802,-9.519177146599235,-6.90428327452689,-5.966998251516824,7.263175888621006,-6.459993360943615,-1.5564903928855853,-4.9865040912792935,0.6735558530705531,1.0609212990575565,2.7446104307132866,5.088231949369474,3.6179918256335712,6.458544104020944,2.9973023048795993,1.7529594389904402
912608626,7.921400300457919,43.1438900776684,20.356175854474824,0.926767755823775,-0.030484034859533715,-1.3071865945620331,-8.9399254240482,-6.988909631235588,2.2150857679839824,-3.860268525454708,-1.5709281700818125,0.971044085307728,-4.095422203726131,-1.9792395618269842,-2.024396305634135,1.9823378098747892,0.8959202811659208,3.450715198930369,1.9267695985051643,2.6251411826440925
912256459,0.26437955814277525,33.901179529623256,23.58428841530384,-0.6161462750811919,-0.9131161619258714,-7.9283139423103695,-4.713964763533243,-7.259637986246166,11.286863054898983,-0.081396743198746,-1.6835370153609173,0.9700085112464578,-6.340415543144975,0.007139342191339493,-1.0417207160226534,-0.6631496816483512,-1.8477044015211161,3.2594966884525087,0.7956699442473298,-0.6181016723623398
912301547,-1.3423310215701454,35.69263933948943,9.220326034722891,-6.1797945819311435,6.85563788705127,-1.169400664718705,0.9403803690387315,0.10222868330735344,1.7560655656875166,-1.702411331381409,5.682525833709343,-5.324215930225041,-0.44400214842524566,-2.373968796860402,5.296188471398757,-5.633176235958738,-2.3228149996009937,-1.2281163948121108,2.4804930771503026,5.761092603847356
956571115,18.125155333321906,36.37625190706996,25.92261965286778,3.4128940723809444,-2.3374905755202056,2.3804953519318954,-8.972233772547709,-3.4649714399902334,6.812406401002742,0.3721911951296167,2.978750148787513,0.4823872722228182,0.7562074974689931,1.3161478402532207,-0.8675471805896822,1.3971722960398907,1.9188660141028007,5.432887090923332,-2.6564846389101997,1.358580445824562
963063283,9.728039680899414,34.275042839209085,21.300277501436707,4.311768754605595,-2.6576350663747457,-4.759400594181683,-8.522956566636228,-4.5202822894121155,6.607773749370771,-5.746689624025288,0.1470473135073273,-2.8898751177462554,-2.626233577668972,-3.6758591372071647,2.515063336720253,-0.15624255768208228,-0.7947636818202415,2.34820751852871,1.915080647102625,2.536433748460934
929533489,7.293988018976223,46.98792398224969,31.85472558894039,-1.176423814082433,1.6312833381531153,-7.783480941781163,-15.616740732440089,-9.334145764389126,6.66150144739687,-10.519668206652193,0.8458596612420939,-1.382170876182323,-0.997963329820952,1.035073614595312,0.11803319137247803,-0.5911650241894715,-3.4006611899597345,5.847948651586212,3.0531878563575794,-1.286939928366421
936001075,-4.139599769638916,43.46934021622024,28.802517897614173,-0.6916913805249965,5.591203610557841,-5.413992974709455,-10.846892178926975,-5.643341097977933,7.459357122312033,-5.513159468448281,0.4136842496081069,-4.350159159250784,-3.6351800086429735,-1.641949278510324,3.4972848126549314,-1.0351272671467013,4.804583257411707,4.737706762298716,1.5145688765477532,0.3335267787215308
912953077,0.8705548242232933,37.646741314990805,21.03234770950568,-1.5348246146867233,2.1819157874517234,-3.6763960600112244,-6.527232767012822,-6.5976754456449145,7.744806287527583,-2.93422769000414,1.8682275835783173,-3.0084087565037985,-1.0170569294576262,-0.17677947627262652,-0.07041321598329259,2.015762485213534,-0.036314121816019895,3.7216232473226354,3.7170992117257993,4.467570209044675
667328279,0.9557108046556565,36.599414660568925,8.114972485335572,-0.5905978670292205,4.788042017151686,-1.1352389588259406,-2.8079628933461516,-6.945052009392095,1.9695696159582765,-1.1293784009275454,0.3414050321953799,-3.1669340361173344,8.586538512211249,-2.9571029709405607,2.109613524106336,0.8847366923181799,-2.1606285700327548,1.7173438066152822,-1.1432733601835325,4.06485686160905
705302304,-2.2966695173158787,15.268176292656005,34.033886862372455,-0.3209460528067414,-0.9624988241188814,-4.794393989818358,-11.922366510363858,-7.820003171697145,6.010380784563143,-6.992288990234055,-2.828427046225123,-2.8526391461138396,-4.224694063902771,2.608092473379034,-1.0768944949436443,4.85835393227669,5.533454635096812,-0.21622364201381172,-0.4638864051970293,0.19929504249227392
899583778,0.7830355299841503,37.95889243656343,14.279827766055469,1.8745591342869319,-2.713186697869125,1.61959193872144,-4.329808056483593,-4.683874718006019,7.204071637550829,-2.65085638573194,-1.4710313781607964,-2.861757279536489,-0.8099378101413283,-1.4742644084385472,-1.675230312445752,1.110328881788083,1.1077685462022393,3.552188976692151,0.5254083371586833,-0.28515448107080305
824909637,9.078115504545814,35.29631319234999,22.161596677148,0.5967279677935946,2.3348950927395737,-5.349595777815125,-10.051833610861985,-7.3016135268087226,7.79360038904065,-7.181357865215754,-1.0157278694170901,2.5670064288129826,1.9531678681255342,2.2822160928887003,-2.0815428713634967,-2.4550145236320673,-0.31500613388231347,5.696383182662226,2.849710858436159,2.4107819514137665
999853927,14.38547921171412,35.335428068191376,15.98728294485852,5.043297270148668,-0.7245137627245688,-0.8821650754435622,-3.0569729413071287,-5.049286923924096,9.556978401952978,-2.6793609054817527,4.509670262058025,-0.21651264395399172,0.7477177864740034,0.26052399176871655,-0.7401654528492096,2.6063478110846487,-0.8587245339954469,2.480917866507851,3.0204364191620963,5.40219046327376
962355052,7.519624124122461,40.39782635652547,30.29811448489794,-0.9488460856961916,-3.119327793113511,-4.568524422876359,-10.277692069215018,-9.78351539521293,10.328077895789416,-4.176819261637356,1.7706851579220464,-2.0511587315405597,-6.218784176205452,-0.4458472942750594,1.0139034493068153,1.3596151817462836,3.1819481073283833,2.1353077538107605,3.4315507479804968,0.4968244753226071
924610453,7.92144590476478,29.379963064251484,20.354019806358952,-2.7116096001256538,2.4055437001057207,-3.3986881553497668,-9.809825647964995,-6.711754555876862,4.2987467737677685,-4.9177289473483405,4.547212239695042,-5.141144375198072,-2.281426472319964,-1.0969678064289083,3.1201690266118107,3.4847478238718397,-0.9659270084930583,0.19223320697542046,1.4959125716264832,3.271842735318532
950075297,13.45172163822464,21.549999529261193,12.27344621323017,0.8050678942047882,6.301106289333175,-2.3173664131566447,-1.5565261455942072,-5.369402951126502,3.6744506497789065,-3.540347469590288,0.81041498761521,-0.6870125616606546,3.400513719882562,-4.618447486815418,1.3557780850616452,-0.4430889885694822,-3.8178209168503607,5.920547045683463,2.749244394641404,1.901241698481145
963190732,8.299634690658067,33.465522019542895,20.934665970729846,6.4420648830916925,-2.6540052513430172,-2.2096460439209524,-2.6139644281386425,-8.137559534422746,8.01730550064899,-1.846049843344879,2.3421986625347504,0.9691213129445253,0.4077216941164781,-1.2930900126867564,-0.2235977868700405,0.2737531923071346,2.2482516135098214,3.7039035212261138,2.322593655390459,-0.500657359390272
706461666,5.399479971686255,24.22260042314437,7.200570217347374,-2.503013889950423,1.352701471153627,-0.9258383692119749,-2.6747152578836944,-5.023395777341269,6.391786055325916,-3.0029694659904753,-0.07613611406539988,-1.3000312953064417,2.1457647605075274,-1.3799158093866848,-4.178403851180662,1.8862936058359978,3.1481913020896437,6.933938259901437,1.3146100859377245,3.3101476422529093
