,specimen_id,sweep_number,stim_amp,tau
638,919979431,6.0,-70,0.020167304823161033
639,919979431,8.0,-90,0.017718450981378295
640,919979431,9.0,-110,0.016207335988067985
641,919979431,15.0,60,0.03714548883130368
642,1054721489,4.0,-30,0.017333234316277625
643,1054721489,5.0,-50,0.017726313461870643
644,1054721489,6.0,-70,0.015044338257080151
645,1054721489,7.0,-90,0.013980343635615802
646,1054721489,8.0,-110,0.013692215401767197
647,1054721489,20.0,190,0.026128536704976068
648,1054721489,21.0,200,0.025791590862296397
649,1054721489,22.0,210,0.02798279474556678
650,1054721489,23.0,220,0.028746232303065035
651,697525735,5.0,-110,0.009996786564702313
652,697525735,6.0,-90,0.010874385082389323
653,697525735,7.0,-70,0.011720062027686311
654,697525735,8.0,-50,0.012501379583234584
655,697525735,9.0,-30,0.012547893704458635
656,697525735,12.0,80,0.04561078834938115
657,917624301,4.0,-30,0.01677543200464702
658,917624301,5.0,-50,0.014925019548562037
659,917624301,6.0,-70,0.014331280767384373
660,917624301,7.0,-90,0.012641755659023247
661,917624301,8.0,-110,0.012290273667391672
662,917624301,15.0,70,0.04131121200627484
663,913774081,4.0,-30,0.015732687807454036
664,913774081,5.0,-50,0.014049313143047621
665,913774081,6.0,-30,0.015592315416173175
666,913774081,7.0,-50,0.014392260547246474
667,913774081,8.0,-70,0.012924320963216327
668,913774081,9.0,-90,0.012642185651539557
669,913774081,10.0,-110,0.012036771011053158
670,913774081,17.0,70,0.031216090023395354
671,950363664,4.0,-30,0.014814899215186228
672,950363664,5.0,-50,0.01313458847531547
673,950363664,6.0,-70,0.012155375300897288
674,950363664,7.0,-90,0.0124028308450453
675,950363664,8.0,-110,0.011770441206947663
676,950363664,20.0,90,0.029847716465532904
677,640026162,4.0,-90,0.01686648480210933
678,640026162,5.0,-70,0.018251821903350368
679,640026162,6.0,-30,0.021568324434247502
680,640026162,8.0,10,0.027860337072487584
681,640026162,9.0,20,0.028125345391551614
682,640026162,10.0,30,0.03191029691137326
683,880817724,4.0,-30,0.012990816867979775
684,880817724,5.0,-50,0.010643418507912408
685,880817724,6.0,-70,0.010072126896961396
686,880817724,7.0,-90,0.00908310918505925
687,880817724,8.0,-110,0.00867830624484785
688,880817724,15.0,70,0.02833356655991748
689,913794676,4.0,-30,0.013343354577738319
690,913794676,5.0,-50,0.012869715102291828
691,913794676,6.0,-70,0.012948723134522168
692,913794676,7.0,-90,0.012194581267168544
693,913794676,8.0,-110,0.011128318027352462
694,913794676,19.0,80,0.023479470736974137
695,901060224,4.0,-30,0.015694706077649525
696,901060224,5.0,-50,0.016825370945918593
697,901060224,6.0,-70,0.013418642696256842
698,901060224,7.0,-90,0.012674389524562455
699,901060224,8.0,-110,0.012324894601027996
700,901060224,17.0,100,0.03419111578228237
701,741213831,4.0,-30,0.01823877611385279
702,741213831,5.0,-50,0.016764128906588543
703,741213831,6.0,-70,0.01591619079913927
704,741213831,12.0,60,0.03364726429976138
705,893433491,4.0,-30,0.015871062320063353
706,893433491,5.0,-50,0.01339952332775235
707,893433491,6.0,-70,0.012474531788271796
708,893433491,7.0,-90,0.01134450405801975
709,893433491,8.0,-110,0.010577033057144547
710,893433491,16.0,80,0.04196185916028569
711,661513942,7.0,-110,0.011194882274901733
712,661513942,8.0,-90,0.011638096487225663
713,661513942,9.0,-70,0.013134982109150798
714,661513942,10.0,-50,0.013844151728641629
715,661513942,11.0,-30,0.017720121374707545
716,661513942,14.0,100,0.039910010101546954
717,741865175,4.0,-30,0.02158781408182316
718,741865175,5.0,-50,0.015894604827804616
719,741865175,7.0,-50,0.020097237079636922
720,741865175,8.0,-70,0.018608991233677496
721,741865175,13.0,50,0.062396664459201875
722,889648857,4.0,-30,0.017129413436098632
723,889648857,5.0,-50,0.015888323307830153
724,889648857,6.0,-70,0.01474630215042218
725,889648857,7.0,-90,0.014030860522964832
726,889648857,8.0,-110,0.012676843022352828
727,889648857,14.0,60,0.05747298214535978
728,965605105,4.0,-30,0.01489448744408609
729,965605105,5.0,-50,0.0189094117230453
730,965605105,6.0,-70,0.01347631229125741
731,965605105,8.0,-70,0.013134433709382238
732,965605105,9.0,-90,0.012775949051294167
733,965605105,10.0,-110,0.011359773715901434
734,965605105,17.0,100,0.0411626045436014
735,915572484,4.0,-30,0.019077067963067813
736,915572484,5.0,-50,0.017218984136847786
737,915572484,6.0,-70,0.01665141542935718
738,915572484,7.0,-90,0.015178661303428816
739,915572484,8.0,-110,0.013407810707962577
740,915572484,14.0,60,0.03977692910986792
741,990590730,4.0,-30,0.00976027612778025
742,990590730,5.0,-50,0.009302301533628494
743,990590730,6.0,-70,0.007891770605548219
744,990590730,7.0,-90,0.007438314857582246
745,990590730,8.0,-110,0.007099032470221527
746,990590730,16.0,110,0.01953563495756084
747,919979790,4.0,-30,0.020052662773089196
748,919979790,5.0,-50,0.018749795539075773
749,919979790,6.0,-70,0.015157001630527394
750,919979790,7.0,-90,0.014986344226634035
751,919979790,8.0,-110,0.015241440833837532
752,919979790,14.0,60,0.04855674349570975
753,990594834,4.0,-30,0.014026113212382204
754,990594834,5.0,-50,0.011217388279091172
755,990594834,6.0,-70,0.01056281794812275
756,990594834,7.0,-90,0.009485321909664036
757,990594834,8.0,-110,0.009745982036653274
758,990594834,13.0,50,0.027000954565526893
759,990594834,15.0,50,0.02448548632913291
760,990594834,16.0,60,0.028084060952366353
761,990340884,5.0,-30,0.009960146233689201
762,990340884,6.0,-50,0.010800510953439028
763,990340884,7.0,-70,0.009897518919459008
764,990340884,8.0,-90,0.009409574244910159
765,990340884,9.0,-110,0.008724258687318995
766,990340884,16.0,100,0.028516783742572605
767,1038771988,4.0,-30,0.018608328185545083
768,1038771988,5.0,-50,0.01776745650042002
769,1038771988,6.0,-70,0.015356571972894442
770,1038771988,7.0,-90,0.01538707327911252
771,1038771988,8.0,-110,0.012181611566363906
772,1038771988,21.0,100,0.028261141710330534
773,967739190,6.0,-30,0.016936234143268263
774,967739190,7.0,-50,0.013563644626156326
775,967739190,8.0,-70,0.012631535844668923
776,967739190,9.0,-90,0.01127650499453675
777,967739190,10.0,-110,0.01082872398231197
778,967739190,19.0,50,0.04519742240425291
779,967739190,20.0,52,0.04498080267952786
780,967739190,21.0,54,0.04812214239392777
781,967739190,22.0,56,0.05804340991483708
782,901093205,4.0,-30,0.011951887897865268
783,901093205,5.0,-50,0.010113206024833975
784,901093205,6.0,-70,0.008891235248229963
785,901093205,9.0,-70,0.011310312979070397
786,901093205,10.0,-70,0.010991575648845363
787,901093205,11.0,-90,0.011182784985405708
788,901093205,12.0,-110,0.010016469284409146
789,901093205,18.0,60,0.02717748845455929
790,818722662,4.0,-30,0.016217629716441435
791,818722662,6.0,-50,0.0157222938640049
792,818722662,7.0,-70,0.015132363614319163
793,818722662,8.0,-90,0.013319618743720316
794,818722662,9.0,-110,0.012639816475690692
795,818722662,14.0,50,0.029459273100689295
796,716793760,4.0,-110,0.013645650663840955
797,716793760,5.0,-90,0.015501763326525461
798,716793760,6.0,-70,0.016026578522727507
799,716793760,7.0,-50,0.017656557386123185
800,716793760,8.0,-30,0.02124240605522109
801,917657507,4.0,-30,0.0151710598592276
802,917657507,5.0,-50,0.01454117098044407
803,917657507,6.0,-70,0.013177419376485562
804,917657507,7.0,-90,0.012057704313371559
805,917657507,8.0,-110,0.01138493550275492
806,917657507,16.0,80,0.04504438225566094
807,922679209,4.0,-30,0.01664607594759569
808,922679209,5.0,-30,0.017030485091740613
809,922679209,6.0,-50,0.015294005962591875
810,922679209,7.0,-70,0.014093827805159977
811,922679209,9.0,-90,0.012568096040412613
812,922679209,10.0,-110,0.01155209336338848
813,922679209,19.0,120,0.023087770892064045
814,922679209,20.0,130,0.027779601952840266
815,922679209,22.0,140,0.03352618279658179
816,922679209,25.0,150,0.025346669138667656
817,717076419,4.0,-110,0.012328781562078726
818,717076419,5.0,-90,0.014180709396414644
819,717076419,6.0,-70,0.01580138011486095
820,717076419,7.0,-50,0.019031851821457724
821,717076419,8.0,-30,0.021986972890056106
822,717076419,10.0,70,0.04980438371379133
823,969238479,4.0,-30,0.01540112591477547
824,969238479,5.0,-50,0.012637166725681109
825,969238479,6.0,-70,0.011162921192549132
826,969238479,7.0,-90,0.009791116844156617
827,969238479,8.0,-110,0.00901658633252281
828,969238479,13.0,50,0.02934691303540029
829,969238479,14.0,52,0.029720568545930814
830,969238479,15.0,54,0.03255862879862063
831,969238479,16.0,56,0.03294737127265078
832,969238479,17.0,58,0.03652947150316091
833,969238479,18.0,60,0.03725961995739545
834,969238479,19.0,62,0.04190153060677316
835,969238479,20.0,64,0.04397202056128668
836,896931841,4.0,-30,0.014101127650807841
837,896931841,5.0,-50,0.013261487704592564
838,896931841,6.0,-70,0.011867586768329214
839,896931841,7.0,-90,0.010784143565698427
840,896931841,8.0,-110,0.010021637216527879
841,896931841,16.0,80,0.035048075038118236
842,882198617,4.0,-30,0.012914435062064947
843,882198617,5.0,-50,0.01148654467276058
844,882198617,6.0,-70,0.010424429173766545
845,882198617,7.0,-90,0.010621261363195252
846,882198617,8.0,-110,0.009950498777062403
847,882198617,17.0,90,0.03943089917881983
848,926754976,5.0,-30,0.01873573226717168
849,926754976,6.0,-50,0.016085196193700857
850,926754976,7.0,-70,0.015995980021496947
851,926754976,8.0,-90,0.014649449280737458
852,926754976,10.0,-90,0.014771783990150198
853,926754976,11.0,-110,0.013818606800377714
854,926754976,19.0,110,0.039501563051495305
855,966772916,4.0,-30,0.014120250183898168
856,966772916,5.0,-50,0.013587808352511726
857,966772916,6.0,-70,0.011059727325238938
858,966772916,7.0,-90,0.011250220541230583
859,966772916,8.0,-110,0.010046988160570225
860,966772916,16.0,80,0.03145669980584734
861,965535967,4.0,-30,0.013958520875523956
862,965535967,5.0,-50,0.013726604755934112
863,965535967,6.0,-70,0.0120478582203419
864,965535967,8.0,-70,0.0114579969489301
865,965535967,9.0,-90,0.010927686190152113
866,965535967,10.0,-110,0.01047322427298943
867,965535967,20.0,70,0.031535697119895456
868,934844641,4.0,-30,0.01618039342017612
869,934844641,5.0,-50,0.014299237597118316
870,934844641,6.0,-70,0.012492176389092141
871,934844641,7.0,-90,0.012090366679175004
872,934844641,8.0,-110,0.011186402340595371
873,934844641,18.0,80,0.03409369629788995
874,919091442,4.0,-30,0.023550144630248872
875,919091442,5.0,-50,0.017408671171960828
876,919091442,6.0,-70,0.019197315545073344
877,919091442,7.0,-90,0.016635193366297193
878,919091442,8.0,-110,0.015066301082442524
879,919091442,13.0,60,0.03815511217701091
880,919091442,15.0,70,0.03429361534206838
881,919091442,16.0,80,0.04404847682302293
882,904059133,6.0,-30,0.011938857694926714
883,904059133,7.0,-50,0.010853084325092232
884,904059133,8.0,-70,0.010182741915283093
885,904059133,10.0,-90,0.008926482335788657
886,904059133,11.0,-110,0.009197439077126512
887,904059133,21.0,130,0.024060443376782533
888,915441937,4.0,-30,0.022485219560879833
889,915441937,5.0,-50,0.021453913287887566
890,915441937,7.0,-30,0.02527214123631843
891,915441937,8.0,-50,0.022183579312307
892,915441937,9.0,-70,0.020242722395632757
893,915441937,10.0,-90,0.01959857300226434
894,915441937,11.0,-110,0.018498877796369814
895,915441937,17.0,60,0.04921524607675016
896,926861604,5.0,-30,0.022481869224452833
897,926861604,6.0,-50,0.019751704853586228
898,926861604,8.0,-70,0.018678833517314773
899,926861604,9.0,-90,0.01662327908514168
900,926861604,10.0,-110,0.015585865637840441
901,926861604,20.0,30,0.0428719571947762
902,926861604,21.0,32,0.04367702643625427
903,926861604,22.0,34,0.04315304919561843
904,926861604,23.0,36,0.042139012383206484
905,926861604,24.0,38,0.04251481080216947
906,926861604,25.0,40,0.04319212434027404
907,926861604,26.0,42,0.06427841186793404
908,926861604,27.0,44,0.04950951146457258
909,926861604,28.0,40,0.03453016681181036
910,926861604,29.0,50,0.04105964236381952
911,934725928,5.0,-30,0.016577256733860832
912,934725928,6.0,-50,0.013351948340649398
913,934725928,7.0,-70,0.012457971061197488
914,934725928,8.0,-90,0.011407341145139272
915,934725928,9.0,-110,0.010759577098996408
916,934725928,15.0,60,0.03375904474412835
917,915515705,4.0,-30,0.017639619369126947
918,915515705,5.0,-50,0.015064213574526798
919,915515705,6.0,-70,0.013951532635566314
920,915515705,14.0,-70,0.013310450112206332
921,915515705,20.0,-90,0.015408504927190304
922,915515705,22.0,-110,0.011776981074963578
923,915515705,30.0,80,0.042712170762231896
924,841873725,4.0,-30,0.01209533562144914
925,841873725,5.0,-50,0.012405091667442712
926,841873725,6.0,-70,0.010521831547951666
927,841873725,7.0,-90,0.01021154192313801
928,841873725,8.0,-110,0.010175596992925143
929,841873725,22.0,120,0.03658463515338727
930,697538916,4.0,-110,0.01790942723598292
931,697538916,5.0,-90,0.020286790735531166
932,697538916,6.0,-70,0.02120132046047798
933,697538916,7.0,-50,0.02364829468681004
934,697538916,8.0,-30,0.024973500416264532
935,697538916,10.0,60,0.03994812832183056
936,697538916,12.0,70,0.0475137098228526
937,697538916,13.0,70,0.043460478451311596
938,1054714226,6.0,-30,0.02325965126895765
939,1054714226,7.0,-50,0.019267123632718965
940,1054714226,8.0,-70,0.017353763152768664
941,1054714226,9.0,-90,0.015386522150559334
942,1054714226,10.0,-110,0.01454268773457897
943,1054714226,18.0,100,0.024000125596583557
944,891558275,6.0,-30,0.02751992847770243
945,891558275,7.0,-50,0.021240164249438764
946,891558275,8.0,-70,0.018791037112533538
947,891558275,9.0,-90,0.016451455945517144
948,891558275,10.0,-110,0.01405005486873543
949,891558275,16.0,50,0.037239602368198975
950,990538130,4.0,-30,0.016129589664140957
951,990538130,5.0,-50,0.015427902824248342
952,990538130,7.0,-70,0.013496266213998846
953,990538130,8.0,-90,0.012453671257290024
954,990538130,10.0,-110,0.011762209077854994
955,990538130,16.0,60,0.03258489448068512
956,908675487,5.0,-30,0.011607930266416381
957,908675487,6.0,-50,0.010272745056843948
958,908675487,7.0,-70,0.009764673151389097
959,908675487,8.0,-90,0.009312488416043263
960,908675487,9.0,-110,0.009278023008478908
961,908675487,17.0,110,0.01992471074064952
962,975325599,6.0,-30,0.01950563026515405
963,975325599,7.0,-50,0.017676520359374157
964,975325599,8.0,-70,0.01625852366332107
965,975325599,9.0,-90,0.015346867906414657
966,975325599,11.0,-110,0.015415277901274633
967,975325599,18.0,210,0.03208856694759557
968,975325599,19.0,220,0.030018743545986912
969,975325599,21.0,230,0.02795506204491853
970,935795108,4.0,-30,0.022312628321833967
971,935795108,5.0,-50,0.0193740405644991
972,935795108,6.0,-70,0.01750819584216998
973,935795108,8.0,-90,0.017167020797033476
974,935795108,9.0,-110,0.015933050611955865
975,935795108,16.0,70,0.055484784180914404
976,971708843,4.0,-30,0.012399450362007732
977,971708843,5.0,-50,0.010716264185009894
978,971708843,6.0,-70,0.009312012517704112
979,971708843,7.0,-90,0.00816275059169959
980,971708843,8.0,-110,0.008141818711645363
981,971708843,15.0,70,0.027996033681226204
982,916490671,4.0,-30,0.012524043643354322
983,916490671,5.0,-50,0.011497176356655819
984,916490671,6.0,-70,0.010775163500621245
985,916490671,7.0,-90,0.010424739395737822
986,916490671,8.0,-110,0.009883622466243717
987,916490671,10.0,-110,0.009745819703372944
988,916490671,19.0,120,0.031277178400978406
989,1044355522,4.0,-30,0.009013894339373222
990,1044355522,5.0,-50,0.010531308095883906
991,1044355522,6.0,-70,0.007628589263860237
992,1044355522,8.0,-90,0.007509055923193116
993,1044355522,9.0,-110,0.00792936645473501
994,1044355522,16.0,250,0.016099450324523843
995,1044355522,17.0,280,0.014868489788812328
996,901364185,4.0,-30,0.015379001388764631
997,901364185,5.0,-50,0.013924864057041813
998,901364185,6.0,-70,0.01245953583482705
999,901364185,8.0,-70,0.013911669939740447
1000,901364185,9.0,-90,0.01309745842342834
1001,901364185,10.0,-110,0.011539389327507643
1002,901364185,16.0,60,0.027902920865328786
1003,741206508,4.0,-30,0.016947438875589877
1004,741206508,5.0,-50,0.014026071992025603
1005,741206508,6.0,-70,0.013841289213447962
1006,741206508,13.0,70,0.03545439741412186
1007,963267074,5.0,-30,0.012579691050955879
1008,963267074,6.0,-50,0.011209779308737832
1009,963267074,7.0,-70,0.010792340145448083
1010,963267074,8.0,-90,0.0101272410506485
1011,963267074,10.0,-90,0.01141744889737056
1012,963267074,11.0,-110,0.010602670829798223
1013,963267074,20.0,90,0.045182512797164065
1014,1000741385,5.0,-30,0.030907680577091895
1015,1000741385,6.0,-50,0.02738647954691372
1016,1000741385,7.0,-70,0.0248627895295132
1017,1000741385,8.0,-70,0.02354063632230304
1018,1000741385,9.0,-90,0.02093196722781956
1019,1000741385,10.0,-110,0.018643490234475306
1020,1000741385,20.0,20,0.044437959725381185
1021,820095539,4.0,-30,0.015991774793412888
1022,820095539,5.0,-50,0.015373921510670175
1023,820095539,6.0,-70,0.012514331959851037
1024,820095539,7.0,-90,0.0121821252279719
1025,820095539,8.0,-110,0.011653708118893087
1026,820095539,15.0,80,0.023327661754831978
1027,820095539,16.0,90,0.02431469938690088
1028,820095539,17.0,100,0.0323529128042953
1029,975477315,4.0,-30,0.0221363663266249
1030,975477315,6.0,-30,0.024995972844405863
1031,975477315,7.0,-50,0.02057108775644159
1032,975477315,8.0,-70,0.019607416702474418
1033,975477315,9.0,-90,0.017081616272213558
1034,975477315,11.0,-90,0.016130889638511257
1035,975477315,12.0,-110,0.01613801531283403
1036,975477315,18.0,60,0.07667432200273033
1037,912329296,4.0,-30,0.018253545576583777
1038,912329296,5.0,-50,0.01751945853366136
1039,912329296,7.0,-50,0.017274257461313516
1040,912329296,8.0,-70,0.01700862700074951
1041,912329296,9.0,-90,0.015888033301433343
1042,912329296,10.0,-110,0.014724336798958043
1043,912329296,15.0,50,0.032165853724527634
1044,911964754,4.0,-30,0.010723030717767472
1045,911964754,5.0,-50,0.011207263203576673
1046,911964754,6.0,-70,0.009668782665442105
1047,911964754,7.0,-90,0.009684142271535539
1048,911964754,8.0,-110,0.008994983113665934
1049,911964754,18.0,80,0.03349079773086151
1050,917588572,5.0,-30,0.01734731964717876
1051,917588572,6.0,-50,0.01612688162617501
1052,917588572,7.0,-70,0.01566107857447414
1053,917588572,8.0,-90,0.01605170126614324
1054,917588572,9.0,-110,0.014416262376261098
1055,917588572,16.0,100,0.038281359035003834
1056,917588572,105.0,-30,0.018209927662793446
1057,917588572,106.0,-50,0.016246483457402244
1058,917588572,107.0,-70,0.015692319148153996
1059,917588572,108.0,-90,0.014931367462445097
1060,917588572,109.0,-110,0.014616296376164878
1061,917588572,116.0,160,0.03250141837208736
1062,640002660,4.0,-90,0.010537866280683495
1063,640002660,5.0,-70,0.011081350139545705
1064,640002660,6.0,-30,0.012867694645110844
1065,640002660,9.0,70,0.027206853779122495
1066,640002660,10.0,80,0.03112107498108963
1067,743754524,5.0,-30,0.02335089443193441
1068,743754524,6.0,-50,0.024752851348905657
1069,743754524,7.0,-50,0.026536762366679022
1070,743754524,9.0,-50,0.026452665491708622
1071,743754524,10.0,-70,0.02672038007294391
1072,743754524,18.0,60,0.06636006397363639
1073,740305711,7.0,-30,0.02080274303687034
1074,740305711,8.0,-50,0.017334686860437275
1075,740305711,10.0,-50,0.01690218639904777
1076,740305711,12.0,-70,0.013493919691308708
1077,740305711,19.0,40,0.03288472052733003
1078,847887193,4.0,-30,0.02170818664266523
1079,847887193,5.0,-50,0.017706452770884916
1080,847887193,6.0,-70,0.016091426730742823
1081,847887193,7.0,-90,0.015423016116934515
1082,847887193,8.0,-110,0.013879083378323618
1083,847887193,18.0,40,0.036870156692895735
1084,965577581,4.0,-30,0.01961391540675705
1085,965577581,5.0,-50,0.016074862197068013
1086,965577581,6.0,-70,0.014953590090015442
1087,965577581,7.0,-90,0.013370518182071451
1088,965577581,8.0,-110,0.012777840860606326
1089,965577581,15.0,70,0.036374702371973
1090,1000110992,5.0,-30,0.02548516285247424
1091,1000110992,6.0,-50,0.023526931594298854
1092,1000110992,7.0,-70,0.021635071195473612
1093,1000110992,8.0,-90,0.023388746291935332
1094,1000110992,9.0,-110,0.0189641696783199
1095,1000110992,19.0,70,0.0732759087415773
1096,977013731,4.0,-30,0.018348341278771357
1097,977013731,5.0,-50,0.015769046418176173
1098,977013731,6.0,-70,0.014202774281166685
1099,977013731,7.0,-90,0.0134572336733247
1100,977013731,8.0,-110,0.013022716347118575
1101,977013731,15.0,70,0.036379627492050544
1102,678661149,4.0,-110,0.008943132635485756
1103,678661149,5.0,-90,0.009721589579166419
1104,678661149,6.0,-70,0.010023679623690536
1105,678661149,7.0,-50,0.01141326139174003
1106,678661149,8.0,-30,0.012986525828028174
1107,678661149,12.0,80,0.05923698354796465
1108,841882659,4.0,-30,0.023436054545712588
1109,841882659,6.0,-30,0.023780432503438313
1110,841882659,7.0,-50,0.021635390923520143
1111,841882659,8.0,-70,0.02012509100018888
1112,841882659,9.0,-90,0.018306651292517396
1113,841882659,10.0,-110,0.016844412721113144
1114,841882659,17.0,50,0.03711378967840758
1115,697506892,4.0,-110,0.014315087450201405
1116,697506892,5.0,-90,0.01599201493475321
1117,697506892,6.0,-70,0.016421681189607157
1118,697506892,7.0,-50,0.01770889175892707
1119,697506892,8.0,-30,0.02062086744442799
1120,697506892,11.0,60,0.036179017694422104
1121,765881445,4.0,-30,0.01652375848420575
1122,765881445,5.0,-50,0.01572252423180668
1123,765881445,6.0,-70,0.015173966376640355
1124,765881445,13.0,40,0.03825655097533809
1125,914275457,4.0,-30,0.018690147761238136
1126,914275457,5.0,-50,0.016864000579987735
1127,914275457,6.0,-70,0.015798488501522347
1128,914275457,7.0,-90,0.015133975847776319
1129,914275457,8.0,-110,0.014722753830099586
1130,914275457,14.0,70,0.06887912948617425
1131,899505310,4.0,-30,0.014199505408686686
1132,899505310,5.0,-50,0.012796289743912377
1133,899505310,6.0,-70,0.010840567908269422
1134,899505310,7.0,-90,0.010622157493582522
1135,899505310,8.0,-110,0.009519738048148669
1136,899505310,15.0,70,0.04030149237224237
1137,972549288,4.0,-30,0.015778180293566303
1138,972549288,5.0,-50,0.014011820579384462
1139,972549288,6.0,-70,0.013104534487126486
1140,972549288,7.0,-90,0.014318047434158116
1141,972549288,8.0,-110,0.012682321884319578
1142,972549288,14.0,60,0.0319225062820467
1143,918928552,4.0,-30,0.01394796674231261
1144,918928552,5.0,-50,0.012912135871088498
1145,918928552,6.0,-70,0.012366249925057313
1146,918928552,7.0,-90,0.010991176697971545
1147,918928552,8.0,-110,0.010366422067226379
1148,918928552,10.0,-110,0.010138719511646459
1149,918928552,18.0,110,0.02893309273476652
1150,912571573,4.0,-30,0.0134330455021075
1151,912571573,5.0,-50,0.012261676449503017
1152,912571573,6.0,-70,0.011138091532070545
1153,912571573,7.0,-90,0.011454239414799124
1154,912571573,8.0,-110,0.011570390946929904
1155,912571573,18.0,130,0.027086740885634144
1156,1000131771,4.0,-30,0.019279877206743002
1157,1000131771,5.0,-50,0.01696576763480027
1158,1000131771,6.0,-70,0.015071050138038314
1159,1000131771,7.0,-90,0.013396520483717016
1160,1000131771,8.0,-110,0.013042805303520883
1161,1000131771,16.0,80,0.04401086639733116
1162,644832461,4.0,-90,0.014346764282184387
1163,644832461,5.0,-70,0.015803196950604326
1164,644832461,6.0,-30,0.01541644558800964
1165,644832461,10.0,70,0.036049160199099636
1166,966765795,4.0,-30,0.022996272313112916
1167,966765795,5.0,-50,0.019880561173152705
1168,966765795,6.0,-70,0.01775627902379518
1169,966765795,7.0,-90,0.015072217793435152
1170,966765795,8.0,-110,0.014483642730933813
1171,966765795,18.0,40,0.03948898042544585
1172,966765795,19.0,42,0.04040368329500359
1173,966765795,20.0,44,0.04199326659378269
1174,966765795,21.0,46,0.050401923397938614
1175,966765795,22.0,48,0.04965087754780573
1176,966765795,23.0,50,0.061281507431881474
1177,910335214,4.0,-30,0.014748770966323595
1178,910335214,6.0,-50,0.016153285905367663
1179,910335214,9.0,-70,0.012724157040087572
1180,910335214,10.0,-90,0.011115340136479596
1181,910335214,12.0,-90,0.011342182861712801
1182,910335214,14.0,-110,0.010967381012808794
1183,910335214,26.0,100,0.03782834018613722
1184,971517180,6.0,-30,0.023718563436644528
1185,971517180,7.0,-50,0.018562356870258662
1186,971517180,8.0,-70,0.017061231229225232
1187,971517180,9.0,-90,0.01618851645550392
1188,971517180,10.0,-110,0.015474914741832367
1189,971517180,16.0,60,0.039672194370532654
1190,948366592,4.0,-30,0.015547443063413127
1191,948366592,5.0,-50,0.012734444081890568
1192,948366592,6.0,-70,0.01148267648183347
1193,948366592,7.0,-90,0.010878628775336406
1194,948366592,8.0,-110,0.010765836795854876
1195,948366592,15.0,70,0.03816835400320129
1196,990240020,4.0,-30,0.009405959412428947
1197,990240020,5.0,-50,0.009147839193208456
1198,990240020,6.0,-70,0.0085477895996226
1199,990240020,7.0,-90,0.00801733345701333
1200,990240020,8.0,-110,0.007818542733089946
1201,990240020,18.0,120,0.02677779380673108
1202,963009885,4.0,-30,0.010681997254160329
1203,963009885,5.0,-50,0.010055653015050557
1204,963009885,6.0,-70,0.008919578287194219
1205,963009885,7.0,-90,0.008506919290127495
1206,963009885,8.0,-110,0.008013453490299909
1207,963009885,14.0,60,0.03828093592364654
1208,904899939,5.0,-30,0.019815870381671884
1209,904899939,6.0,-50,0.016175932954979405
1210,904899939,7.0,-70,0.014557604564355625
1211,904899939,8.0,-90,0.01554345296271093
1212,904899939,9.0,-110,0.013476167392030147
1213,904899939,17.0,70,0.03867436914832701
1214,990342517,4.0,-30,0.013119870062590529
1215,990342517,5.0,-30,0.011844115847167725
1216,990342517,6.0,-50,0.015262441641688369
1217,990342517,8.0,-50,0.011627665229739452
1218,990342517,9.0,-70,0.010457944229579397
1219,990342517,12.0,-90,0.009743235622787009
1220,990342517,16.0,-110,0.008122945403113408
1221,990342517,28.0,70,0.024012584180099977
1222,990342517,29.0,80,0.03181097139366555
1223,965750161,5.0,-30,0.026439516477162934
1224,965750161,6.0,-50,0.023784981906284024
1225,965750161,7.0,-70,0.02124347898302909
1226,965750161,8.0,-90,0.01992238337701586
1227,965750161,9.0,-110,0.018782448744718763
1228,965750161,15.0,40,0.05619329113676584
1229,965750161,16.0,42,0.06286076231314731
1230,965750161,17.0,44,0.07000143212476931
1231,989502887,5.0,-30,0.02263831755297037
1232,989502887,6.0,-50,0.019744858257087477
1233,989502887,7.0,-70,0.01924141426293231
1234,989502887,8.0,-90,0.01981399917001139
1235,989502887,10.0,-110,0.0169628811454128
1236,989502887,24.0,110,0.03403847323081632
1237,794963377,5.0,-30,0.018121837942935908
1238,794963377,11.0,-50,0.020043757840325593
1239,794963377,16.0,-70,0.013798018324718615
1240,794963377,18.0,-90,0.013690530610902533
1241,794963377,19.0,-110,0.011211368379750923
1242,794963377,21.0,-110,0.010681417126502035
1243,794963377,28.0,60,0.03434876544580045
1244,645451222,5.0,-110,0.01254713921263718
1245,645451222,6.0,-90,0.014393296009702291
1246,645451222,7.0,-70,0.01439270566895842
1247,645451222,8.0,-50,0.016430858934992312
1248,645451222,9.0,-30,0.017610067338705206
1249,645451222,11.0,40,0.0237572265065536
1250,645451222,12.0,60,0.0319341148291456
1251,645451222,20.0,110,0.014269155899265007
1252,964931038,4.0,-30,0.015973873497237574
1253,964931038,5.0,-50,0.013922541431631016
1254,964931038,6.0,-70,0.01281861245612792
1255,964931038,7.0,-90,0.011565446555507897
1256,964931038,9.0,-110,0.011431153736797199
1257,964931038,15.0,60,0.03526947155802987
1258,966819294,4.0,-30,0.017858989320651844
1259,966819294,5.0,-50,0.015482101161515575
1260,966819294,6.0,-70,0.014447133784068148
1261,966819294,7.0,-90,0.012357934595540104
1262,966819294,8.0,-110,0.011138399116199814
1263,966819294,18.0,40,0.043928393176406476
1264,966819294,19.0,42,0.04443916671134948
