,slab_0,slab_1,slap_2,swc_path
303,130.2463399717129,973.958291659748,192.01110323627876,192339_7392-X6785-Y6440_reg.swc
304,298.0,767.0,194.35327770560917,192340_6224-X4867-Y27176_reg.swc
305,392.8889293233712,804.9300999999998,188.99238415376004,192340_6365-X5976-Y13673_reg.swc
306,206.0,824.0,194.75457866721112,192341_6482-X3479-Y8069_reg.swc
307,152.0,799.0,193.0265756360353,192341_6527-X4499-Y23282_reg.swc
308,286.0,926.0,194.60634920496113,192341_7115-X3118-Y9770_reg.swc
309,132.0,935.0,194.47081756452306,192341_7303-X4923-Y6376_reg.swc
310,180.9208799976613,814.3486854386375,85.5962714070806,192342_6838-X4850-Y2371_reg.swc
311,286.02443493773876,824.8872130124522,58.398234617432635,192342_6941-X3482-Y21640_reg.swc
312,131.2713075096113,974.4363765504444,90.96816470886928,192342_8032-X5502-Y5809_reg.swc
313,188.0538652271628,1005.9303854073023,107.53149970510832,192342_8141-X6037-Y23548_reg.swc
314,430.0,709.0,192.8723364674006,192343_5742-X3633-Y12817_reg.swc
315,229.01834692693907,840.6237103838598,78.02133303647555,192343_6777-X4052-Y23666_reg.swc
316,237.12929185045954,894.5939540747702,66.75302453847621,192343_7174-X3824-Y23571_reg.swc
317,130.72897684189502,928.3879448885922,101.94225367796619,192343_7524-X5744-Y25593_reg.swc
318,137.5014783614716,961.0983969875268,61.08782558983022,192343_7862-X5206-Y6520_reg.swc
319,323.9812959162936,829.7634735403328,33.233283694574375,194065_6750-X3779-Y21393_reg.swc
320,416.0095058744421,887.2293967513638,48.97271862257024,194065_7154-X2800-Y12603_reg.swc
321,190.012871862734,964.9865512360019,122.52746798007503,194069_7629-X6739-Y7566_reg.swc
322,190.07592866919668,936.1168961318155,106.39458052209638,194079_7452-X4416-Y23624_reg.swc
323,396.8227239785302,814.4304,114.39214048091976,194083_6472-X2866-Y11440_reg.swc
324,253.0,800.0,192.8723317634749,201603_6288-X7138-Y5937_reg.swc
325,141.85181726619015,897.2423545787087,90.3394866678462,211541_6809-X4199-Y14576_reg.swc
326,135.76790451655017,945.5181939819629,171.90880004233344,211541_7198-X4422-Y13840_reg.swc
327,255.37935606519758,994.3463180652421,154.0424542197846,211541_7397-X6860-Y15587_reg.swc
328,241.32694528230778,927.9989126861375,82.87962515035126,211541_7408-X19719-Y16313_reg.swc
329,192.77724103362615,991.3320356396338,168.6686769628758,211541_7867-X20439-Y14832_reg.swc
330,373.0,746.0,192.87234835861534,220307_6913-X8802-Y21284_reg.swc
331,354.3888063633173,775.0980790908675,110.70861399571892,220307_7116-X8416-Y21177_reg.swc
332,391.4334138297972,809.4675,100.16091747598396,220307_7390-X9129-Y21344_reg.swc
333,324.70359513492326,790.2973000000001,132.9525501653693,220308_6541-X9681-Y17291_reg.swc
334,358.3606115381374,803.4588110577329,144.07181243505,220308_6638-X10400-Y17315_reg.swc
335,152.63021195703024,812.58745,135.61092773755732,220308_6723-X23664-Y14930_reg.swc
336,350.0,823.0,194.3532836146378,220308_6761-X10353-Y16971_reg.swc
337,256.83845447803475,864.3155506750344,138.48538611013285,220308_7065-X21542-Y16233_reg.swc
338,181.12386216293802,881.8677712528032,71.45374835544918,220308_7209-X6269-Y16507_reg.swc
339,268.32565191138565,965.4353125108562,98.83347071559758,220308_7775-X8240-Y16877_reg.swc
340,382.6741310534633,835.0993511211368,57.956089719462376,220309_6744-X9496-Y18547_reg.swc
341,255.0,796.0,193.2182278878549,220315_6442-X7542-Y17434_reg.swc
