spec_id_label,Tree_first_cl_label,x,y
973384481,L5 ET VISp Chrna6,11.004996,11.9815705
989163765,L5 ET VISp Chrna6,11.004996,11.9815705
645834778,L5 ET VISp Chrna6,11.004996,11.9815705
826765287,L5 ET VISp Chrna6,11.004996,11.9815705
826782115,L5 ET VISp Chrna6,11.004996,11.9815705
827638657,L5 ET VISp Chrna6,11.004996,11.9815705
827772373,L5 ET VISp Chrna6,11.004996,11.9815705
828879764,L5 ET VISp Chrna6,11.004996,11.9815705
702023186,L5 ET VISp Chrna6,11.004996,11.9815705
826830025,L5 ET VISp Chrna6,11.004996,11.9815705
827595695,L5 ET VISp Chrna6,11.004996,11.9815705
827655895,L5 ET VISp Chrna6,11.004996,11.9815705
828842878,L5 ET VISp Chrna6,11.004996,11.9815705
828879817,L5 ET VISp Chrna6,11.004996,11.9815705
828894369,L5 ET VISp Chrna6,11.004996,11.9815705
829296573,L5 ET VISp Chrna6,11.004996,11.9815705
829305793,L5 ET VISp Chrna6,11.004996,11.9815705
845555925,L5 ET VISp Chrna6,11.004996,11.9815705
963325924,L5 ET VISp Chrna6,11.004996,11.9815705
826750185,L5 ET VISp Chrna6,11.004996,11.9815705
826780116,L5 ET VISp Chrna6,11.004996,11.9815705
828880827,L5 ET VISp Chrna6,11.004996,11.9815705
828885535,L5 ET VISp Chrna6,11.004996,11.9815705
829298408,L5 ET VISp Chrna6,11.004996,11.9815705
829305835,L5 ET VISp Chrna6,11.004996,11.9815705
939633886,L5 ET VISp Chrna6,11.004996,11.9815705
951720102,L5 ET VISp Chrna6,11.004996,11.9815705
992406414,L5 ET VISp Chrna6,11.004996,11.9815705
1040463370,L5 ET VISp Chrna6,11.004996,11.9815705
1044635068,L5 ET VISp Chrna6,11.004996,11.9815705
913716620,L5 ET VISp Chrna6,11.004996,11.9815705
603229579,L5 ET VISp Lgr5,4.7048252,10.431045000000001
644548713,L5 ET VISp Lgr5,4.7048252,10.431045000000001
645451268,L5 ET VISp Lgr5,4.7048252,10.431045000000001
695424422,L5 ET VISp Lgr5,4.7048252,10.431045000000001
929527191,L5 ET VISp Lgr5,4.7048252,10.431045000000001
645955689,L5 ET VISp Lgr5,4.7048252,10.431045000000001
642999751,L5 ET VISp Lgr5,4.7048252,10.431045000000001
645373650,L5 ET VISp Lgr5,4.7048252,10.431045000000001
645443249,L5 ET VISp Lgr5,4.7048252,10.431045000000001
826798072,L5 ET VISp Lgr5,4.7048252,10.431045000000001
906545713,L5 ET VISp Lgr5,4.7048252,10.431045000000001
827944175,L5 ET VISp Lgr5,4.7048252,10.431045000000001
828890584,L5 ET VISp Lgr5,4.7048252,10.431045000000001
899462020,L5 ET VISp Lgr5,4.7048252,10.431045000000001
975429194,L5 ET VISp Lgr5,4.7048252,10.431045000000001
853892758,L5 ET VISp Lgr5,4.7048252,10.431045000000001
970723621,L5 ET VISp Lgr5,4.7048252,10.431045000000001
652544407,L5 ET VISp Lgr5,4.7048252,10.431045000000001
895580896,L5 ET VISp Lgr5,4.7048252,10.431045000000001
995575732,L5 ET VISp Lgr5,4.7048252,10.431045000000001
880871943,L5 ET VISp Lgr5,4.7048252,10.431045000000001
895740352,L5 ET VISp Lgr5,4.7048252,10.431045000000001
826909667,L5 ET VISp Lgr5,4.7048252,10.431045000000001
681912683,L5 ET VISp Lgr5,4.7048252,10.431045000000001
987121219,L5 ET VISp Lgr5,4.7048252,10.431045000000001
907087713,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
652960852,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
841875079,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
926803573,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
947363567,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
948376025,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
898553217,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
901403196,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
908669318,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
990219668,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
990231113,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
681636493,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
818825921,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
880784944,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
880847320,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
898949412,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
904050612,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
906597203,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
898947776,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
906581896,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
908688687,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
937854542,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
945758130,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
950300190,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
965821175,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
992195946,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
992205711,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
992219017,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
992769264,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
880772136,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
826842508,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
940783281,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
990238702,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
637383404,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
902266075,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
799954058,L5 ET VISp C1ql2 Ptgfr,5.770586,10.010533
603511210,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
865208579,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
907125584,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
908543551,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
944750626,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
992393816,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
644836206,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
742734652,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
823024502,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
899674024,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
950255593,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
970085557,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
992396042,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
866083691,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
901346711,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
908537533,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
914389834,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
965113010,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
971561834,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
983472272,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
827969748,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
899683133,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
973501446,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
1034751127,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
867207304,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
915642833,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
916699724,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
965771919,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
991953962,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
865311811,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
880777888,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
898671597,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
945768358,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
901376365,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
908602736,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
992227058,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
975408498,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
895593803,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
991978907,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
998064533,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
899673509,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
916681208,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
823220235,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
965057941,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
978676960,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
898598276,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
916624146,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
915757680,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
989477803,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
960656026,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
841889888,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
867099146,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
989460363,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
901369771,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
681405248,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
743134436,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
908649467,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
880875384,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
994882296,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
895833764,L5 ET VISp C1ql2 Cdh13,4.77908,11.975673
820945099,L5 ET VISp Krt80,3.6149808500000002,13.06254425
880853797,L5 ET VISp Krt80,3.6149808500000002,13.06254425
898667347,L5 ET VISp Krt80,3.6149808500000002,13.06254425
908615401,L5 ET VISp Krt80,3.6149808500000002,13.06254425
940583276,L5 ET VISp Krt80,3.6149808500000002,13.06254425
965088550,L5 ET VISp Krt80,3.6149808500000002,13.06254425
965744709,L5 ET VISp Krt80,3.6149808500000002,13.06254425
637394306,L5 ET VISp Krt80,3.6149808500000002,13.06254425
643002356,L5 ET VISp Krt80,3.6149808500000002,13.06254425
645447975,L5 ET VISp Krt80,3.6149808500000002,13.06254425
645913812,L5 ET VISp Krt80,3.6149808500000002,13.06254425
716591562,L5 ET VISp Krt80,3.6149808500000002,13.06254425
642993450,L5 ET VISp Krt80,3.6149808500000002,13.06254425
645442972,L5 ET VISp Krt80,3.6149808500000002,13.06254425
833872706,L5 ET VISp Krt80,3.6149808500000002,13.06254425
841866603,L5 ET VISp Krt80,3.6149808500000002,13.06254425
845402780,L5 ET VISp Krt80,3.6149808500000002,13.06254425
896044181,L5 ET VISp Krt80,3.6149808500000002,13.06254425
904876570,L5 ET VISp Krt80,3.6149808500000002,13.06254425
926842115,L5 ET VISp Krt80,3.6149808500000002,13.06254425
929535184,L5 ET VISp Krt80,3.6149808500000002,13.06254425
948321114,L5 ET VISp Krt80,3.6149808500000002,13.06254425
957039728,L5 ET VISp Krt80,3.6149808500000002,13.06254425
975477551,L5 ET VISp Krt80,3.6149808500000002,13.06254425
813003041,L5 ET VISp Krt80,3.6149808500000002,13.06254425
827873742,L5 ET VISp Krt80,3.6149808500000002,13.06254425
882440699,L5 ET VISp Krt80,3.6149808500000002,13.06254425
882829701,L5 ET VISp Krt80,3.6149808500000002,13.06254425
896126139,L5 ET VISp Krt80,3.6149808500000002,13.06254425
897009330,L5 ET VISp Krt80,3.6149808500000002,13.06254425
972483962,L5 ET VISp Krt80,3.6149808500000002,13.06254425
978147006,L5 ET VISp Krt80,3.6149808500000002,13.06254425
989464819,L5 ET VISp Krt80,3.6149808500000002,13.06254425
642999662,L5 ET VISp Krt80,3.6149808500000002,13.06254425
841866643,L5 ET VISp Krt80,3.6149808500000002,13.06254425
978149378,L5 ET VISp Krt80,3.6149808500000002,13.06254425
978159020,L5 ET VISp Krt80,3.6149808500000002,13.06254425
982703343,L5 ET VISp Krt80,3.6149808500000002,13.06254425
990531168,L5 ET VISp Krt80,3.6149808500000002,13.06254425
914354735,L5 ET VISp Krt80,3.6149808500000002,13.06254425
914399613,L5 ET VISp Krt80,3.6149808500000002,13.06254425
945063428,L5 ET VISp Krt80,3.6149808500000002,13.06254425
948302732,L5 ET VISp Krt80,3.6149808500000002,13.06254425
963308801,L5 ET VISp Krt80,3.6149808500000002,13.06254425
965861424,L5 ET VISp Krt80,3.6149808500000002,13.06254425
972563450,L5 ET VISp Krt80,3.6149808500000002,13.06254425
984092499,L5 ET VISp Krt80,3.6149808500000002,13.06254425
992774965,L5 ET VISp Krt80,3.6149808500000002,13.06254425
952581459,L5 ET VISp Krt80,3.6149808500000002,13.06254425
908639803,L5 ET VISp Krt80,3.6149808500000002,13.06254425
899513194,L5 ET VISp Krt80,3.6149808500000002,13.06254425
951700309,L5 ET VISp Krt80,3.6149808500000002,13.06254425
828009310,L5 ET VISp Krt80,3.6149808500000002,13.06254425
947340690,L5 ET VISp Krt80,3.6149808500000002,13.06254425
867147516,L5 ET VISp Krt80,3.6149808500000002,13.06254425
898670093,L5 ET VISp Krt80,3.6149808500000002,13.06254425
992400811,L5 ET VISp Krt80,3.6149808500000002,13.06254425
948360440,L5 ET VISp Krt80,3.6149808500000002,13.06254425
951729703,L5 ET VISp Krt80,3.6149808500000002,13.06254425
645449840,L5 ET VISp Krt80,3.6149808500000002,13.06254425
681400617,L5 ET VISp Krt80,3.6149808500000002,13.06254425
973846017,L5 ET VISp Krt80,3.6149808500000002,13.06254425
644827374,L5 ET VISp Krt80,3.6149808500000002,13.06254425
908628525,L5 ET VISp Krt80,3.6149808500000002,13.06254425
841888315,L5 ET VISp Krt80,3.6149808500000002,13.06254425
898676236,L5 ET VISp Krt80,3.6149808500000002,13.06254425
945796367,L5 ET VISp Krt80,3.6149808500000002,13.06254425
973472798,L5 ET VISp Krt80,3.6149808500000002,13.06254425
989134063,L5 ET VISp Krt80,3.6149808500000002,13.06254425
896692280,L5 ET VISp Krt80,3.6149808500000002,13.06254425
796858996,L5 ET VISp Krt80,3.6149808500000002,13.06254425
1055390869,L5 NP VISp Trhr Cpne7,16.985298,10.449871
646177634,L5 NP VISp Trhr Cpne7,16.985298,10.449871
698668188,L5 NP VISp Trhr Cpne7,16.985298,10.449871
970080520,L5 NP VISp Trhr Met,16.1099685,9.3875745
698237160,L5 NP VISp Trhr Met,16.1099685,9.3875745
698658322,L5 NP VISp Trhr Met,16.1099685,9.3875745
698676093,L5 NP VISp Trhr Met,16.1099685,9.3875745
698675821,L5 NP VISp Trhr Met,16.1099685,9.3875745
701074357,L5 NP VISp Trhr Met,16.1099685,9.3875745
712145820,L5 NP VISp Trhr Met,16.1099685,9.3875745
958619600,L5 NP VISp Trhr Met,16.1099685,9.3875745
959190247,L5 NP VISp Trhr Met,16.1099685,9.3875745
961096044,L5 NP VISp Trhr Met,16.1099685,9.3875745
961104301,L5 NP VISp Trhr Met,16.1099685,9.3875745
961109466,L5 NP VISp Trhr Met,16.1099685,9.3875745
961118012,L5 NP VISp Trhr Met,16.1099685,9.3875745
961226203,L5 NP VISp Trhr Met,16.1099685,9.3875745
961238285,L5 NP VISp Trhr Met,16.1099685,9.3875745
961242231,L5 NP VISp Trhr Met,16.1099685,9.3875745
1041329016,L5 NP VISp Trhr Met,16.1099685,9.3875745
1055393423,L5 NP VISp Trhr Met,16.1099685,9.3875745
645379626,L5 NP VISp Trhr Met,16.1099685,9.3875745
696958105,L5 NP VISp Trhr Met,16.1099685,9.3875745
701074400,L5 NP VISp Trhr Met,16.1099685,9.3875745
645902724,L5 NP VISp Trhr Met,16.1099685,9.3875745
1040452915,L5 NP VISp Trhr Met,16.1099685,9.3875745
712153315,L5 NP VISp Trhr Met,16.1099685,9.3875745
899512791,L5 NP VISp Trhr Met,16.1099685,9.3875745
983936858,L5 NP VISp Trhr Met,16.1099685,9.3875745
958953064,L5 NP VISp Trhr Met,16.1099685,9.3875745
961114647,L5 NP VISp Trhr Met,16.1099685,9.3875745
961131679,L5 NP VISp Trhr Met,16.1099685,9.3875745
961241673,L5 NP VISp Trhr Met,16.1099685,9.3875745
1043798071,L5 NP VISp Trhr Met,16.1099685,9.3875745
961230415,L5 NP VISp Trhr Met,16.1099685,9.3875745
888338468,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
903831367,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
904023215,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
904690163,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
967385130,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
716309237,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
985869192,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
665201523,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
730820711,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
961846146,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
732003615,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
863465258,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
902369477,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
903853784,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
847898754,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
863460740,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
864004996,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
910432073,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
912573042,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
912686733,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
914250949,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
863478540,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
914234018,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
910287886,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
821606754,L6 CT VISp Krt80 Sla,11.1784915,1.78075785
850969484,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
851650794,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
646854566,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
867244389,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
902000094,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
908855729,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
941719587,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
1044021521,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
904731534,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
912063608,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
904943101,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
736491141,L6 CT VISp Nxph2 Wls,11.624832,3.20871195
653195521,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
902340506,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
927575762,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
811374333,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
853618984,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
907357811,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
966690589,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904943158,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
883688278,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904945911,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
932678629,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
863404974,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
901975435,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904601405,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
853471899,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
863993115,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904625947,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904808278,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904918317,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
907389002,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
916537758,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
942395372,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
724539260,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
834094967,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
843414426,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904108338,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904659932,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
929491574,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
935214823,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
884801248,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
902112940,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
903842638,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
907385405,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
935203809,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
937706533,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
941635300,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
942307202,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
985868742,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
990527437,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
853713858,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
863535837,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904709898,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
932730547,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
863440707,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
972492789,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
764498318,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
907336873,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
965795941,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
904819001,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
985832380,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
902029302,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
927797864,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
902323416,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
971575743,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
913701146,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
910354863,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
966592282,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
653196313,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
647401222,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
863418322,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
972489317,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
910892791,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
902297243,L6 CT VISp Ctxn3 Brinp3,13.176216,3.8483719499999998
941552661,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
932678695,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
906706222,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
908894436,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
926930912,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
834055407,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
834088038,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
831254527,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
863431930,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
902105412,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
902043499,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
903807880,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
882752472,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
886474771,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
903864968,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
834071129,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
898558730,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
920016093,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
927810884,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
907460164,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
906739413,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
904725260,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
907417958,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
902284440,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
910287738,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
914230662,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
903814839,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
966610848,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
904626210,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
904948028,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
912117029,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
834060016,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
908894026,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
908858797,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
902380826,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
907485112,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
903951413,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
811387807,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
967338509,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
849667636,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
834908547,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
920615063,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
929406559,L6 CT VISp Ctxn3 Sla,12.240575,2.7798524
929406809,L6 CT VISp Gpr139,14.010353,3.86351
965771797,L6 CT VISp Gpr139,14.010353,3.86351
864030679,L6 CT VISp Gpr139,14.010353,3.86351
913837549,L6 CT VISp Gpr139,14.010353,3.86351
907337101,L6 CT VISp Gpr139,14.010353,3.86351
831195067,L6 CT VISp Gpr139,14.010353,3.86351
742717602,L6 CT VISp Gpr139,14.010353,3.86351
1010970495,L6 CT VISp Gpr139,14.010353,3.86351
978652582,L6b Col8a1 Rprm,10.5658085,-4.3523715
1035105719,L6b Col8a1 Rprm,10.5658085,-4.3523715
989382305,L6b Col8a1 Rprm,10.5658085,-4.3523715
1036061965,L6b Col8a1 Rprm,10.5658085,-4.3523715
907353172,L6b Col8a1 Rprm,10.5658085,-4.3523715
1006181229,L6b Col8a1 Rprm,10.5658085,-4.3523715
984034203,L6b Col8a1 Rprm,10.5658085,-4.3523715
