sample_id,x,y
PAS4_190513_454_A01,3.5686,11.725624
P8S4_191122_354_A01,2.7683356,11.73264
PAS4_190708_456_A01,3.7903411,12.974696
P9S4_180409_404_A01,4.9872084,11.785182
PAS4_180828_459_A01,3.4536636,12.362411
PAS4_190718_453_A01,2.821044,11.802444
PES4_190604_653_A01,4.1611266,12.604927
PFS4_191217_701_A01,3.114268,11.953344
PAS4_190627_457_A01,4.7777176,12.08389
P1S4_190207_004_A01,3.3946168,12.724354
P1S4_190604_003_A01,4.0341544,13.808498
P1S4_190701_005_A01,4.0534167,14.043037
P1S4_190718_003_A01,4.5089936,13.048544
P1S4_190906_001_A01,3.9956422,14.270753
P1S4_191010_004_A01,3.3463829,13.002839
P1S4_191011_004_A01,3.6534967,13.904221
P2S4_170920_057_A01,4.010103,13.93934
P2S4_171011_051_A01,4.027745,14.188501
P2S4_171031_053_A01,3.6053305,14.126663
P2S4_171102_054_A01,4.345831,15.125184
P2S4_180702_054_A01,2.5774262,11.810693
P8S4_171011_353_A01,3.3727715,13.964178
P8S4_171031_353_A01,3.7003691,14.09363
P8S4_190307_351_A01,3.920055,13.852058
P8S4_190326_354_A01,4.029509,13.209999
P8S4_190403_351_A01,3.6334481,13.720581
P8S4_190627_354_A01,3.8024893,13.948495
P8S4_190712_355_A01,4.2098093,13.505059
P8S4_190819_354_A01,3.2827878,13.350075
P8S4_190822_354_A01,3.3699236,13.11425
P8S4_190917_351_A01,4.1631413,13.916897
P8S4_190927_351_A01,3.7653673,14.149863
P8S4_191101_354_A01,3.3885884,13.303267
PAS4_190124_454_A01,4.1036024,13.060314
PAS4_190222_456_A01,4.207313,13.26463
PAS4_190606_455_A01,3.4337804,13.284626
PAS4_190607_454_A01,2.96998,12.389327
PAS4_190627_463_A01,3.552588,13.234814
PAS4_190628_457_A01,2.8916314,12.41969
PAS4_191024_452_A01,3.5093591,13.794137
PAS4_191107_451_A01,2.8147702,11.618549
PAS4_191122_452_A01,2.7601757,12.716982
PBS4_171011_504_A01,4.168884,13.459364
PES4_190326_652_A01,4.096262,13.76926
PES4_191107_651_A01,3.9237914,14.143653
PES4_191107_652_A01,3.845254,13.621346
PES4_191114_652_A01,4.302905,13.147423
PES4_191126_652_A01,4.1786795,14.300142
PFS4_190730_704_A01,3.0588508,12.840748
PFS4_190730_705_A01,2.619504,11.853699
PFS4_190912_702_A01,3.3346033,12.714223
PFS4_190917_704_A01,3.5697553,13.537895
PFS4_191008_704_A01,3.7914429,13.6091585
PFS4_191011_707_A01,3.4040241,12.942996
PFS4_191024_708_A01,3.047486,12.77336
PFS4_191115_703_A01,3.4459715,12.741119
PFS4_191206_703_A01,3.1773872,12.193761
P1S4_190923_001_A01,4.009755,13.451554
P8S4_190718_352_A01,3.9580708,13.2361765
PFS4_190703_703_A01,2.983697,11.714904
PFS4_190920_704_A01,3.1667707,13.0647745
P2S4_190222_053_A01,4.097381,13.4811535
P8S4_190916_353_A01,4.0690207,13.627971
PAS4_190513_455_A01,3.2794006,11.678671
PAS4_190701_454_A01,3.2712572,12.819786
PAS4_191205_452_A01,2.757393,11.78273
PFS4_190917_706_A01,4.063482,13.4361
PFS4_190920_706_A01,3.119222,12.442098
P2S4_171031_054_A01,3.6246312,13.615426
P9S4_180409_403_A01,4.4397798,12.375029
PES4_191029_654_A01,2.8172557,12.677881
P8S4_171023_351_A01,2.4261181,12.043365
P1S4_190718_004_A01,3.8198106,13.750328
P8S4_190326_356_A01,3.2857456,13.02032
P1S4_190701_007_A01,3.9210572,13.497516
P1S4_190913_002_A01,3.9534433,12.9035845
PFS4_191028_705_A01,2.722047,12.304023
P8S4_191121_354_A01,3.3963044,12.108682
P8S4_190628_352_A01,4.749862,13.047371
PAS4_181217_452_A01,4.3310275,13.428993
P8S4_201008_351_A01,16.985298,10.310914
PAS4_171103_452_A01,15.980333,12.5235195
PAS4_180516_452_A01,17.445246,10.449871
P1S4_191018_003_A01,16.065739,9.981113
P2S4_180515_054_A01,15.008241,9.5383005
P2S4_180516_052_A01,16.617191,8.97858
P2S4_180516_053_A01,15.640705,9.142916
P8S4_180516_356_A01,16.224874,9.318294
P8S4_180523_353_A01,16.394642,9.746938
P8S4_180620_356_A01,15.973755,8.671795
P8S4_190930_356_A01,16.61862,9.607723
P8S4_191001_355_A01,16.580454,9.152521
P8S4_191004_351_A01,15.934234,9.045106
P8S4_191004_352_A01,16.69674,9.180529
P8S4_191004_353_A01,15.703573,9.561012
P8S4_191004_354_A01,2.2399418,11.6498165
P8S4_191004_355_A01,16.610909,9.558496
P8S4_191004_357_A01,16.534527,9.468734
P8S4_191004_358_A01,16.605463,9.1930895
P8S4_200806_352_A01,16.685125,9.400361
P8S4_201008_352_A01,16.659658,9.486715
P9S4_171030_406_A01,16.34526,8.637665
P9S4_180511_401_A01,14.929751,9.83338
P9S4_180523_403_A01,16.169302,8.515558
PAS4_171102_453_A01,14.746462,10.306396
PAS4_200803_454_A01,16.256386,9.374788
PBS4_180620_502_A01,15.00209,9.820923
PES4_190703_652_A01,15.942152,8.981639
PES4_191115_653_A01,15.900006,9.575194
PFS4_191001_703_A01,16.154198,9.314865
PFS4_191004_702_A01,16.285679,8.398253
PFS4_191004_703_A01,15.521258,8.927252
PFS4_191004_706_A01,15.4197645,9.027268
PFS4_200817_705_A01,15.511569,9.862125
P8S4_191004_356_A01,16.034622,10.136006
P1S4_190617_007_A01,11.194514,1.9821742
P1S4_190711_002_A01,10.878454,1.3753598
P1S4_190711_007_A01,10.369761,0.6052738
P1S4_190712_002_A01,11.845093,0.40279683
P1S4_191015_003_A01,10.941065,1.305833
P8S4_180629_354_A01,10.34601,0.14517453
P8S4_191118_352_A01,12.381755,2.0682554
P9S4_180219_403_A01,11.279907,1.8806084
P9S4_180806_403_A01,10.718457,1.1429425
PAS4_191007_451_A01,10.852461,1.6778122
PBS4_180807_506_A01,10.962275,1.40539
PES4_190506_652_A01,10.592312,1.1531687
PES4_190709_657_A01,11.51281,-0.44039848
PES4_190711_653_A01,11.125315,2.0399742
PFS4_190408_705_A01,11.613656,3.54478
PFS4_190506_701_A01,11.044342,0.70025074
PFS4_190507_701_A01,10.834105,1.2613442
PFS4_190722_704_A01,10.803325,1.4589736
PFS4_190726_701_A01,10.9235525,1.8170131
PFS4_190726_702_A01,10.255577,-0.50864506
PFS4_190730_702_A01,11.057557,1.7625642
PAS4_190506_452_A01,11.661964,1.7989515
PAS4_190730_451_A01,11.655036,2.3466957
PAS4_190722_451_A01,11.689986,1.8881577
P8S4_190212_352_A01,10.92745,1.4115435
P1S4_190412_003_A01,10.562557,3.4202402
P1S4_190415_003_A01,11.74037,3.713494
PAS4_171107_453_A01,11.227896,3.6876562
PAS4_190513_456_A01,11.799256,3.2104902
PAS4_190709_451_A01,11.58959,3.4854257
PAS4_190718_455_A01,11.660074,3.019653
PAS4_190909_451_A01,11.480364,3.161917
PAS4_200818_453_A01,11.191108,3.8255885
PES4_190712_652_A01,11.815618,3.1502783
PES4_190725_652_A01,10.934621,3.1974957
PAS4_190712_459_A01,11.873349,3.2069337
PFS4_180813_701_A01,11.973302,5.325151
P8S4_171215_353_A01,12.916088,4.947152
P8S4_190709_355_A01,13.621594,3.8537993
P8S4_190820_353_A01,12.715387,5.041956
PAS4_190121_453_A01,13.093176,4.573874
PAS4_190418_454_A01,12.735218,4.5787673
PAS4_190716_455_A01,12.845744,3.7582772
PAS4_191014_454_A01,13.992333,3.7634034
PES4_190712_655_A01,14.432183,3.3896468
PFS4_190610_701_A01,13.457683,3.5164676
PFS4_190712_707_A01,13.122278,4.860873
PFS4_190827_701_A01,13.82758,3.374675
P1S4_190506_001_A01,13.9703245,3.5094974
P1S4_190709_001_A01,14.273075,3.7926176
P8S4_190709_351_A01,14.217794,3.7522676
PAS4_190418_451_A01,13.823298,3.485391
PAS4_190507_451_A01,13.779209,3.699776
PAS4_190712_451_A01,14.174262,3.8484945
PAS4_190712_456_A01,13.252687,3.2515733
PAS4_190712_457_A01,12.366772,5.388282
PAS4_190716_456_A01,13.69878,3.9430654
PAS4_190802_452_A01,13.366689,3.5774348
PAS4_190910_452_A01,14.089726,3.8376076
PBS4_180725_501_A01,13.091411,4.933769
PES4_190307_651_A01,13.167788,3.0147696
PES4_190329_656_A01,14.112318,3.880673
PES4_190711_658_A01,13.630058,3.2867324
PES4_190712_651_A01,13.58569,3.3600433
PES4_190822_652_A01,14.600346,3.1067936
PES4_190829_656_A01,13.697469,3.4769537
PFS4_190611_703_A01,13.330175,3.7633114
PFS4_190709_703_A01,13.144865,2.6847126
PFS4_190711_702_A01,13.627662,3.2475924
PFS4_190716_704_A01,14.573533,3.1546705
PFS4_190829_705_A01,13.5347805,4.0050445
PFS4_190903_701_A01,13.481782,2.4343586
PFS4_190909_701_A01,14.068702,4.1409636
PFS4_190910_701_A01,13.449787,3.3723438
PFS4_191118_702_A01,13.082465,4.7435064
PFS4_191126_701_A01,14.250499,3.5399766
PAS4_190418_455_A01,12.298009,5.21175
PAS4_190506_454_A01,13.014838,4.2048535
PAS4_190712_453_A01,13.328339,4.6864033
PFS4_190827_702_A01,12.829339,2.9341445
P1S4_190506_004_A01,12.607772,5.31373
PES4_191024_652_A01,13.184644,4.764125
PFS4_181016_704_A01,12.357779,5.309217
PFS4_190716_702_A01,13.996876,3.358621
P8S4_191011_355_A01,13.011992,4.1452065
PES4_190712_654_A01,13.928587,4.2732816
PFS4_191118_701_A01,12.948719,4.8697233
PAS4_190709_452_A01,14.077785,4.0194516
PAS4_190820_453_A01,11.908275,3.2833338
PAS4_190709_457_A01,12.345092,5.395131
P1S4_191022_002_A01,12.419372,4.6663427
PFS4_190729_701_A01,11.981894,2.196126
PFS4_190722_703_A01,12.064084,3.1508856
PAS4_191014_451_A01,14.196018,3.5859168
P8S4_171215_354_A01,13.408435,4.248906
P8S4_171109_352_A01,12.619546,3.857359
P1S4_190506_002_A01,13.447201,3.1477342
P8S4_191024_353_A01,12.792853,4.386217
PFS4_190723_701_A01,12.05873,4.355306
PAS4_190709_456_A01,13.651935,4.5816164
P1S4_190909_001_A01,12.607996,3.2915983
P8S4_190827_351_A01,12.005535,2.3435655
PFS4_190715_703_A01,12.527922,2.68592
PFS4_190718_704_A01,12.2686205,2.5170035
PFS4_190819_706_A01,12.552683,2.881322
P1S4_190307_005_A01,11.947887,2.6228828
P1S4_190307_007_A01,12.004278,2.6475408
P8S4_190301_355_A01,11.691108,2.6057556
P8S4_190506_351_A01,12.233291,2.6562788
PAS4_190709_454_A01,12.080078,1.9767482
PES4_190709_652_A01,12.088803,2.720434
PES4_190711_651_A01,11.446919,2.061435
PFS4_190607_701_A01,13.041564,2.9977498
PFS4_190613_707_A01,12.035733,2.9540448
PFS4_190711_703_A01,13.16543,2.330065
P1S4_190307_006_A01,11.771165,2.3018765
P1S4_190701_004_A01,11.6168375,2.439409
PFS4_190808_707_A01,12.762502,2.875551
PFS4_190820_702_A01,12.429324,2.6405938
PFS4_190716_706_A01,12.091893,3.8542206
PFS4_190715_704_A01,12.167738,5.1737494
P1S4_190712_003_A01,12.540452,2.5581377
P1S4_190716_007_A01,11.942,2.5713325
PES4_190709_655_A01,11.810527,2.9093368
PFS4_190722_701_A01,12.757878,2.3648813
PFS4_190730_701_A01,12.1825485,2.818299
PAS4_190711_452_A01,11.764601,2.4623547
PAS4_191014_452_A01,12.935582,3.243946
P8S4_190712_351_A01,13.595575,3.014875
PAS4_190712_460_A01,12.848576,3.5575652
PFS4_190725_702_A01,12.883977,4.388669
PAS4_190307_456_A01,12.496553,3.835593
PES4_190718_653_A01,11.834977,1.986562
PFS4_190718_703_A01,13.0499735,2.7500339
PES4_190709_658_A01,11.563111,2.19764
PES4_190716_657_A01,12.494795,3.017917
PFS4_190711_705_A01,12.292681,3.1580987
PES4_190121_651_A01,12.7302475,3.7468274
P1S4_191015_002_A01,11.640742,0.6969322
PFS4_190411_704_A01,12.053121,2.8303194
PES4_190308_655_A01,12.015489,3.048159
PAS4_190809_451_A01,11.472185,1.4267036
PFS4_190822_702_A01,13.1084585,2.7988534
P8S4_190822_352_A01,14.485233,3.6472158
P8S4_191011_354_A01,14.010353,3.7978752
PAS4_190507_453_A01,14.680987,3.86351
PAS4_190729_454_A01,16.445677,4.192971
PES4_190716_652_A01,13.978846,4.432433
PES4_190301_653_A01,14.262151,3.543276
P8S4_180827_354_A01,14.82435,3.937848
PES4_200228_651_A01,12.155191,5.2198715
P1S4_191108_003_A01,10.577661,-3.680089
P8S4_200709_354_A01,10.316043,-5.0349107
PAS4_191122_451_A01,10.553956,-4.1102824
PAS4_200713_456_A01,10.552658,-4.452783
PES4_190716_653_A01,10.793457,-3.9520226
PES4_200210_653_A01,10.694131,-4.5913606
PFS4_191115_702_A01,10.764143,-4.710321
PFS4_200227_702_A01,10.642728,-4.540517
P8S4_191018_355_A01,10.65701,-4.2163773
PFS4_191105_704_A01,10.772031,-4.91157
PAS4_200729_453_A01,10.31455,-3.5890834
PAS4_200708_452_A01,10.446699,-4.370093
PAS4_200731_454_A01,10.525538,-4.2382436
P1S4_190624_001_A01,11.796687,-5.639926
P8S4_191114_352_A01,11.675086,-6.310722
P8S4_191115_354_A01,12.065673,-6.3505034
P8S4_200713_355_A01,11.700522,-5.7440085
P9S4_180523_404_A01,11.576613,-6.0946164
PAS4_200210_451_A01,12.00964,-6.0916324
PAS4_200713_453_A01,11.990419,-6.254298
PAS4_200713_455_A01,13.132181,-6.508656
PAS4_200730_453_A01,11.543604,-6.0039325
PES4_181016_655_A01,12.830445,-6.3649883
PES4_191115_655_A01,11.728069,-6.066338
PES4_200714_652_A01,12.622213,-6.0395503
PFS4_190725_706_A01,12.735996,-6.2655406
PFS4_190730_703_A01,12.599478,-6.3047256
PFS4_190730_707_A01,12.310911,-6.4023447
PFS4_191114_703_A01,12.622973,-6.6609187
PFS4_200710_703_A01,12.130113,-6.5702424
PFS4_200727_704_A01,12.342212,-6.4197407
P8S4_170817_354_A01,11.562118,-6.063472
P8S4_191108_353_A01,12.313122,-6.531929
P8S4_200228_352_A01,11.652113,-6.1579657
P8S4_171129_351_A01,12.808016,-5.4027596
P8S4_200227_351_A01,11.762411,-6.305931
PAS4_200713_457_A01,11.893794,-5.7744527
P8S4_171129_352_A01,12.699216,-4.9014487
P8S4_191122_353_A01,12.179858,-6.0464683
P1S4_200211_002_A01,11.495519,-5.3780823
P1S4_200228_001_A01,11.547903,-5.105281
P8S4_190823_351_A01,11.173656,-5.123195
P8S4_200227_353_A01,11.45595,-5.2097225
PAS4_191108_452_A01,11.624302,-5.437777
PFS4_190506_702_A01,11.609465,-5.185573
PFS4_200228_701_A01,12.17588,-4.987763
PAS4_200730_452_A01,11.0879545,-5.456669
P8S4_191108_351_A01,11.371362,-5.4908314
P1S4_191107_001_A01,10.354437,-4.4906793
P1S4_200211_003_A01,10.861353,-6.4795446
P8S4_170817_352_A01,11.059908,-7.2732086
P8S4_190320_355_A01,10.435347,-6.793961
P8S4_191018_357_A01,11.357356,-6.2597494
P8S4_191122_351_A01,10.796533,-6.5576296
P8S4_200228_351_A01,10.674381,-6.5373163
PAS4_191115_455_A01,10.59591,-7.0171185
PAS4_200713_454_A01,10.985174,-6.779692
PAS4_200730_451_A01,10.632606,-6.614477
PES4_191115_652_A01,10.9544735,-6.6118455
PES4_200210_652_A01,11.254173,-6.873105
PES4_200714_651_A01,10.705808,-6.4351764
PFS4_200228_702_A01,10.816589,-6.5425634
PFS4_200228_703_A01,10.59153,-7.032075
PFS4_200817_707_A01,10.284763,-6.5484953
P1S4_200211_001_A01,10.977646,-6.107764
P8S4_191121_352_A01,10.98957,-6.3673396
P8S4_191115_355_A01,11.687095,-7.1637654
P8S4_200227_352_A01,11.329478,-6.552258
P9S4_180705_405_A01,11.552342,-7.001692
PAS4_191121_451_A01,10.926702,-6.743333
PAS4_200713_452_A01,11.300882,-6.6027064
PES4_200708_652_A01,11.816051,-6.6808095
PES4_200708_653_A01,11.160813,-6.3372684
P9S4_180809_405_A01,12.334118,-6.7067275
PFS4_191114_701_A01,11.061371,-6.8384542
PFS4_191114_702_A01,11.973872,-6.729952
PES4_191018_652_A01,12.533243,-6.915802
P1S4_191115_001_A01,11.063251,-6.8006845
P8S4_180703_358_A01,12.637337,2.827633
P8S4_190712_357_A01,12.540941,2.933499
P8S4_190712_359_A01,12.765556,2.6166742
P8S4_190829_357_A01,12.912288,2.9363415
P9S4_171106_405_A01,12.2836275,5.165536
P9S4_180801_401_A01,12.961422,4.85993
PAS4_190307_455_A01,12.653039,4.3499746
PAS4_190415_454_A01,12.7610035,3.0507388
PAS4_190620_451_A01,12.593438,4.78542
PBS4_181023_504_A01,12.686103,4.522248
PES4_190726_652_A01,13.301445,3.1428797
PFS4_181015_704_A01,13.343543,3.4485157
PFS4_190121_701_A01,13.35096,2.1917124
PFS4_190121_704_A01,12.28343,2.5250561
PFS4_190709_704_A01,13.950054,3.3243704
PFS4_190709_708_A01,11.865538,2.8464606
PFS4_190712_705_A01,12.896389,4.3278995
PFS4_190725_705_A01,12.901616,3.4803069
PFS4_190903_702_A01,13.37201,2.7880497
P1S4_190709_003_A01,11.660202,2.4174333
P1S4_190709_007_A01,12.809747,2.5198321
PAS4_190507_452_A01,12.144318,2.8199
PFS4_190308_702_A01,11.708699,3.0362384
PAS4_190307_457_A01,12.303246,3.8482494
P8S4_171107_354_A01,12.605397,4.912832
P8S4_191119_354_A01,12.390796,2.7942162
PFS4_190809_704_A01,12.590941,3.2521985
PFS4_190820_705_A01,12.112398,1.4040749
P1S4_190712_005_A01,12.612171,3.2613132
PFS4_190809_703_A01,12.412213,5.039728
PAS4_191014_453_A01,12.247235,4.958839
PAS4_190607_451_A01,12.126439,4.2006025
PFS4_190709_705_A01,11.41817,2.4089417
PFS4_190712_706_A01,12.378775,2.7734857
P1S4_190909_002_A01,13.48905,3.2738914
P1S4_190716_008_A01,11.807663,2.0568118
P1S4_190718_005_A01,5.1001797,12.423713
P1S4_190801_004_A01,3.3727372,11.929481
P1S4_190920_004_A01,4.904678,12.559573
P1S4_191212_002_A01,4.3088584,13.3308525
P8S4_180827_351_A01,3.0554416,11.668613
P8S4_180827_352_A01,3.1405482,11.572172
P8S4_190701_351_A01,4.7144055,12.399975
P8S4_190718_353_A01,3.3924515,12.789734
P8S4_190819_352_A01,4.388023,13.410796
P8S4_190916_355_A01,4.119253,11.974289
P8S4_190927_352_A01,4.9528637,11.818597
P8S4_191125_353_A01,4.479894,12.858652
P8S4_191217_352_A01,3.5810497,11.839449
P9S4_180410_405_A01,4.7577024,12.098212
PAS4_190726_452_A01,4.3956227,12.752264
PAS4_190916_451_A01,4.097474,13.428345
PAS4_191028_452_A01,3.0475724,11.792057
PAS4_191125_456_A01,3.2299144,11.884165
PAS4_191220_451_A01,5.2226577,12.971401
PES4_190919_654_A01,5.3252544,12.564309
PES4_191024_653_A01,3.8766534,13.424601
PES4_191108_651_A01,4.756001,12.12274
PFS4_180827_701_A01,2.972384,11.370003
PFS4_190920_703_A01,4.258539,13.0837
PFS4_190927_702_A01,2.8305094,12.236138
PFS4_191011_704_A01,4.6746507,12.040755
PFS4_191028_703_A01,3.5678644,11.748405
PFS4_191122_704_A01,5.091392,12.257418
PFS4_191203_702_A01,4.3422666,11.260364
PXS4_171110_251_A01,4.4443326,11.843648
PAS4_191114_455_A01,4.1834984,13.203702
PFS4_190708_705_A01,4.294127,12.555499
P8S4_180508_356_A01,4.640478,11.756424
PAS4_190801_455_A01,4.0814023,11.58998
PAS4_191024_451_A01,5.511675,10.515843
PFS4_191024_707_A01,3.812512,11.870083
P8S4_190708_352_A01,-2.811337,12.307859
PAS4_190812_453_A01,-1.8625991,12.305287
PAS4_191007_454_A01,-1.9799083,12.117826
PAS4_191126_452_A01,-1.9987875,12.483825
PES4_180821_655_A01,-2.053441,10.190248
PES4_190718_655_A01,-2.158636,12.090243
PFS4_190315_704_A01,-2.0230157,12.354734
PFS4_190611_702_A01,1.0436844,12.280432
P1S4_191017_002_A01,-2.5288985,12.42122
P1S4_191024_004_A01,-1.9779931,12.0000925
P9S4_171031_405_A01,-1.5958155,11.957042
PFS4_190830_701_A01,-1.0699317,12.213721
P8S4_180823_357_A01,-2.528347,12.490605
PAS4_191008_453_A01,0.1167499,12.132001
PFS4_190813_701_A01,0.5827262,12.584106
PAS4_190801_452_A01,0.050145287,11.993586
P8S4_180207_354_A01,-1.7272812,12.041277
P1S4_190628_005_A01,-0.02647561,10.793467
PES4_190326_654_A01,-1.6036489,13.5438795
PBS4_180821_504_A01,0.62257564,11.334257
PFS4_190813_704_A01,0.10888759,13.28779
P1S4_190718_002_A01,-1.4743185,-0.12531911
P1S4_190905_002_A01,-1.237343,-0.31189862
P1S4_190916_002_A01,0.5451332,-0.59696156
P1S4_191007_003_A01,-0.9371277,0.21232173
P2S4_171010_051_A01,-0.7267686,-1.3275818
P2S4_171031_055_A01,-0.78962934,-0.20396285
P8S4_170920_355_A01,-1.4015917,-0.434534
P8S4_170920_358_A01,-1.0723071,-0.29621714
P8S4_181016_354_A01,-2.013029,0.6450827
P8S4_190906_351_A01,-2.0115407,0.24018228
P8S4_191114_354_A01,-1.0268222,0.24398693
P9S4_171211_406_A01,-2.694059,-1.7459564
P9S4_180403_403_A01,-1.5579122,0.51543266
PAS4_171102_451_A01,-2.004374,-0.095199734
PAS4_180828_458_A01,-2.1476862,0.19522852
PAS4_190218_459_A01,-1.6350601,0.5202412
PAS4_190606_452_A01,-2.0142999,0.23512074
PAS4_190923_451_A01,0.12089845,-0.047826376
PFS4_191126_704_A01,-1.0326091,0.18427034
P9S4_180108_403_A01,1.2187893,0.82599306
P8S4_191008_354_A01,-0.74998146,0.051573325
P1S4_190624_003_A01,11.334282,-5.534457
P8S4_191115_356_A01,11.953242,-5.784941
P8S4_191119_352_A01,11.668323,-5.963007
PES4_200708_651_A01,11.817248,-5.309648
PFS4_190819_701_A01,11.83591,-5.1650305
PAS4_190412_455_A01,1.1983849,-6.4001994
PBS4_180816_501_A01,3.8956108,-7.867088
P1S4_190924_002_A01,3.046831,-8.134614
PFS4_190820_703_A01,2.442492,-7.2596207
P1S4_190514_001_A01,3.756478,-7.5961976
P8S4_200113_356_A01,3.603858,-7.5967727
P1S4_180330_002_A01,0.23278822,10.44898
P1S4_191011_003_A01,0.23109934,11.186509
P1S4_191024_002_A01,0.27348784,11.527913
P8S4_170918_355_A01,-0.09647701,12.100777
P8S4_171004_352_A01,-2.957537,11.120006
P8S4_190822_356_A01,2.2602503,11.357972
P8S4_191024_351_A01,-1.7969719,12.263039
P8S4_191119_356_A01,-0.8648209,11.260416
P8S4_191125_356_A01,-0.35960478,10.633701
P9S4_180514_403_A01,0.31271338,11.162862
PAS4_180703_453_A01,1.9463501,11.4848795
PAS4_190624_453_A01,0.72263896,11.291736
PAS4_190628_456_A01,-0.033896778,11.392892
PAS4_190722_452_A01,0.32845178,10.446345
PAS4_190726_453_A01,0.66808647,11.056425
PAS4_190807_451_A01,0.19361156,11.053348
PAS4_190812_454_A01,-0.11852214,10.992194
PAS4_191125_459_A01,0.99037975,11.278051
PAS4_191125_460_A01,0.8380697,10.607453
PBS4_180824_505_A01,-0.64149076,11.082735
PES4_181019_653_A01,-1.919588,10.89784
PES4_190514_651_A01,1.2481474,11.059952
PES4_190729_651_A01,0.5731442,11.392737
PES4_191126_655_A01,0.011493355,11.303187
PFS4_190607_703_A01,-0.17732948,11.856639
PFS4_190802_702_A01,0.59856063,10.939157
P8S4_191014_357_A01,-1.884384,13.207935
PES4_190207_655_A01,0.020856366,11.9143915
P1S4_191017_001_A01,-1.0574957,11.746892
P1S4_190604_001_A01,5.232824,12.475886
P8S4_190819_355_A01,5.592945,11.060474
P8S4_190917_353_A01,3.6143649,11.242055
PAS4_190228_453_A01,4.804468,11.886025
PAS4_191018_452_A01,3.3525975,11.567204
PES4_190214_651_A01,4.818336,11.907025
PES4_190708_655_A01,5.4579735,11.221118
PES4_190715_652_A01,5.1618133,11.855897
PES4_190726_653_A01,5.5440235,11.704375
PES4_191205_652_A01,4.9208617,11.975673
PES4_200707_653_A01,5.9205647,9.963609
PFS4_190221_703_A01,5.5172853,12.190293
PFS4_190906_701_A01,5.6376076,12.148765
PFS4_191216_701_A01,5.0736294,11.595384
P2S4_190222_052_A01,4.0573106,11.529287
PES4_190510_651_A01,5.304717,12.048504
PFS4_190801_703_A01,3.590665,11.669089
P9S4_171023_404_A01,3.6194367,11.08983
PFS4_181217_701_A01,10.639967,0.89412636
P1S4_190716_006_A01,12.004692,3.7569103
P8S4_171025_352_A01,12.632573,3.7750304
P8S4_190820_352_A01,11.441371,2.1995258
P9S4_171107_401_A01,12.30425,3.9466405
PAS4_191010_453_A01,12.539172,3.4465199
PFS4_190326_702_A01,12.028222,3.3743382
PFS4_190415_701_A01,12.405611,2.287748
PFS4_190709_702_A01,12.993129,3.2342873
P1S4_190408_006_A01,4.43859,-6.8270507
P1S4_190722_001_A01,1.4324162,-5.0573363
P1S4_190722_004_A01,3.7340796,-7.2320023
P1S4_190830_002_A01,3.8876061,-4.6046686
P1S4_190919_003_A01,3.2759407,-6.554208
P1S4_191007_002_A01,3.675586,-6.880408
P2S4_180226_052_A01,3.511886,-4.7547007
P8S4_171004_353_A01,2.248219,-7.385412
P8S4_180207_352_A01,1.3973757,-6.5699687
P8S4_180328_355_A01,0.88773173,-4.9874225
P8S4_180820_362_A01,3.5624392,-4.5029655
P8S4_190920_353_A01,3.4111955,-6.357755
P8S4_191018_352_A01,3.5977938,-8.308497
P8S4_191210_352_A01,2.6161194,-7.83249
P8S4_191210_353_A01,1.4706041,-7.4301906
PAS4_180606_453_A01,4.273025,-7.8802247
PAS4_190725_454_A01,2.9919994,-6.201563
PAS4_190725_456_A01,2.1547527,-8.362164
PBS4_180228_503_A01,0.98380345,-4.762443
PES4_191008_653_A01,1.6553935,-7.3865085
PFS4_190701_701_A01,2.0726485,-5.2762575
PFS4_190711_708_A01,0.87185735,-5.6967244
PFS4_190712_703_A01,3.4265685,-6.8120117
PFS4_190730_706_A01,1.8696854,-7.656726
PFS4_190815_701_A01,1.9703076,-8.396189
PFS4_190822_704_A01,1.9069498,-8.100878
PFS4_190919_705_A01,3.2708468,-6.992122
PFS4_191008_701_A01,2.0415325,-7.7465267
P8S4_191212_356_A01,2.0082765,-7.547162
