specimen_id,x,y,depth,structure,in_allowed_region,top_struct,top_in_allowed_region
778255191,6708.1773515949535,10433.554335814106,261.05294246436233,VISp2/3,True,VISp1,True
792687812,6131.152944791873,11136.124279194337,326.26183077382507,VISp4,True,VISp1,True
794963377,5869.503707588569,10621.694425405654,783.5800922315093,VISp6a,True,VISp1,True
796802673,4673.699782029266,11011.847288665827,830.1897285367232,VISl6a,True,VISl1,True
796858996,5606.741572196017,11327.137563541537,519.533000918326,VISp5,True,VISp1,True
811341605,3571.8052215241664,11525.859641043879,722.3408967112855,VISpl6a,True,VISpl1,True
811347913,4558.12602870312,12116.294825845005,796.1178115883084,VISpl6a,True,VISpl1,True
811355609,4023.2016925108856,11830.726868231506,864.6067526128135,VISpl6b,True,VISpl1,True
811374333,6549.644674064051,11394.922535298063,775.3755050921691,VISp6a,True,VISp1,True
811375643,5281.923787298792,11034.745054857702,869.7190194707313,VISp6a,True,VISp1,True
811387807,6316.633977215055,10927.89119766366,765.3537639154503,VISp6a,True,VISp1,True
812999794,6079.525968619699,10999.188240765074,488.57304403658344,VISp5,True,VISp1,True
813003041,5712.220968044648,10834.82123744062,489.34038017409256,VISp5,True,VISp1,True
813005184,6690.640775400475,9972.19639793901,563.3730543398959,VISp5,True,VISp1,True
816462408,7064.08058789888,11091.622091539743,215.14074157367034,VISp2/3,True,VISp1,True
818818876,6971.476486982763,10357.776055126604,485.0058233496609,VISp5,True,VISp1,True
818825921,7322.058071431555,11426.864459549071,562.8279828162388,VISp5,True,VISp1,True
819747729,6983.323231538967,10795.761546346715,546.8016732084408,VISp5,True,VISp1,True
819950000,5943.554590166124,11738.470742177522,488.35390810925963,VISp5,True,VISp1,True
820009113,3523.3607773722733,10396.864347649354,412.1876412640241,VISpor4,True,VISpor1,True
820060969,5284.109849431023,11281.315481881753,743.5767629243678,VISp6a,True,VISp1,True
820095539,5918.733120868487,10524.459741279643,637.8182978998686,VISp5,True,VISp1,True
820149803,3746.159051100447,10646.874306200214,473.5747535549389,VISpor5,True,VISpor1,True
820945099,5463.328530068673,11193.87025560969,539.456458077669,VISp5,True,VISp1,True
821606754,6280.608893167024,11122.659663680937,886.7461019116952,VISp6b,True,VISp1,True
823024502,4601.63016810867,10886.74611277391,535.3273822751104,VISl5,True,VISl1,True
823083861,4095.3062445078976,11102.187178172575,569.8621528259873,VISpl5,True,VISpl1,True
823218199,6065.905794296537,11587.349849902334,591.0425789489227,VISp5,True,VISp1,True
823220235,6766.57507371929,11875.580092922297,575.9668272630411,VISp5,True,VISp1,True
823231829,6371.05346266178,11496.331003928944,172.1517124005216,VISp2/3,True,VISp1,True
823260493,6156.799620835634,11506.648207812406,567.9771804343338,VISp5,True,VISp1,True
823268448,4409.286211202399,10675.769658577728,571.6859205048519,VISl5,True,VISl1,True
824641983,6573.614208178673,11308.948050400733,597.4142346471123,VISp5,True,VISp1,True
824909637,6112.286021016953,10787.116534250217,251.429189950707,VISp2/3,True,VISp1,True
824923819,6310.724215669985,10870.87029548511,184.548856650919,VISp2/3,True,VISp1,True
824937690,6947.799928054954,11100.412806483308,194.88828435033392,VISp2/3,True,VISp1,True
824972626,4941.009135185253,10673.6144571797,452.2501568617284,VISl5,True,VISl1,True
824978806,6944.306337100295,11314.440742732239,534.4502162041977,VISp5,True,VISp1,True
824990654,5265.415971181946,10851.69420453294,434.38701068404873,VISp4,True,VISp1,True
825002523,5821.345434200752,11084.691815257991,309.5402761899863,VISp2/3,True,VISp1,True
825354223,6608.503876141316,11599.115221179174,504.4055015763703,VISp5,True,VISp1,True
825365347,4907.748704307284,11073.437602118704,556.2524082698841,VISp5,True,VISp1,True
825389194,6523.081461670998,11284.562312395465,489.1494390165743,VISp5,True,VISp1,True
825430061,5305.713174177458,10759.803434152489,457.18712282566304,VISp5,True,VISp1,True
825436260,3917.1563901167756,10475.031812018638,561.9849173698867,VISli5,True,VISli1,True
826750185,4063.049391387897,10405.958751355547,585.2456631618203,VISli5,True,VISli1,True
826765287,6686.348647144458,10913.141543694308,596.3133057625653,VISp5,True,VISp1,True
826780116,5047.291385483419,10983.040357117832,596.3175977571161,VISp5,True,VISp1,True
826782115,5964.6441411369215,10628.633665306199,495.29336124617447,VISp5,True,VISp1,True
826798072,5382.922195083214,10346.688456560776,526.1689245865466,VISp5,True,VISp1,True
826830025,5275.2583265452,10784.335993464621,539.7454443615165,VISp5,True,VISp1,True
826837153,5674.818903261497,10775.385743416777,527.2796075071374,VISp5,True,VISp1,True
826840735,5074.855489674004,10504.711366114912,528.1237550659407,VISl5,True,VISl1,True
826840774,7867.715760727211,10976.413215409946,538.6421537384153,VISpm5,True,VISpm1,True
826842508,4193.552451519542,10840.263415808202,589.0397197027862,VISl5,True,VISl1,True
826848163,7204.85538989224,10691.510984601338,507.04413530323177,VISp5,True,VISp1,True
827595695,6049.934960810144,11855.68838855196,478.3169666091421,VISp5,True,VISp1,True
827638657,6924.362851320016,11078.829087439633,494.93755741069583,VISp5,True,VISp1,True
827655895,4737.029502374279,11049.667688249863,503.0911912678884,VISl5,True,VISl1,True
827772373,6698.480409053177,11159.25034269784,498.1045130253232,VISp5,True,VISp1,True
827867891,6468.34365202752,11540.644301677241,436.35898863027904,VISp5,True,VISp1,True
827873742,6091.39621805125,10667.92942304846,535.1328831614294,VISp5,True,VISp1,True
827882326,6470.537898345773,11664.821075162075,524.9117492469071,VISp5,True,VISp1,True
827903615,5991.778080254689,11286.955030901656,456.780116565703,VISp5,True,VISp1,True
827944175,6390.180557328105,10753.4203409839,510.84845031084404,VISp5,True,VISp1,True
827968165,5049.759816576756,10811.704759364755,501.4313679067649,VISp5,True,VISp1,True
827969748,7800.470336395962,11381.334534175601,538.3951552400944,VISpm5,True,VISpm1,True
828009310,5827.928248112639,12137.103343715824,630.5789376574195,VISp5,True,VISp1,True
828727287,7231.36262822378,10413.950555656636,496.3221502709998,VISp5,True,VISp1,True
828842878,4718.700881523115,11153.89781112549,497.52363678442345,VISp5,True,VISp1,True
828879764,6484.394139654288,10173.548881780871,563.9125749883965,VISp5,True,VISp1,True
828879817,5501.347677522195,11606.959451634117,509.1035029407119,VISp5,True,VISp1,True
828880827,6220.567491112711,11231.5612708134,483.7583326528392,VISp5,True,VISp1,True
828885535,5279.946376996502,10782.605339411495,507.82000250840167,VISp5,True,VISp1,True
828886063,4382.989773826222,11081.172767281583,463.23848296519844,VISl5,True,VISl1,True
828890584,6119.993902987731,10799.133513744908,561.6650060929225,VISp5,True,VISp1,True
828894369,6834.690127750846,10974.084696564983,505.4109664364354,VISp5,True,VISp1,True
829296573,5281.209805853356,10944.70392343055,527.9557082090766,VISp5,True,VISp1,True
829298408,5780.027229084231,10951.502023632795,525.7913316230438,VISp5,True,VISp1,True
829302487,6488.755205601118,10750.795105437217,476.6479350201186,VISp5,True,VISp1,True
829305793,4789.520341756048,10646.219119173766,538.8622757742486,VISl5,True,VISl1,True
829305835,4765.9713606772875,10438.75298100196,546.9539492448338,VISl5,True,VISl1,True
829318500,7875.521498566849,11306.409737627584,488.47216753332367,VISpm5,True,VISpm1,True
830435948,7122.830020654417,10502.498544664088,566.8060706364375,VISp5,True,VISp1,True
830652329,6134.430479793165,10472.627879742922,597.5200311536294,VISp5,True,VISp1,True
831195067,4993.0803639085725,11883.050693052575,826.474972114354,VISp6a,True,VISp1,True
831228486,6459.792018855314,11005.353317491812,704.7115061850902,VISp6a,True,VISp1,True
831254527,7247.829515092576,11464.359556885061,766.8522641013188,VISp6a,True,VISp1,True
833872706,6378.585124384965,10516.201889613858,608.9322529402119,VISp5,True,VISp1,True
834030537,7029.694526868607,12660.972342335295,804.4652979621378,VISp6a,True,RSPagl1,False
834039060,6051.477375526274,12256.439941795365,801.1487639559306,VISp6a,True,VISp1,True
834055407,5534.845848595327,11480.498224484834,799.4329595791376,VISp6a,True,VISp1,True
834060016,4996.698406023824,11382.92092765874,864.3773010156448,VISp6a,True,VISp1,True
834071129,5119.398577614616,11221.330016645781,824.3711036811474,VISp6a,True,VISp1,True
834083607,4026.985323481691,10753.083456235225,832.1774887699274,VISli6a,True,VISli1,True
834088038,6063.8171899873805,10894.699791334919,865.8367723804009,VISp6a,True,VISp1,True
834094967,5487.450369667303,10930.584207655495,797.7014108759141,VISp6a,True,VISp1,True
834161225,5529.225393430452,10431.286312503305,546.2926559408369,VISp5,True,VISp1,True
834891776,3776.1086335164964,10776.986282255697,848.7884689065752,VISpor6a,True,VISpor1,True
834908547,4800.51348660011,10969.099034336097,762.5395078728033,VISl6a,True,VISl1,True
834919146,4177.121549821176,10620.671833918328,838.9656741131355,VISli6a,True,VISli1,True
837673842,4832.134471906087,10995.003309568585,776.7301722985359,VISp6a,True,VISp1,True
839337787,6893.380108014949,10879.973054813974,478.5780792982987,VISp5,True,VISp1,True
839584863,5205.885220615542,10328.055427411105,903.8755011731525,VISl6b,True,VISl1,True
839587095,4691.538659847696,11086.42113678559,867.4647862664488,VISp6b,True,VISl1,True
841788339,6512.158733655331,10968.328190459779,673.1813839080695,VISp6a,True,VISp1,True
841810440,5365.514388483167,10488.426675109597,721.4988713981261,VISp6a,True,VISp1,True
841817193,5122.791690194417,10602.304794776817,698.2701998568039,VISp6a,True,VISp1,True
841854478,5279.440988964367,10517.264477760893,517.6056270751073,VISp5,True,VISp1,True
841866603,5892.464753147456,10815.269468524375,548.6108261751759,VISp5,True,VISp1,True
841866643,6034.682699398665,11100.735168203184,561.977713238884,VISp5,True,VISp1,True
841871826,6512.081235834587,11321.11882267254,548.9346751448725,VISp5,True,VISp1,True
841873725,6934.284763454389,10857.952717725468,728.1062556438383,VISp6a,True,VISp1,True
841875079,6105.901867560151,10907.026221197168,489.14132252970353,VISp5,True,VISp1,True
841882659,5093.9593626176265,10672.915944655357,749.6065806845176,VISp6a,True,VISp1,True
841888315,6766.199564049653,11198.462100657616,529.521777904523,VISp5,True,VISp1,True
841889888,4614.853010453984,10372.54613605826,553.2215817746205,VISl5,True,VISl1,True
843414426,5594.9482039479535,11833.086336188453,763.80246075682,VISp6a,True,VISp1,True
845402780,6946.480745434436,10481.412498011017,546.4361340824955,VISp5,True,VISp1,True
845540533,6989.240567026755,9820.69198109911,518.2666009423997,VISp5,True,VISp1,True
845555925,7795.570553710935,10000.992814351473,506.1631270531055,VISam5,True,VISam1,True
847862090,7775.870126330233,11453.323552188283,559.0814165890968,VISpm5,True,VISpm1,True
847870428,7019.011835097017,11166.455906595866,521.0344194502976,VISp5,True,VISp1,True
847876759,6807.250588571188,11009.328534250555,212.33351839028265,VISp2/3,True,VISp1,True
847880487,7116.963029624411,10692.656590864544,643.264985618618,VISp5,True,VISp1,True
847887193,6646.659138415931,10660.654323797768,787.5610737703277,VISp6a,True,VISp1,True
847898754,7410.811257836151,10896.553091976697,853.9387231039276,VISp6a,True,VISp1,True
847902873,6441.303771021136,10475.988547016832,508.6547516237918,VISp5,True,VISp1,True
848303383,6219.870066835458,11114.821451624846,384.05642919645595,VISp4,True,VISp1,True
849667636,6222.0064956477545,11399.114324229606,851.9283509459253,VISp6a,True,VISp1,True
849668601,5884.948369841967,10801.716647087842,462.4756792139105,VISp4,True,VISp1,True
849675474,5590.995303750564,10967.784916281436,292.6119641811225,VISp2/3,True,VISp1,True
849679419,6498.57987011757,11073.769797709436,436.457450237858,VISp4,True,VISp1,True
850968263,6195.779613975811,11804.095969039236,618.0949245541574,VISp5,True,VISp1,True
850969484,7472.626095662285,11652.935390727504,676.2626001206452,VISp5,True,VISp1,True
850983752,6329.570792407383,11092.47778865051,190.65708670580713,VISp2/3,True,VISp1,True
851542876,5755.721147045059,11115.900101932872,786.1886262370446,VISp6a,True,VISp1,True
851580386,5334.696966831936,10911.949461816423,792.3155655505086,VISp6a,True,VISp1,True
851580834,4606.146873380408,11119.219454270686,850.8935911389925,VISl6a,True,VISl1,True
851632776,4904.990459546809,10688.393238137325,770.3039472187884,VISl6a,True,VISl1,True
851650794,5989.341762752142,10508.411653468924,823.1972004231716,VISp6a,True,VISp1,True
851692805,4465.078922063889,10454.160667392418,798.1769230667524,VISl6a,True,VISl1,True
851700690,6366.880337901798,10856.743825029169,742.3911869261434,VISp6a,True,VISp1,True
851733264,5698.578300002687,10576.072481309302,737.5241931364761,VISp6a,True,VISp1,True
853471899,7006.755759985061,11206.760239207553,745.0533997689133,VISp6a,True,VISp1,True
853511959,6424.835990316488,10919.298436783996,746.0821504799316,VISp6a,True,VISp1,True
853581206,6397.242708873851,10809.693797557393,800.2541504836138,VISp6a,True,VISp1,True
853618984,5180.699423887695,10385.314961219847,790.1176087611001,VISl6a,True,VISl1,True
853692765,5985.195907192263,10890.986375945191,760.6709002421026,VISp6a,True,VISp1,True
853713858,7331.441173237279,10356.64460661236,790.201181203073,VISp6a,True,VISp1,True
853738976,6976.275126896306,11537.506533510696,793.8723009129305,VISp6a,True,VISp1,True
853739259,6466.721433965535,10070.778726114428,768.2627612544856,VISp6a,True,VISp1,True
853783953,6036.515202516606,9896.902033459537,791.1315446539057,VISp6a,True,VISp1,True
853868880,6254.8457693773025,11054.978204262608,707.8227280978934,VISp6a,True,VISp1,True
853892758,6614.505951999772,10068.726939935874,518.3800601250925,VISp5,True,VISp1,True
853901772,8034.313553357695,9837.965406929916,481.6506616325571,VISam5,True,VISam1,True
863404974,6622.520407841435,11207.269718690004,853.3858350419272,VISp6a,True,VISp1,True
863418322,7169.432757490312,11615.879475786516,802.8791175122637,VISp6a,True,VISp1,True
863431930,5494.7287042792095,10704.889574114186,842.6913903485184,VISp6a,True,VISp1,True
863438221,7961.321407282759,10835.579065956186,770.5181183078233,VISpm6a,True,VISpm1,True
863438397,5814.136838763744,11538.040401785855,835.841046603064,VISp6a,True,VISp1,True
863440707,5747.534324290865,10826.11689855362,770.9167613320532,VISp6a,True,VISp1,True
863450651,5967.641862719424,10902.337239022454,904.9839453542902,VISp6b,True,VISp1,True
863460740,4655.772106942451,10908.07272056539,866.9315771851776,VISl6a,True,VISl1,True
863465258,5466.531974602025,11333.209090235217,879.504132727076,VISp6b,True,VISp1,True
863478540,7626.126147168848,10661.865225884323,814.7377630118791,VISpm6a,True,VISpm1,True
863483123,5399.20298994204,11330.217634499095,894.7949878205932,VISp6b,True,VISp1,True
863515305,7441.89498160754,10593.907734750457,839.7825460162381,VISpm6a,True,VISp1,True
863535837,6971.19124994244,10463.574974978037,807.4742832925238,VISp6a,True,VISp1,True
863993115,7285.533774666677,11422.192669676397,761.1690059283651,VISp6a,True,VISp1,True
864004996,5963.275894360799,11759.478716158628,830.2326681559792,VISp6a,True,VISp1,True
864012243,5421.100552495516,11332.780262764818,721.8271904161738,VISp6a,True,VISp1,True
864012426,6895.136217377459,11162.698233800718,778.7209549203315,VISp6a,True,VISp1,True
864030679,6561.952424261732,10990.486015785224,782.0369574319737,VISp6a,True,VISp1,True
864068767,5890.833787815924,10711.907608938038,727.7922966755716,VISp6a,True,VISp1,True
865208579,5964.248815311063,11762.051902420746,569.3271703524165,VISp5,True,VISp1,True
865311811,5953.928277444394,10496.687538847902,547.5549026991717,VISp5,True,VISp1,True
866049737,6454.750812983782,12050.407217647242,550.9347573012844,VISp5,True,VISp1,True
866083691,5641.7801236641735,10793.793498801679,509.5980935186579,VISp5,True,VISp1,True
867099146,7115.540289144235,11342.944616165676,601.0124633787968,VISp5,True,VISp1,True
867147516,5257.871088233316,10481.997271634533,535.3072522587071,VISp5,True,VISp1,True
867207304,5704.5604019692855,11049.59217103991,621.1846496067554,VISp5,True,VISp1,True
867244389,7056.84375334761,10753.903673878285,774.7272127259108,VISp6a,True,VISp1,True
867650384,7573.05109393254,11315.831794220838,140.23678112632805,VISp2/3,True,VISp1,True
867742255,5873.4824699917,10051.839240199644,458.25643641801867,VISp5,True,VISp1,True
867765313,7039.320412182851,10567.929482997397,159.3114646888881,VISp2/3,True,VISp1,True
867765823,6359.627531817645,12409.584021720322,796.0432532837461,VISp6a,True,VISp1,True
869616485,7067.953582388667,11243.426432263468,85.92393504655075,VISp2/3,True,VISp1,True
880772136,4668.998077010472,10755.883332289503,586.0787389594475,VISl5,True,VISl1,True
880774141,6360.79054177609,11580.614479108204,496.87692547912025,VISp5,True,VISp1,True
880777888,5873.454412951609,11357.104228231035,546.6231366055459,VISp5,True,VISp1,True
880784016,6895.66018160209,11395.21410726389,613.9318075560886,VISp5,True,VISp1,True
880784944,3920.927828338986,10746.764867971415,494.3897494136945,VISli5,True,VISpor1,True
880784997,5963.1605361152815,11440.86706151221,565.496367609147,VISp5,True,VISp1,True
880817724,6592.47184156943,11243.697394869987,702.6579963080808,VISp6a,True,VISp1,True
880847320,4858.995443021503,11356.184526546953,519.3815946762713,VISp5,True,VISp1,True
880853797,5103.743683812496,11008.436792225293,635.9640230213577,VISp5,True,VISp1,True
880871943,5585.889676404839,10487.570027497395,567.5408429440012,VISp5,True,VISp1,True
880875384,5659.833247868015,11807.985462065622,495.2612761845444,VISp5,True,VISp1,True
880884775,6786.485282510046,11141.039036616447,491.2385835297914,VISp5,True,VISp1,True
880889599,6919.963075485534,11489.799968055075,382.6317660568239,VISp4,True,VISp1,True
880895865,5131.849782731597,11341.325364060422,496.7598906284651,VISp5,True,VISp1,True
882198617,6348.294242089447,10895.093314080677,797.2986643224627,VISp6a,True,VISp1,True
882206710,5921.62952953762,11620.30264046987,420.2921891784649,VISp4,True,VISp1,True
882256858,7072.902297664977,10781.878958906836,494.4421750278727,VISp5,True,VISp1,True
882275192,5488.390960392285,10533.748584196306,711.8122433964403,VISp6a,True,VISp1,True
882302773,6649.9848265171095,10601.318175938992,732.1690359711638,VISp6a,True,VISp1,True
882322637,6001.07650987872,10371.643404993045,384.82089177293994,VISp4,True,VISp1,True
882440699,7445.779362866026,11183.833657089364,623.9782255334882,VISp5,True,VISp1,True
882449590,7078.945270217392,10996.89477345566,514.7236566860195,VISp5,True,VISp1,True
882458442,5670.309340219108,10401.765454598317,634.7233825681437,VISp5,True,VISp1,True
882711263,5701.340851780905,12020.341542173937,823.2070823465938,VISp6a,True,VISp1,True
882733530,5066.242179202083,11293.571366872035,574.5958006511102,VISp5,True,VISp1,True
882752472,5270.39908277572,10528.91421442606,790.6574767974832,VISp6a,True,VISp1,True
882759763,5950.690700421809,10799.471656160884,282.04003350798644,VISp2/3,True,VISp1,True
882763615,4764.5810991186445,11081.650339667587,478.2755895701299,VISl5,True,VISp1,True
882770947,6125.38060475255,10896.237803599,715.440472553733,VISp6a,True,VISp1,True
882795087,5530.451262222922,10530.740214222813,530.1174915214059,VISp5,True,VISp1,True
882829701,5408.908628615631,10572.7346427073,645.2096609800454,VISp5,True,VISp1,True
882839228,4843.327258228803,10278.248897773603,527.7885388518168,VISl5,True,VISl1,True
883688278,5623.821303841705,11157.762051589554,737.8862721166397,VISp6a,True,VISp1,True
884596365,5680.649846043066,10942.642417965988,674.381809376827,VISp6a,True,VISp1,True
884801248,7224.651325051882,10708.06679879862,775.4333573563194,VISp6a,True,VISp1,True
886474771,4342.3782736144185,11155.028033316841,813.6341959915821,VISl6a,True,VISl1,True
887207252,6715.793447444657,11340.536795574491,564.4270550418648,VISp5,True,VISp1,True
888338468,6504.8582562226975,10698.652541250118,880.212670056941,VISp6a,True,VISp1,True
889271408,5388.412832026746,11200.1063826891,171.67938552086034,VISp2/3,True,VISp1,True
889486893,7392.797502411318,11605.47330263727,756.8204210672366,VISp6a,True,VISp1,True
889568825,5180.25507720912,10578.500056699451,266.0595780326844,VISp2/3,True,VISp1,True
889648857,7217.762049925432,11031.977496746953,727.9629144228758,VISp6a,True,VISp1,True
891469307,6649.465430599671,12324.127232396273,807.6269103041004,VISp6a,True,VISp1,True
891558275,4810.950741284041,10917.54625347109,759.2689022434964,VISl6a,True,VISl1,True
891594369,4730.6477900667405,10742.685964264128,244.5467588999066,VISl2/3,True,VISl1,True
891911493,7456.498534434686,11093.479208740135,574.080228826957,VISp5,True,VISp1,True
893354404,6845.601315512662,12186.594218575554,855.7591140051064,VISp6a,True,VISp1,True
893366298,6140.396499492479,11413.743477607793,805.439295872642,VISp6a,True,VISp1,True
893371082,6451.603853511193,11419.879741973786,713.7675042565342,VISp6a,True,VISp1,True
893381309,5766.843504432019,11202.158937992508,896.1382489179958,VISp6a,True,VISp1,True
893401406,6200.178178289394,11254.429378516614,631.450265937933,VISp5,True,VISp1,True
893406540,5788.036097829673,11086.934915156558,158.94242906677854,VISp2/3,True,VISp1,True
893433491,5431.765163565708,10912.518678145889,724.8503731376793,VISp6a,True,VISp1,True
893450158,5089.54907796511,10674.13649977446,374.676599801051,VISp4,True,VISp1,True
895548208,7709.940845192282,10535.884902445734,722.9556772480232,VISpm6a,True,VISpm1,True
895557666,6935.945855958606,10359.57359895096,745.9341932995005,VISp6a,True,VISp1,True
895562607,6646.991544349261,10645.153581280994,520.9436266657068,VISp5,True,VISp1,True
895580896,6394.300148107487,10215.953478532712,590.8626893307394,VISp5,True,VISp1,True
895593803,6125.70967178146,10539.608649093681,635.2787704794946,VISp5,True,VISp1,True
895609799,5907.389450055051,10359.519464956018,225.85604367632016,VISp2/3,True,VISp1,True
895674035,6356.0860793965285,9813.456048406177,487.61781413252754,VISp5,True,VISp1,True
895740352,5989.209343473213,10065.547834866404,537.8579409709989,VISp5,True,VISp1,True
895740736,6816.1503158616,9933.45458264174,244.70599332726448,VISp2/3,True,VISp1,True
895777329,7098.958166813454,10013.528837876307,577.8848681936536,VISp5,True,VISp1,True
895833764,7789.592005644739,11060.510717003246,567.1995583178475,VISpm5,True,VISpm1,True
895878023,7401.087182513676,10957.536733006507,624.7351011212038,VISp5,True,VISp1,True
896044181,5964.057813950674,11360.92218508803,606.9809418916867,VISp5,True,VISp1,True
896053888,6644.514081199379,11955.390017180649,725.0260148611961,VISp6a,True,VISp1,True
896110766,6675.600305760185,11694.954794160149,537.4231940496776,VISp5,True,VISp1,True
896111494,5600.889629370166,11403.95087162781,561.7426537350661,VISp5,True,VISp1,True
896118739,5814.978383557614,11323.755887037223,519.4225544236457,VISp5,True,VISp1,True
896124663,5358.901594607751,11108.096346215545,506.6273986803583,VISp5,True,VISp1,True
896126139,4697.613708250514,10770.997114675527,647.1904559879083,VISl5,True,VISl1,True
896602326,6454.299301151127,10544.35329142796,579.323712626671,VISp5,True,VISp1,True
896619350,5560.94418674982,11384.34356200868,697.2036945816908,VISp6a,True,VISp1,True
896692280,5735.467908790402,11615.391217882716,570.2940155118341,VISp5,True,VISp1,True
896701648,5085.486067297625,11121.29522088097,793.0816826605037,VISp6a,True,VISp1,True
896860760,6437.219874228573,11413.919855817596,369.1536087124539,VISp4,True,VISp1,True
896871575,5047.624767177452,11229.700210200877,389.3867306892621,VISp4,True,VISp1,True
896877084,5406.785203471562,11332.252996739146,251.40008750232167,VISp2/3,True,VISp1,True
896897092,5741.396453708245,11162.497330710437,724.9523986022922,VISp6a,True,VISp1,True
896931841,5410.711426870935,11008.468678836965,768.4641446964082,VISp6a,True,VISp1,True
897003522,6208.809438873144,11162.531411305581,838.1695533961017,VISp6a,True,VISp1,True
897009330,4384.267579115558,10409.460506886691,579.9122441287776,VISl5,True,VISl1,True
898485751,4868.3514331439055,10998.760825130135,556.7571571670717,VISp5,True,VISp1,True
898529637,5877.86538302197,11513.661678475353,510.9196659151348,VISp5,True,VISp1,True
898553217,7146.262272121963,10787.611374466813,625.2302563944118,VISp5,True,VISp1,True
898558730,5262.947874866679,11117.754255870821,850.8694346666475,VISp6a,True,VISp1,True
898559010,4879.201231678861,10387.275181024484,239.0331631273949,VISl2/3,True,VISl1,True
898598276,3154.6047864572342,10762.832116438492,571.6405253153988,VISpor5,True,VISpor1,True
898608019,5830.929394950941,10351.54080422471,776.4011454957933,VISp6a,True,VISp1,True
898658234,7153.947704945869,10926.703912750218,571.7242983425546,VISp5,True,VISp1,True
898667347,7033.649731071478,11280.699395975618,556.4577180912477,VISp5,True,VISp1,True
898670093,6657.960628193031,10727.634447645067,551.8841083551551,VISp5,True,VISp1,True
898670132,5553.27936544777,10739.409637357527,667.0644584649178,VISp5,True,VISp1,True
898671597,6758.997969129297,11142.74627095612,550.5462525636607,VISp5,True,VISp1,True
898676236,6503.990226575972,11031.30200356734,555.3000225447341,VISp5,True,VISp1,True
898683305,6284.322107160551,11335.923958234196,526.121753021065,VISp5,True,VISp1,True
898701038,6816.936615626438,10662.6833593113,649.4673420481889,VISp5,True,VISp1,True
898881170,7062.778142935004,10034.12908702513,228.77417441689337,VISp2/3,True,VISp1,True
898889738,7447.814716526402,10124.064787554396,528.5141445000493,VISpm5,True,VISpm1,True
898894447,6624.7095697698405,10416.615910239336,487.96905645432344,VISp5,True,VISp1,True
898929277,6778.275065629452,10737.103190534197,706.0749763048073,VISp6a,True,VISp1,True
898939046,5944.7447360759525,10479.566524241978,513.4221059299337,VISp5,True,VISp1,True
898946846,6089.461619096264,10682.610233335718,407.34261201854673,VISp4,True,VISp1,True
898947776,6547.748152443999,10419.46569023903,522.9464562066638,VISp5,True,VISp1,True
898949412,7081.801164178856,11477.142325385728,534.8073947186786,VISp5,True,VISp1,True
898952816,6776.362400960887,11715.445809823635,559.8200571177961,VISp5,True,VISp1,True
898953706,6636.857532490784,10901.071597666969,587.6324165386218,VISp5,True,VISp1,True
898962389,6336.724024474201,11494.601909825466,540.5111395983106,VISp5,True,VISp1,True
898967483,5257.56192321931,11307.673863415728,497.41309563374676,VISp5,True,VISp1,True
898967534,7005.2708270274115,10586.042556419505,587.7015317554824,VISp5,True,VISp1,True
899378174,7765.182343684499,10093.86251708196,520.428992139693,VISpm5,True,VISpm1,True
899424012,5496.693577542547,11293.227334909234,720.3798535975927,VISp6a,True,VISp1,True
899444388,7260.274093883541,9876.000060513687,823.611054641787,VISpm6a,True,VISpm1,True
899452696,6422.717459866901,10789.249275660386,622.0795654066022,VISp5,True,VISp1,True
899462020,6217.102325181532,10016.581126539091,545.4208071391499,VISp5,True,VISp1,True
899473601,6263.552028311104,11590.114046757499,596.885084209928,VISp5,True,VISp1,True
899481714,5591.240904314405,10577.949411419233,715.4250441929004,VISp6a,True,VISp1,True
899502033,7378.72778309954,10032.127668702517,725.7311987822511,VISpm6a,True,VISpm1,True
899505310,5400.681050193412,10518.386271043344,776.8770720754698,VISp6a,True,VISp1,True
899512791,7032.935480640983,10202.993969072375,520.9460111755914,VISp5,True,VISp1,True
899513194,6881.633511220678,11867.764999910993,585.9247125704641,VISp5,True,VISp1,True
899583778,7420.153046576096,10340.991246757483,273.23237133752974,VISpm2/3,True,VISpm1,True
899673509,6343.568312820404,11222.309536323322,540.3728341207362,VISp5,True,VISp1,True
899674024,6399.709949490047,10853.759615234561,568.3545626870047,VISp5,True,VISp1,True
899683133,5532.07740755337,11310.351385660471,615.0192680052966,VISp5,True,VISp1,True
899705429,7541.703334608329,11364.878522250605,562.9772419784621,VISp5,True,VISp1,True
899711102,6814.973710152722,11926.454369538444,549.3029837640153,VISp5,True,VISp1,True
900985661,6593.168637056904,11215.155891145461,708.5168454981161,VISp6a,True,VISp1,True
901060224,7709.781109959566,10173.838848485764,706.8249632271427,VISpm6a,True,VISpm1,True
901086894,5462.610478637753,10959.156398137427,753.9539400803089,VISp6a,True,VISp1,True
901093205,6238.397770097656,10167.46629810707,635.2273877662061,VISp5,True,VISp1,True
901103472,6822.497682315606,9966.464773637512,535.6031274941528,VISp5,True,VISp1,True
901151599,6847.047208219138,11234.499919351503,517.7165458092452,VISp5,True,VISp1,True
901160774,6374.70581725,9809.263246999548,547.3835592508848,VISp5,True,VISp1,True
901334338,5074.904494067653,9847.24783818932,766.6135632788713,VISal6a,True,VISal1,True
901346711,6052.6233443763695,11784.438261577794,645.0106263927971,VISp5,True,VISp1,True
901364185,5759.721288838954,10067.67732012723,760.5008920379597,VISp6a,True,VISp1,True
