"","x"
"SM-D9CZF_S41_E1-50",1
"SM-D9CZF_S45_E1-50",2
"SM-D9CZF_S55_E1-50",2
"SM-D9CZF_S70_E1-50",1
"SM-D9CZF_S77_E1-50",1
"SM-D9CZF_S79_E1-50",1
"SM-D9CZK_S29_E1-50",2
"SM-D9CZK_S77_E1-50",1
"SM-D9CZK_S88_E1-50",1
"SM-D9CZL_S72_E1-50",1
"SM-D9CZM_S32_E1-50",2
"SM-D9CZM_S38_E1-50",1
"SM-D9CZP_S84_E1-50",1
"SM-D9CZP_S86_E1-50",1
"SM-D9CZQ_S02_E1-50",1
"SM-D9CZQ_S15_E1-50",1
"SM-D9CZQ_S19_E1-50",1
"SM-D9CZQ_S21_E1-50",1
"SM-D9CZQ_S33_E1-50",1
"SM-D9CZQ_S44_E1-50",2
"SM-D9CZQ_S72_E1-50",1
"SM-D9CZT_S17_E1-50",2
"SM-D9CZT_S30_E1-50",1
"SM-D9CZT_S40_E1-50",1
"SM-D9CZT_S54_E1-50",1
"SM-D9D8F_S89_E1-50",1
"SM-D9D8I_S90_E1-50",2
"SM-D9E4J_S67_E1-50",1
"SM-D9E4J_S72_E1-50",2
"SM-D9E4J_S75_E1-50",2
"SM-D9E4J_S76_E1-50",1
"SM-D9E4J_S77_E1-50",1
"SM-D9E4J_S78_E1-50",1
"SM-D9E4J_S79_E1-50",1
"SM-D9E4K_S61_E1-50",2
"SM-D9E4K_S66_E1-50",1
"SM-D9E4K_S68_E1-50",2
"SM-D9E4M_S73_E1-50",1
"SM-D9E4M_S83_E1-50",1
"SM-D9E4M_S86_E1-50",2
"SM-D9E4M_S89_E1-50",1
"SM-D9E4M_S90_E1-50",1
"SM-D9E5J_S18_E1-50",1
"SM-D9E5J_S26_E1-50",1
"SM-D9E5J_S29_E1-50",1
"SM-D9E5J_S46_E1-50",1
"SM-D9E5J_S52_E1-50",1
"SM-D9E5J_S54_E1-50",2
"SM-D9E5J_S55_E1-50",1
"SM-D9E61_S73_E1-50",1
"SM-D9E61_S78_E1-50",1
"SM-D9E61_S86_E1-50",2
"SM-D9E61_S88_E1-50",1
"SM-D9E61_S92_E1-50",2
"SM-D9E61_S93_E1-50",2
"SM-D9E62_S64_E1-50",2
"SM-D9E62_S67_E1-50",2
"SM-D9E62_S71_E1-50",2
"SM-D9E63_S66_E1-50",1
"SM-D9E63_S79_E1-50",1
"SM-D9E63_S83_E1-50",1
"SM-D9E63_S89_E1-50",2
"SM-D9E63_S92_E1-50",2
"SM-D9EQH_S77_E1-50",1
"SM-D9EQI_S92_E1-50",1
"SM-D9EQS_S01_E1-50",1
"SM-D9EQS_S16_E1-50",1
"SM-D9EQU_S05_E1-50",1
"SM-D9EQU_S08_E1-50",1
"SM-D9EQV_S04_E1-50",1
"SM-D9EQV_S05_E1-50",1
"SM-D9EQV_S06_E1-50",1
"SM-D9EQV_S07_E1-50",1
"SM-D9EQV_S15_E1-50",1
"SM-DAIFU_S81_E1-50",1
"SM-DAIFU_S82_E1-50",2
"SM-DAIFU_S85_E1-50",1
"SM-DAIFU_S88_E1-50",2
"SM-DAIFU_S90_E1-50",1
"SM-DAIFU_S91_E1-50",1
"SM-DAIFU_S93_E1-50",1
"SM-DAIFU_S94_E1-50",2
"SM-DAIFU_S96_E1-50",1
"SM-DAIFV_S81_E1-50",1
"SM-DAIFV_S84_E1-50",2
"SM-DAIFV_S86_E1-50",2
"SM-DAIFV_S87_E1-50",2
"SM-DAIFV_S88_E1-50",2
"SM-DAIFV_S92_E1-50",1
"SM-DAIFV_S93_E1-50",2
"SM-DAIFV_S94_E1-50",1
"SM-DAIFV_S95_E1-50",1
"SM-DAIFV_S96_E1-50",2
"SM-DAIGJ_S89_E1-50",2
"SM-DD45K_S146_E1-50",2
"SM-DD45L_S058_E1-50",2
"SM-DD45L_S069_E1-50",1
"SM-DD45L_S161_E1-50",2
"SM-DD45L_S170_E1-50",2
"SM-GE63I_S001_E1-50",2
"SM-GE63I_S007_E1-50",2
"SM-GE65I_S161_E1-50",1
"SM-GE65I_S162_E1-50",2
"SM-GE65I_S163_E1-50",2
"SM-GE65I_S164_E1-50",2
"SM-GE65I_S169_E1-50",2
"SM-GE65I_S170_E1-50",1
"SM-GE65I_S171_E1-50",1
"SM-GE65I_S172_E1-50",1
"SM-GE65I_S173_E1-50",2
"SM-GE65I_S174_E1-50",2
"SM-GE65I_S175_E1-50",1
"SM-GE65I_S176_E1-50",2
"SM-GE65I_S177_E1-50",1
"SM-GE65I_S178_E1-50",1
"SM-GE65I_S179_E1-50",2
"SM-GE65I_S180_E1-50",1
"SM-GE65I_S181_E1-50",1
"SM-GE65I_S183_E1-50",1
"SM-GE65I_S184_E1-50",1
"SM-GE65I_S185_E1-50",1
"SM-GE65I_S186_E1-50",2
"SM-GE65I_S187_E1-50",2
"SM-GE65I_S188_E1-50",1
"SM-GE65I_S189_E1-50",2
"SM-GE65I_S190_E1-50",2
"SM-GE65I_S191_E1-50",2
"SM-GE65I_S192_E1-50",2
"SM-GE65Y_S075_E1-50",1
"SM-GE65Y_S076_E1-50",1
"SM-GE65Z_S013_E1-50",1
"SM-GE65Z_S015_E1-50",1
"SM-GE8ZL_S067_E1-50",2
"SM-GE8ZL_S068_E1-50",1
"SM-GE8ZL_S071_E1-50",1
"SM-GE8ZL_S073_E1-50",2
"SM-GE8ZL_S076_E1-50",1
"SM-GE8ZL_S077_E1-50",1
"SM-GE8ZL_S079_E1-50",1
"SM-GE8ZL_S080_E1-50",2
"SM-GE8ZL_S089_E1-50",1
"SM-GE8ZL_S093_E1-50",1
"SM-GE8ZL_S094_E1-50",1
"SM-GE8ZL_S163_E1-50",2
"SM-GE8ZL_S165_E1-50",1
"SM-GE8ZL_S166_E1-50",1
"SM-GE8ZM_S065_E1-50",1
"SM-GE8ZM_S066_E1-50",1
"SM-GE8ZM_S067_E1-50",1
"SM-GE8ZM_S069_E1-50",2
"SM-GE8ZM_S072_E1-50",1
"SM-GE8ZM_S073_E1-50",1
"SM-GE8ZM_S074_E1-50",1
"SM-GE8ZM_S077_E1-50",1
"SM-GE8ZM_S080_E1-50",1
"SM-GE8ZM_S083_E1-50",1
"SM-GE8ZM_S084_E1-50",2
"SM-GE8ZM_S085_E1-50",1
"SM-GE8ZM_S086_E1-50",1
"SM-GE8ZM_S087_E1-50",2
"SM-GE8ZM_S088_E1-50",2
"SM-GE8ZM_S168_E1-50",1
"SM-GE8ZM_S169_E1-50",1
"SM-GE8ZM_S170_E1-50",1
"SM-GE8ZM_S171_E1-50",2
"SM-GE8ZM_S172_E1-50",1
"SM-GE8ZM_S173_E1-50",1
"SM-GE8ZM_S174_E1-50",2
"SM-GE8ZM_S175_E1-50",1
"SM-GE8ZO_S093_E1-50",1
"SM-GE8ZO_S094_E1-50",1
"SM-GE8ZO_S095_E1-50",2
"SM-GE8ZO_S096_E1-50",2
"SM-GE91F_S187_E1-50",1
"SQ-80004_S37_E1-50",2
"LS-14690_S03_E1-50",3
"LS-14690_S05_E1-50",3
"LS-14690_S06_E1-50",3
"LS-14690_S07_E1-50",3
"LS-14690_S08_E1-50",3
"LS-14690_S09_E1-50",3
"LS-14690_S12_E1-50",3
"LS-14690_S13_E1-50",3
"LS-14690_S14_E1-50",3
"LS-14690_S15_E1-50",3
"LS-14690_S28_E1-50",3
"LS-14692_S02_E1-50",3
"LS-14692_S03_E1-50",3
"LS-14692_S04_E1-50",3
"LS-14692_S05_E1-50",3
"LS-14692_S06_E1-50",3
"LS-14692_S07_E1-50",3
"LS-14692_S08_E1-50",3
"LS-14692_S09_E1-50",3
"LS-14692_S10_E1-50",3
"LS-14692_S11_E1-50",3
"LS-14692_S13_E1-50",3
"LS-14692_S14_E1-50",3
"LS-14692_S15_E1-50",3
"LS-14692_S16_E1-50",3
"LS-14696_S50_E1-50",3
"LS-14696_S52_E1-50",3
"LS-14696_S53_E1-50",3
"LS-14696_S54_E1-50",3
"LS-14696_S55_E1-50",3
"LS-14696_S56_E1-50",3
"LS-14696_S57_E1-50",3
"LS-14696_S58_E1-50",3
"LS-14696_S59_E1-50",3
"LS-14696_S60_E1-50",3
"LS-14696_S61_E1-50",3
"LS-14696_S62_E1-50",3
"LS-14696_S63_E1-50",3
"LS-14696_S64_E1-50",3
"LS-15002_S34_E1-50",3
"LS-15002_S35_E1-50",3
"LS-15002_S36_E1-50",3
"LS-15002_S37_E1-50",3
"LS-15002_S38_E1-50",3
"LS-15002_S39_E1-50",3
"LS-15002_S40_E1-50",3
"LS-15002_S41_E1-50",3
"LS-15002_S42_E1-50",3
"LS-15002_S43_E1-50",3
"LS-15002_S44_E1-50",3
"LS-15002_S45_E1-50",3
"LS-15002_S46_E1-50",3
"LS-15002_S47_E1-50",3
"LS-15003_S33_E1-50",3
"LS-15003_S34_E1-50",3
"LS-15003_S35_E1-50",3
"LS-15003_S36_E1-50",3
"LS-15003_S37_E1-50",3
"LS-15003_S39_E1-50",3
"LS-15003_S40_E1-50",3
"LS-15003_S41_E1-50",3
"LS-15003_S42_E1-50",3
"LS-15003_S43_E1-50",3
"LS-15003_S44_E1-50",3
"LS-15003_S45_E1-50",3
"LS-15003_S46_E1-50",3
"LS-15003_S47_E1-50",3
"LS-15006_S89_E1-50",3
"LS-15006_S90_E1-50",3
"LS-15006_S91_E1-50",3
"LS-15006_S92_E1-50",3
"LS-15006_S93_E1-50",3
"LS-15006_S94_E1-50",3
"LS-15006_S95_E1-50",3
"LS-15007_S01_E1-50",3
"LS-15007_S02_E1-50",3
"LS-15007_S03_E1-50",3
"LS-15007_S05_E1-50",3
"LS-15007_S06_E1-50",3
"LS-15007_S07_E1-50",3
"LS-15007_S08_E1-50",3
"LS-15007_S17_E1-50",3
"LS-15007_S18_E1-50",3
"LS-15007_S20_E1-50",3
"LS-15007_S21_E1-50",3
"LS-15007_S22_E1-50",3
"LS-15007_S23_E1-50",3
"LS-15007_S24_E1-50",3
"LS-15007_S25_E1-50",3
"LS-15007_S26_E1-50",3
"LS-15007_S27_E1-50",3
"LS-15007_S28_E1-50",3
"LS-15007_S29_E1-50",3
"LS-15007_S30_E1-50",3
"LS-15007_S31_E1-50",3
"LS-15007_S32_E1-50",3
"LS-15016_S66_E1-50",3
"LS-15016_S68_E1-50",3
"LS-15016_S71_E1-50",3
"LS-15016_S73_E1-50",3
"LS-15016_S80_E1-50",3
"LS-15016_S81_E1-50",3
"LS-15016_S82_E1-50",3
"LS-15016_S83_E1-50",3
"LS-15016_S84_E1-50",3
"LS-15016_S85_E1-50",3
"LS-15016_S88_E1-50",3
"LS-15016_S89_E1-50",3
"LS-15016_S90_E1-50",3
"LS-15016_S91_E1-50",3
"LS-15016_S92_E1-50",3
"LS-15016_S94_E1-50",3
"LS-15016_S95_E1-50",3
"LS-15016_S96_E1-50",3
"LS-15020_S74_E1-50",3
"LS-15020_S80_E1-50",3
"LS-15020_S81_E1-50",3
"LS-15020_S87_E1-50",3
"LS-15021_S33_E1-50",3
"LS-15021_S34_E1-50",3
"LS-15021_S35_E1-50",3
"LS-15021_S36_E1-50",3
"LS-15021_S38_E1-50",3
"LS-15021_S39_E1-50",3
"LS-15021_S40_E1-50",3
"LS-15021_S49_E1-50",3
"LS-15021_S50_E1-50",3
"LS-15021_S52_E1-50",3
"LS-15021_S54_E1-50",3
"LS-15021_S55_E1-50",3
"LS-15021_S57_E1-50",3
"LS-15021_S58_E1-50",3
"LS-15021_S60_E1-50",3
"LS-15021_S61_E1-50",3
"LS-15021_S64_E1-50",3
"LS-15024_S31_E1-50",3
"LS-15024_S33_E1-50",3
"LS-15024_S35_E1-50",3
"LS-15024_S37_E1-50",3
"LS-15024_S38_E1-50",3
"LS-15024_S39_E1-50",3
"LS-15024_S40_E1-50",3
"LS-15024_S89_E1-50",3
"LS-15024_S90_E1-50",3
"LS-15024_S91_E1-50",3
"LS-15024_S93_E1-50",3
"LS-15024_S95_E1-50",3
"LS-15024_S96_E1-50",3
"LS-15025_S33_E1-50",3
"LS-15025_S34_E1-50",3
"LS-15025_S35_E1-50",3
"LS-15025_S36_E1-50",3
"LS-15025_S37_E1-50",3
"LS-15025_S38_E1-50",3
"LS-15025_S39_E1-50",3
"LS-15025_S40_E1-50",3
"LS-15025_S41_E1-50",3
"LS-15025_S42_E1-50",3
"LS-15025_S43_E1-50",3
"LS-15025_S44_E1-50",3
"LS-15025_S45_E1-50",3
"LS-15025_S46_E1-50",3
"LS-15025_S47_E1-50",3
"LS-15025_S48_E1-50",3
"LS-15031_S25_E1-50",3
"LS-15031_S26_E1-50",3
"LS-15031_S27_E1-50",3
"LS-15031_S28_E1-50",3
"LS-15031_S29_E1-50",3
"LS-15031_S30_E1-50",3
"LS-15031_S32_E1-50",3
"LS-15031_S34_E1-50",3
"LS-15031_S35_E1-50",3
"LS-15031_S39_E1-50",3
"LS-15033_S01_E1-50",3
"LS-15033_S02_E1-50",3
"LS-15033_S03_E1-50",3
"LS-15033_S04_E1-50",3
"LS-15033_S05_E1-50",3
"LS-15033_S06_E1-50",3
"LS-15033_S07_E1-50",3
"LS-15033_S08_E1-50",3
"LS-15033_S09_E1-50",3
"LS-15033_S10_E1-50",3
"LS-15033_S11_E1-50",3
"LS-15033_S12_E1-50",3
"LS-15033_S14_E1-50",3
"LS-15033_S15_E1-50",3
"LS-15033_S16_E1-50",3
"LS-15033_S17_E1-50",3
"LS-15033_S18_E1-50",3
"LS-15033_S19_E1-50",3
"LS-15033_S20_E1-50",3
"LS-15033_S21_E1-50",3
"LS-15033_S22_E1-50",3
"LS-15033_S23_E1-50",3
"LS-15033_S24_E1-50",3
"LS-15038_S26_E1-50",3
"LS-15038_S48_E1-50",3
"LS-15041_S01_E1-50",3
"LS-15041_S02_E1-50",3
"LS-15041_S03_E1-50",3
"LS-15041_S04_E1-50",3
"LS-15041_S05_E1-50",3
"LS-15041_S06_E1-50",3
"LS-15041_S07_E1-50",3
"LS-15041_S08_E1-50",3
"LS-15041_S09_E1-50",3
"LS-15041_S10_E1-50",3
"LS-15041_S11_E1-50",3
"LS-15041_S12_E1-50",3
"LS-15041_S13_E1-50",3
"LS-15041_S14_E1-50",3
"LS-15041_S16_E1-50",3
"LS-15042_S65_E1-50",3
"LS-15042_S66_E1-50",3
"LS-15042_S67_E1-50",3
"LS-15042_S68_E1-50",3
"LS-15042_S69_E1-50",3
"LS-15042_S70_E1-50",3
"LS-15042_S71_E1-50",3
"LS-15042_S72_E1-50",3
"LS-15042_S74_E1-50",3
"LS-15042_S75_E1-50",3
"LS-15042_S76_E1-50",3
"LS-15042_S77_E1-50",3
"LS-15042_S80_E1-50",3
"LS-15042_S89_E1-50",3
"LS-15042_S91_E1-50",3
"LS-15043_S41_E1-50",3
"LS-15043_S42_E1-50",3
"LS-15043_S44_E1-50",3
"LS-15043_S46_E1-50",3
"LS-15043_S47_E1-50",3
"LS-15043_S48_E1-50",3
"LS-15043_S49_E1-50",3
"LS-15043_S50_E1-50",3
"LS-15043_S51_E1-50",3
"LS-15043_S52_E1-50",3
"LS-15043_S53_E1-50",3
"LS-15043_S54_E1-50",3
"LS-15043_S55_E1-50",3
"LS-15043_S56_E1-50",3
"LS-15043_S67_E1-50",3
"LS-15043_S81_E1-50",3
"LS-15043_S83_E1-50",3
"LS-15043_S84_E1-50",3
"LS-15043_S85_E1-50",3
"LS-15043_S87_E1-50",3
"LS-15043_S90_E1-50",3
"LS-15043_S91_E1-50",3
"LS-15043_S92_E1-50",3
"LS-15043_S95_E1-50",3
"LS-15043_S96_E1-50",3
"LS-15044_S04_E1-50",3
"LS-15044_S05_E1-50",3
"LS-15044_S11_E1-50",3
"LS-15044_S35_E1-50",3
"LS-15044_S50_E1-50",3
"LS-15044_S59_E1-50",3
"LS-15050_S65_E1-50",3
"LS-15050_S66_E1-50",3
"LS-15050_S67_E1-50",3
"LS-15050_S68_E1-50",3
"LS-15050_S69_E1-50",3
"LS-15052_S57_E1-50",3
"LS-15052_S58_E1-50",3
"LS-15052_S59_E1-50",3
"LS-15052_S61_E1-50",3
"LS-15052_S62_E1-50",3
"LS-15052_S63_E1-50",3
"LS-15052_S64_E1-50",3
"LS-15052_S65_E1-50",3
"LS-15052_S66_E1-50",3
"LS-15052_S67_E1-50",3
"LS-15052_S68_E1-50",3
"LS-15052_S69_E1-50",3
"LS-15052_S70_E1-50",3
"LS-15052_S71_E1-50",3
"LS-15052_S72_E1-50",3
"LS-15058_S42_E1-50",3
"LS-15058_S47_E1-50",3
"LS-15058_S54_E1-50",3
"LS-15058_S57_E1-50",3
"LS-15058_S58_E1-50",3
"LS-15058_S59_E1-50",3
"LS-15058_S62_E1-50",3
"LS-15058_S64_E1-50",3
"LS-15058_S65_E1-50",3
"LS-15058_S66_E1-50",3
"LS-15058_S67_E1-50",3
"LS-15058_S68_E1-50",3
"LS-15058_S69_E1-50",3
"LS-15058_S71_E1-50",3
"LS-15058_S72_E1-50",3
"LS-15059_S33_E1-50",3
"LS-15059_S34_E1-50",3
"LS-15059_S35_E1-50",3
"LS-15059_S36_E1-50",3
"LS-15059_S37_E1-50",3
"LS-15059_S38_E1-50",3
"LS-15059_S39_E1-50",3
"LS-15059_S40_E1-50",3
"LS-15059_S41_E1-50",3
"LS-15059_S42_E1-50",3
"LS-15059_S44_E1-50",3
"LS-15059_S45_E1-50",3
"LS-15059_S46_E1-50",3
"LS-15059_S47_E1-50",3
"LS-15059_S48_E1-50",3
"LS-15059_S49_E1-50",3
"LS-15059_S50_E1-50",3
"LS-15059_S51_E1-50",3
"LS-15059_S52_E1-50",3
"LS-15059_S53_E1-50",3
"LS-15059_S54_E1-50",3
"LS-15059_S55_E1-50",3
"LS-15059_S56_E1-50",3
"LS-15059_S64_E1-50",3
"LS-15060_S41_E1-50",3
"LS-15060_S45_E1-50",3
"LS-15061_S16_E1-50",3
"LS-15066_S05_E1-50",3
"LS-15066_S08_E1-50",3
"LS-15067_S09_E1-50",3
"LS-15068_S25_E1-50",3
"LS-15068_S26_E1-50",3
"LS-15068_S27_E1-50",3
"LS-15068_S29_E1-50",3
"LS-15068_S31_E1-50",3
"LS-15068_S32_E1-50",3
"LS-15068_S33_E1-50",3
"LS-15068_S34_E1-50",3
"LS-15068_S35_E1-50",3
"LS-15068_S38_E1-50",3
"LS-15068_S39_E1-50",3
"LS-15068_S43_E1-50",3
"LS-15068_S44_E1-50",3
"LS-15068_S45_E1-50",3
"LS-15068_S46_E1-50",3
"LS-15068_S47_E1-50",3
"LS-15069_S01_E1-50",3
"LS-15069_S02_E1-50",3
"LS-15069_S03_E1-50",3
"LS-15069_S05_E1-50",3
"LS-15069_S07_E1-50",3
"LS-15069_S08_E1-50",3
"LS-15069_S09_E1-50",3
"LS-15069_S10_E1-50",3
"LS-15069_S11_E1-50",3
"LS-15069_S13_E1-50",3
"LS-15069_S14_E1-50",3
"LS-15069_S15_E1-50",3
"LS-15069_S16_E1-50",3
"LS-15069_S17_E1-50",3
"LS-15069_S18_E1-50",3
"LS-15069_S19_E1-50",3
"LS-15069_S20_E1-50",3
"LS-15069_S21_E1-50",3
"LS-15069_S22_E1-50",3
"LS-15069_S23_E1-50",3
"LS-15069_S24_E1-50",3
"LS-15069_S25_E1-50",3
"LS-15069_S26_E1-50",3
"LS-15069_S27_E1-50",3
"LS-15069_S29_E1-50",3
"LS-15069_S31_E1-50",3
"LS-15069_S32_E1-50",3
"LS-15069_S33_E1-50",3
"LS-15069_S34_E1-50",3
"LS-15069_S36_E1-50",3
"LS-15069_S37_E1-50",3
"LS-15069_S39_E1-50",3
"LS-15069_S40_E1-50",3
"LS-15069_S43_E1-50",3
"LS-15069_S45_E1-50",3
"LS-15069_S46_E1-50",3
"LS-15069_S47_E1-50",3
"LS-15069_S48_E1-50",3
"LS-15069_S49_E1-50",3
"LS-15069_S52_E1-50",3
"LS-15069_S54_E1-50",3
"LS-15069_S56_E1-50",3
"LS-15070_S09_E1-50",3
"LS-15070_S10_E1-50",3
"LS-15070_S12_E1-50",3
"LS-15070_S16_E1-50",3
"LS-15070_S17_E1-50",3
"LS-15070_S18_E1-50",3
"LS-15070_S20_E1-50",3
"LS-15070_S21_E1-50",3
"LS-15070_S22_E1-50",3
"LS-15070_S73_E1-50",3
"LS-15070_S74_E1-50",3
"LS-15070_S75_E1-50",3
"LS-15070_S76_E1-50",3
"LS-15070_S78_E1-50",3
"LS-15070_S79_E1-50",3
"LS-15070_S80_E1-50",3
"LS-15070_S81_E1-50",3
"LS-15070_S82_E1-50",3
"LS-15070_S83_E1-50",3
"LS-15070_S84_E1-50",3
"LS-15070_S86_E1-50",3
"LS-15070_S87_E1-50",3
"LS-15070_S88_E1-50",3
"LS-15070_S89_E1-50",3
"LS-15070_S90_E1-50",3
"LS-15070_S91_E1-50",3
"LS-15070_S93_E1-50",3
"LS-15070_S94_E1-50",3
"LS-15070_S95_E1-50",3
"LS-15070_S96_E1-50",3
"LS-15080_S57_E1-50",3
"LS-15080_S58_E1-50",3
"LS-15080_S59_E1-50",3
"LS-15080_S60_E1-50",3
"LS-15080_S61_E1-50",3
"LS-15080_S62_E1-50",3
"LS-15080_S63_E1-50",3
"LS-15080_S64_E1-50",3
"LS-15080_S65_E1-50",3
"LS-15080_S66_E1-50",3
"LS-15080_S67_E1-50",3
"LS-15080_S68_E1-50",3
"LS-15080_S70_E1-50",3
"LS-15080_S71_E1-50",3
"LS-15080_S72_E1-50",3
"LS-15082_S65_E1-50",3
"LS-15082_S73_E1-50",3
"LS-15082_S74_E1-50",3
"LS-15082_S75_E1-50",3
"LS-15082_S76_E1-50",3
"LS-15082_S77_E1-50",3
"LS-15082_S78_E1-50",3
"LS-15082_S79_E1-50",3
"LS-15082_S81_E1-50",3
"LS-15082_S82_E1-50",3
"LS-15082_S83_E1-50",3
"LS-15082_S84_E1-50",3
"LS-15082_S85_E1-50",3
"LS-15082_S86_E1-50",3
"LS-15082_S87_E1-50",3
"LS-15082_S89_E1-50",3
"LS-15082_S90_E1-50",3
"LS-15082_S91_E1-50",3
"LS-15082_S92_E1-50",3
"LS-15082_S93_E1-50",3
"LS-15082_S94_E1-50",3
"LS-15082_S95_E1-50",3
"LS-15082_S96_E1-50",3
"LS-15083_S48_E1-50",3
"LS-15083_S73_E1-50",3
"LS-15083_S74_E1-50",3
"LS-15083_S77_E1-50",3
"LS-15083_S78_E1-50",3
"LS-15083_S79_E1-50",3
"LS-15083_S82_E1-50",3
"LS-15083_S83_E1-50",3
"LS-15083_S86_E1-50",3
"LS-15083_S87_E1-50",3
"LS-15083_S88_E1-50",3
"LS-15083_S89_E1-50",3
"LS-15083_S91_E1-50",3
"LS-15083_S92_E1-50",3
"LS-15083_S93_E1-50",3
"LS-15083_S94_E1-50",3
"LS-15083_S95_E1-50",3
"LS-15083_S96_E1-50",3
"LS-15085_S58_E1-50",3
"LS-15085_S60_E1-50",3
"LS-15085_S61_E1-50",3
"LS-15085_S62_E1-50",3
"LS-15085_S63_E1-50",3
"LS-15085_S64_E1-50",3
"LS-15085_S67_E1-50",3
"LS-15085_S68_E1-50",3
"LS-15085_S69_E1-50",3
"LS-15085_S70_E1-50",3
"LS-15085_S72_E1-50",3
"LS-15086_S49_E1-50",3
"LS-15086_S51_E1-50",3
"LS-15086_S53_E1-50",3
"LS-15086_S54_E1-50",3
"LS-15086_S55_E1-50",3
"LS-15086_S56_E1-50",3
"LS-15086_S57_E1-50",3
"LS-15086_S59_E1-50",3
"LS-15086_S60_E1-50",3
"LS-15086_S61_E1-50",3
"LS-15086_S62_E1-50",3
"LS-15086_S63_E1-50",3
"LS-15086_S64_E1-50",3
"LS-15089_S09_E1-50",3
"LS-15089_S65_E1-50",3
"LS-15089_S66_E1-50",3
"LS-15089_S67_E1-50",3
"LS-15089_S68_E1-50",3
"LS-15089_S69_E1-50",3
"LS-15089_S70_E1-50",3
"LS-15089_S71_E1-50",3
"LS-15089_S72_E1-50",3
"LS-15089_S73_E1-50",3
"LS-15089_S75_E1-50",3
"LS-15089_S76_E1-50",3
"LS-15089_S77_E1-50",3
"LS-15089_S78_E1-50",3
"LS-15089_S79_E1-50",3
"LS-15089_S80_E1-50",3
"LS-15089_S89_E1-50",3
"LS-15089_S90_E1-50",3
"LS-15089_S91_E1-50",3
"LS-15089_S92_E1-50",3
"LS-15089_S93_E1-50",3
"LS-15089_S94_E1-50",3
"LS-15089_S95_E1-50",3
"LS-15089_S96_E1-50",3
"LS-15090_S08_E1-50",3
"LS-15090_S33_E1-50",3
"LS-15090_S34_E1-50",3
"LS-15090_S35_E1-50",3
"LS-15090_S36_E1-50",3
"LS-15090_S37_E1-50",3
"LS-15090_S38_E1-50",3
"LS-15090_S39_E1-50",3
"LS-15090_S40_E1-50",3
"LS-15090_S41_E1-50",3
"LS-15090_S42_E1-50",3
"LS-15090_S43_E1-50",3
"LS-15090_S44_E1-50",3
"LS-15090_S45_E1-50",3
"LS-15090_S46_E1-50",3
"LS-15090_S47_E1-50",3
"LS-15090_S48_E1-50",3
"LS-15090_S56_E1-50",3
"LS-15341_S81_E1-50",3
"LS-15341_S84_E1-50",3
"LS-15341_S85_E1-50",3
"LS-15341_S92_E1-50",3
"LS-15341_S93_E1-50",3
"LS-15341_S95_E1-50",3
"LS-15342_S91_E1-50",3
"LS-15343_S07_E1-50",3
"LS-15343_S09_E1-50",3
"LS-15343_S10_E1-50",3
"LS-15343_S13_E1-50",3
"LS-15343_S15_E1-50",3
"LS-15343_S24_E1-50",3
"LS-15346_S42_E1-50",3
"LS-15346_S47_E1-50",3
"LS-15346_S63_E1-50",3
"LS-15346_S65_E1-50",3
"LS-15346_S69_E1-50",3
"LS-15346_S73_E1-50",3
"LS-15346_S74_E1-50",3
"LS-15346_S75_E1-50",3
"LS-15346_S76_E1-50",3
"LS-15346_S79_E1-50",3
"LS-15346_S81_E1-50",3
"LS-15346_S82_E1-50",3
"LS-15346_S84_E1-50",3
"LS-15346_S85_E1-50",3
"LS-15346_S88_E1-50",3
"LS-15346_S90_E1-50",3
"LS-15346_S91_E1-50",3
"LS-15346_S92_E1-50",3
"LS-15346_S94_E1-50",3
"LS-15346_S95_E1-50",3
"LS-15346_S96_E1-50",3
"LS-15347_S20_E1-50",3
"LS-15347_S21_E1-50",3
"LS-15347_S23_E1-50",3
"LS-15349_S22_E1-50",3
"LS-15349_S26_E1-50",3
"LS-15349_S27_E1-50",3
"LS-15349_S28_E1-50",3
"LS-15349_S29_E1-50",3
"LS-15349_S30_E1-50",3
"LS-15349_S31_E1-50",3
"LS-15349_S32_E1-50",3
"LS-15349_S33_E1-50",3
"LS-15349_S34_E1-50",3
"LS-15349_S36_E1-50",3
"LS-15349_S37_E1-50",3
"LS-15349_S38_E1-50",3
"LS-15349_S39_E1-50",3
"LS-15349_S40_E1-50",3
"LS-15349_S41_E1-50",3
"LS-15349_S42_E1-50",3
"LS-15349_S43_E1-50",3
"LS-15349_S44_E1-50",3
"LS-15349_S47_E1-50",3
"LS-15349_S48_E1-50",3
"LS-15349_S49_E1-50",3
"LS-15349_S50_E1-50",3
"LS-15349_S51_E1-50",3
"LS-15349_S52_E1-50",3
"LS-15349_S53_E1-50",3
"LS-15349_S54_E1-50",3
"LS-15349_S56_E1-50",3
"LS-15350_S19_E1-50",3
"LS-15350_S24_E1-50",3
"LS-15350_S32_E1-50",3
"LS-15359_S43_E1-50",3
"LS-15366_S39_E1-50",3
"LS-15367_S81_E1-50",3
"LS-15367_S82_E1-50",3
"LS-15367_S84_E1-50",3
"LS-15367_S85_E1-50",3
"LS-15367_S87_E1-50",3
"LS-15367_S88_E1-50",3
"LS-15368_S92_E1-50",3
"LS-15379_S01_E1-50",3
"LS-15379_S05_E1-50",3
"LS-15379_S06_E1-50",3
"LS-15379_S12_E1-50",3
"LS-15379_S33_E1-50",3
