"","log2Gene","ME4 Habp4"
"SQ-80010_S29_E1-50",0.381976579365263,1.34882036923632
"SQ-80010_S30_E1-50",-1.75828406365296,-13.091804081923
"SQ-80010_S31_E1-50",0.459972187875346,3.17764059457421
"SQ-80010_S32_E1-50",0.317601775471816,-0.130449098066356
"SQ-80010_S33_E1-50",0.414144447131664,3.06735955817875
"SQ-80010_S34_E1-50",0.517941062822088,1.74804044008947
"SQ-80010_S35_E1-50",0.349343431888103,3.52063951834776
"SQ-80010_S36_E1-50",0.456986785794223,1.9950840382034
"SQ-80010_S37_E1-50",0.389825152757496,2.22801227432192
"SQ-80010_S38_E1-50",0.353362830032802,-0.288964294762883
"SQ-80010_S39_E1-50",0.307140435567256,1.25560603812945
"SQ-80010_S40_E1-50",0.389564220392725,1.48326306071097
"SQ-80010_S41_E1-50",0.285566763450364,1.30096343359625
"SQ-80010_S42_E1-50",0.340731104976872,2.90351441969151
"SQ-80010_S43_E1-50",0.506074854684648,2.41136938468605
"SQ-80010_S44_E1-50",0.365619616633232,1.73183412171232
"SQ-80010_S45_E1-50",0.500769492934921,2.04291480502853
"SQ-80010_S46_E1-50",0.409776533609033,1.54318172567356
"SQ-80010_S47_E1-50",0.440959458554614,1.73201848169571
"SQ-80010_S48_E1-50",0.347463873593922,2.24529786249226
"SQ-80010_S57_E1-50",0.467037856277781,1.95795854851816
"SQ-80010_S58_E1-50",0.318835609857658,2.23752669200487
"SQ-80010_S59_E1-50",0.463695273918063,3.76046159270659
"SQ-80010_S60_E1-50",0.541032254906215,0.876514720542365
"SQ-80010_S61_E1-50",0.419521910911454,3.59673890559237
"SQ-80010_S62_E1-50",0.471605890260903,3.08286822135703
"SQ-80010_S63_E1-50",0.0989988934249659,2.67399350039089
"SQ-80010_S64_E1-50",0.398409551750902,2.32177825544898
"SQ-80010_S65_E1-50",0.640982942651512,2.82114863101965
"SQ-80010_S66_E1-50",0.441211259766684,1.34819698082522
"SQ-80010_S67_E1-50",-1.26215836512792,-18.7193745628567
"SQ-80010_S68_E1-50",0.447366700947752,2.33885635542086
"SQ-80010_S70_E1-50",0.424242650609997,1.85900907454489
"SQ-80010_S71_E1-50",0.19126022587878,1.8286718935473
"SQ-80010_S72_E1-50",0.350952535177013,2.03182363165523
"SQ-80010_S73_E1-50",0.328123964492038,1.4731667053526
"SQ-80010_S74_E1-50",0.496777628873893,1.93409941795018
"SQ-80010_S75_E1-50",0.448369181690522,2.25304673897446
"SQ-80010_S76_E1-50",0.423733044444019,1.31210718870359
"SQ-80010_S77_E1-50",0.48571219060592,2.62155058967758
"SQ-80010_S78_E1-50",0.590454732891354,1.12874687202533
"SQ-80010_S79_E1-50",0.465429431469738,3.87026927845407
"SQ-80010_S80_E1-50",0.290885718883777,-0.0925669865383214
"SQ-80010_S81_E1-50",0.392952665587515,3.07016339685424
"SQ-80010_S82_E1-50",0.237082628339323,1.59466951375442
"SQ-80010_S83_E1-50",0.465924522428917,1.97714494468025
"SQ-80010_S84_E1-50",0.526391472487692,3.17261011410656
"SQ-80010_S85_E1-50",0.585451292722279,2.80848598630071
"SQ-80010_S86_E1-50",0.396333171015202,1.85819382407768
"SQ-80010_S87_E1-50",0.403845875401972,2.45991795865964
"SQ-80010_S88_E1-50",0.496898756873703,2.31243157051959
"SQ-80010_S89_E1-50",0.462207192258653,2.17395924974373
"SQ-80010_S90_E1-50",0.404104237695085,1.77408223681454
"SQ-80010_S91_E1-50",0.320889658480782,1.17455593786635
"SQ-80010_S92_E1-50",0.422713291766192,1.99489819585758
"SQ-80010_S93_E1-50",0.3552347237683,2.06492784691849
"SQ-80010_S94_E1-50",0.36707815684751,1.58860178652163
"SQ-80010_S95_E1-50",0.521517698917789,3.11536928683486
"SQ-80010_S96_E1-50",0.376852013970305,1.72177028016978
"SQ-80012_S41_E1-50",0.559474724208698,1.74764017504115
"SQ-80012_S42_E1-50",0.48351333237027,2.20163062157797
"SQ-80012_S43_E1-50",0.488029577567131,2.42776059783785
"SQ-80012_S44_E1-50",0.312931077106372,2.44444516312905
"SQ-80012_S45_E1-50",0.233016241396655,2.11658921359796
"SQ-80012_S46_E1-50",0.5160298917648,0.31803673252178
"SQ-80012_S47_E1-50",0.531485363460027,1.59793861469426
"SQ-80012_S48_E1-50",0.528881433726994,2.60965730274676
"SQ-80012_S49_E1-50",0.414400971855114,0.966355256001189
"SQ-80012_S50_E1-50",0.39957620398825,1.19931017888112
"SQ-80012_S51_E1-50",0.305205045225982,1.17756775243591
"SQ-80012_S52_E1-50",0.502218345721406,2.65103571280548
"SQ-80012_S53_E1-50",0.407329868518069,2.75115137988361
"SQ-80012_S54_E1-50",0.485834251187311,2.88382873577123
"SQ-80012_S55_E1-50",0.527696273846914,2.98168059804098
"SQ-80012_S56_E1-50",0.274869658529536,0.480060701795022
"SQ-80012_S57_E1-50",0.545723568822629,1.81014270619862
"SQ-80012_S58_E1-50",0.319657580276374,2.41937519000672
"SQ-80012_S59_E1-50",0.319657580276374,2.52856393392631
"SQ-80012_S60_E1-50",0.382238887555239,2.27162851153589
"SQ-80012_S61_E1-50",0.484735334002613,2.59907842596322
"SQ-80012_S62_E1-50",0.489613016075662,2.07700042619981
"SQ-80012_S63_E1-50",0.43780822965574,3.06091365463991
"SQ-80012_S64_E1-50",0.492896153410966,3.48904413985114
"SQ-80012_S73_E1-50",0.311829888203837,1.09338085959069
"SQ-80012_S74_E1-50",0.263807949644958,0.440943731938462
"SQ-80012_S75_E1-50",0.518776404694652,2.80139848534632
"SQ-80012_S76_E1-50",0.426915133697563,2.01482808334506
"SQ-80012_S77_E1-50",0.473822958121113,2.13890815646663
"SQ-80012_S78_E1-50",0.290885718883777,0.453494114618341
"SQ-80012_S79_E1-50",0.446488958511724,2.6697313029197
"SQ-80012_S80_E1-50",0.501735556445292,1.81998835551733
"SQ-80012_S81_E1-50",0.345581863396687,2.53688940712951
"SQ-80012_S82_E1-50",0.479841104761681,0.927574141147027
"SQ-80012_S83_E1-50",0.511240858185856,2.80300437409617
"SQ-80012_S84_E1-50",0.279383373719885,1.16607680981248
"SQ-80012_S85_E1-50",0.238966704706502,1.61190016791963
"SQ-80012_S86_E1-50",0.440833541466088,1.47319344421522
"SQ-80012_S87_E1-50",0.334644631144636,1.54526501831068
"SQ-80012_S88_E1-50",0.43553507523448,2.49718968066347
"SQ-80012_S90_E1-50",0.407329868518069,1.01528278925028
"SQ-80012_S91_E1-50",0.329892890488853,1.39363939917482
"SQ-80012_S92_E1-50",0.343023773437411,0.454030313507622
"SQ-80012_S93_E1-50",0.369726276241689,2.00593970156749
"SQ-80012_S94_E1-50",0.479718536048223,3.17929895971081
"SQ-80012_S95_E1-50",0.23519608825945,1.23153335364486
"SQ-80012_S96_E1-50",0.437934411056171,2.34107479308959
"SQ-80014_S33_E1-50",0.493988874302087,4.10285177420888
"SQ-80014_S34_E1-50",0.304928348822969,3.58222798249886
"SQ-80014_S35_E1-50",0.46654314730049,2.54811482615838
"SQ-80014_S36_E1-50",0.457111300966345,2.38818558297436
"SQ-80014_S37_E1-50",0.370123075246957,3.75378176931738
"SQ-80014_S38_E1-50",0.537268189068723,2.04025946407275
"SQ-80014_S39_E1-50",0.546660003770485,3.15742256811799
"SQ-80014_S40_E1-50",0.378167741412971,2.24214881713654
"SQ-80014_S41_E1-50",0.587386497627994,3.59274638057106
"SQ-80014_S42_E1-50",0.474930215700557,2.74731869148442
"SQ-80014_S43_E1-50",0.375139772428055,3.82055371258467
"SQ-80014_S44_E1-50",0.413374599172686,3.71644032517697
"SQ-80014_S45_E1-50",-0.918986852048397,-2.16466202476421
"SQ-80014_S46_E1-50",0.492167212743219,2.20049943527058
"SQ-80014_S47_E1-50",0.431865220513563,2.71693362488471
"SQ-80014_S48_E1-50",0.387867008710485,3.22275809121284
"SQ-80014_S49_E1-50",0.488638798065558,2.96509658207497
"SQ-80014_S50_E1-50",0.331931267469342,2.48778153684506
"SQ-80014_S51_E1-50",0.484491016467587,2.7503397983948
"SQ-80014_S52_E1-50",0.465924522428917,3.5871605681034
"SQ-80014_S53_E1-50",0.325261879017091,2.91500966178874
"SQ-80014_S54_E1-50",0.286968390919874,1.07569366335972
"SQ-80014_S55_E1-50",0.460469154825105,3.99134960988997
"SQ-80014_S56_E1-50",0.334373524305374,3.65218522390179
"SQ-80014_S57_E1-50",0.441085364654175,2.14840175651934
"SQ-80014_S58_E1-50",0.322667471448685,2.62041807247533
"SQ-80014_S59_E1-50",0.407845300835408,2.04619469947184
"SQ-80014_S60_E1-50",0.303544070228099,2.84061693160973
"SQ-80014_S61_E1-50",0.313618893587046,2.31060091363941
"SQ-80014_S62_E1-50",0.3462542917663,3.26390657694194
"SQ-80014_S63_E1-50",0.322804135593238,3.32898379143523
"SQ-80014_S64_E1-50",0.360303369103452,4.07673133392845
"SQ-80014_S65_E1-50",0.503062838389766,4.05777246506286
"SQ-80014_S66_E1-50",0.51279903850029,2.39615267984956
"SQ-80014_S67_E1-50",0.277974354132457,2.21390406806929
"SQ-80014_S68_E1-50",0.482045562808256,3.74687641979205
"SQ-80014_S69_E1-50",0.41311789186936,3.0832718184191
"SQ-80014_S70_E1-50",0.378956602295229,2.9381441352773
"SQ-80014_S71_E1-50",0.484735334002613,2.08262751387956
"SQ-80014_S72_E1-50",0.411705184634942,2.33039516210648
"SQ-80014_S73_E1-50",0.296741839007041,2.21376151815494
"SQ-80014_S74_E1-50",0.428440047121546,3.02825198581683
"SQ-80014_S75_E1-50",0.293258917512212,4.08783660136492
"SQ-80014_S76_E1-50",0.302019828099109,2.71776349028634
"SQ-80014_S77_E1-50",0.455242444052017,2.09521091509775
"SQ-80014_S78_E1-50",0.463571325720823,3.4502494497445
"SQ-80014_S79_E1-50",0.3821077394218,3.89748836911545
"SQ-80014_S80_E1-50",0.402294729253919,2.73764398606318
"SQ-80014_S89_E1-50",0.306587731780823,2.4591699895383
"SQ-80014_S90_E1-50",0.358704667260046,1.59669363667347
"SQ-80014_S91_E1-50",0.362698105058685,2.66004493449592
"SQ-80014_S92_E1-50",0.396722720103808,2.8793974161307
"SQ-80014_S93_E1-50",0.488273296638729,2.5296557260085
"SQ-80014_S94_E1-50",-0.043812776854173,-2.73093578415845
"SQ-80014_S95_E1-50",0.25452462526493,1.46532306831263
"SQ-80014_S96_E1-50",0.529355225206093,3.77574586279615
"SQ-80015_S25_E1-50",0.995725111423612,2.09102401603141
"SQ-80015_S26_E1-50",0.153647628837444,-0.044236125633475
"SQ-80015_S27_E1-50",0.364690686344391,1.67782311574895
"SQ-80015_S28_E1-50",0.363229729216112,2.45247773856838
"SQ-80015_S29_E1-50",0.393733485581798,1.81200843555588
"SQ-80015_S30_E1-50",0.528999896184743,2.58192772819437
"SQ-80015_S31_E1-50",0.415939163070634,1.46577148237303
"SQ-80015_S32_E1-50",0.291863391149878,1.83334197255941
"SQ-80015_S33_E1-50",0.457733715679346,2.73359335007828
"SQ-80015_S34_E1-50",0.397890736662728,3.64640182634994
"SQ-80015_S35_E1-50",0.507879050643936,1.76760121472748
"SQ-80015_S36_E1-50",0.268072496175771,3.41857937779176
"SQ-80015_S37_E1-50",0.190361723644493,1.80725797914224
"SQ-80015_S38_E1-50",0.437934411056171,2.53600829984123
"SQ-80015_S39_E1-50",0.499802782091555,2.50293060710224
"SQ-80015_S40_E1-50",0.334102366510969,0.790075745778788
"SQ-80015_S41_E1-50",0.244027022209121,-1.13585964255274
"SQ-80015_S42_E1-50",0.418882786707988,2.37194025405465
"SQ-80015_S43_E1-50",0.23635732791638,2.08790987090515
"SQ-80015_S44_E1-50",0.50028621848408,3.35782849941024
"SQ-80015_S45_E1-50",0.384466583687507,2.74319069668758
"SQ-80015_S46_E1-50",0.36800555164378,1.50543446468235
"SQ-80015_S47_E1-50",0.255956722901772,3.307035661823
"SQ-80015_S48_E1-50",0.252230308048043,2.68094207101667
"SQ-80015_S49_E1-50",0.37777314915791,2.43003527543963
"SQ-80015_S50_E1-50",0.431358300255049,3.06030775672396
"SQ-80015_S51_E1-50",0.329076732608767,2.41986293550592
"SQ-80015_S52_E1-50",0.281916146313833,2.02587306977519
"SQ-80015_S53_E1-50",0.487420099698708,1.92483745123235
"SQ-80015_S54_E1-50",0.337758703578949,2.14860631743962
"SQ-80015_S55_E1-50",0.40500814153188,2.17884886034294
"SQ-80015_S56_E1-50",0.33640558488954,3.23852521620345
"SQ-80015_S57_E1-50",0.474684231890773,2.91721516273835
"SQ-80015_S58_E1-50",0.345178255885063,2.40807904144904
"SQ-80015_S59_E1-50",0.404879047080458,2.30740558370902
"SQ-80015_S60_E1-50",0.364557933177434,2.08063193674101
"SQ-80015_S61_E1-50",0.446865199233867,3.83234936091852
"SQ-80015_S62_E1-50",0.336134808792481,2.53978507152462
"SQ-80015_S63_E1-50",0.449996728661551,2.80048332002981
"SQ-80015_S64_E1-50",0.489125989303922,1.53812538745531
"SQ-80015_S65_E1-50",0.663495771679326,2.71717088973018
"SQ-80015_S66_E1-50",0.466790522993978,3.31888146501828
"SQ-80015_S67_E1-50",0.451247439655262,2.21880373281327
"SQ-80015_S68_E1-50",0.45648861761217,1.18225357416445
"SQ-80015_S69_E1-50",0.182551174413666,-0.827512773234105
"SQ-80015_S70_E1-50",0.430217078014216,2.07922488991903
"SQ-80015_S71_E1-50",0.46654314730049,2.77493226632247
"SQ-80015_S72_E1-50",0.521398620461126,2.40111558977919
"SQ-80015_S73_E1-50",0.421948003953592,1.80241015401439
"SQ-80015_S74_E1-50",0.351756414306776,3.5235496483438
"SQ-80015_S75_E1-50",0.372501580157929,2.05749539963599
"SQ-80015_S76_E1-50",0.229521621098787,0.0929791884114204
"SQ-80015_S77_E1-50",0.397890736662728,1.81591913654125
"SQ-80015_S78_E1-50",0.362963941624923,3.33014990541962
"SQ-80015_S79_E1-50",0.352693707512163,3.13849720816102
"SQ-80015_S80_E1-50",0.44045572424751,2.84331389483654
"SQ-80015_S81_E1-50",0.203929254910998,1.65353319654712
"SQ-80015_S82_E1-50",0.355769104750756,3.42353454122209
"SQ-80015_S83_E1-50",0.475790828899731,2.31955593374053
"SQ-80015_S84_E1-50",0.1539549121274,-7.41213058321545
"SQ-80015_S85_E1-50",0.449871597906375,1.91502646913609
"SQ-80015_S86_E1-50",0.274021762506958,2.70616090447698
"SQ-80015_S87_E1-50",0.375798567380317,2.71481907852289
"SQ-80015_S88_E1-50",0.419266295205453,3.22147006203208
"LS-15576_S01_E1-50",0.135401081774599,0.0334076798694537
"LS-15576_S02_E1-50",0.0118352526957413,-2.54084613549597
"LS-15576_S03_E1-50",0.159168739165805,2.30967910669773
"LS-15576_S04_E1-50",0.277269327953697,2.76039340718594
"LS-15576_S05_E1-50",0.190811044709394,1.94634966741783
"LS-15576_S06_E1-50",0.103142282008402,-2.25017402776637
"LS-15576_S07_E1-50",0.12791221863435,0.428551345160577
"LS-15576_S08_E1-50",0.371709180811266,0.346179281908085
"LS-15576_S09_E1-50",0.274163113120983,4.34056718182214
"LS-15576_S10_E1-50",-0.0870950857894854,-5.49001953794548
"LS-15576_S11_E1-50",0.847916026271914,3.13509980840561
"LS-15576_S12_E1-50",0.255527242856658,4.1261667621822
"LS-15576_S13_E1-50",0.287388613761106,4.25275700134462
"LS-15576_S14_E1-50",0.0261737604878398,-7.57189616185761
"LS-15576_S15_E1-50",0.327034315617816,1.94700176671468
"LS-15576_S16_E1-50",0.273314801626006,2.29470187020624
"LS-15576_S17_E1-50",0.160545721652014,-0.545495935859008
"LS-15576_S18_E1-50",-0.0798508072445365,-3.13003164946332
"LS-15576_S19_E1-50",0.319931466378931,3.84478529133045
"LS-15576_S20_E1-50",0.00179818521850272,-2.02299934137255
"LS-15576_S21_E1-50",0.0616543741043856,1.1940185873771
"LS-15576_S22_E1-50",0.0948435708377744,0.37684292702813
"LS-15576_S23_E1-50",0.127442871439117,0.791384585289822
"LS-15576_S24_E1-50",0.240414321766442,1.7447248242084
"LS-15576_S25_E1-50",0.0468387996203568,-0.7162644401626
"LS-15576_S26_E1-50",0.0438573392325061,1.46294567543437
"LS-15576_S27_E1-50",0.173789229955789,2.05241437035599
"LS-15576_S28_E1-50",0.0348758100851683,-0.718756998209479
"LS-15576_S29_E1-50",0.203484001564254,1.55794634635376
"LS-15576_S30_E1-50",0.0590315895331148,-5.62061482323629
"LS-15576_S31_E1-50",0.0577184070181556,1.99793793908781
"LS-15576_S32_E1-50",0.302851432526529,2.87991425644658
"LS-15576_S41_E1-50",0.0989988934249659,2.81241716488868
"LS-15576_S42_E1-50",0.30769292769115,4.08427369352859
"LS-15576_S43_E1-50",0.174698109684016,3.13401691173975
"LS-15576_S44_E1-50",0.276705058838889,3.05076923259489
"LS-15576_S45_E1-50",0.203929254910998,4.63359229994103
"LS-15576_S46_E1-50",0.170755488871762,3.40066060952785
"LS-15576_S47_E1-50",-0.058155736145217,-8.29225238948219
"LS-15576_S48_E1-50",0.367740642527925,3.77360976581208
"LS-15576_S49_E1-50",0.190361723644493,-4.99648436689721
"LS-15576_S50_E1-50",0.230250365389114,-2.00104118854526
"LS-15576_S51_E1-50",-0.144317855496372,-1.78859776528012
"LS-15576_S52_E1-50",0.210296164896571,1.114073747885
"LS-15576_S53_E1-50",0.230396070084577,-0.974655553672167
"LS-15576_S54_E1-50",0.00145671893504229,-0.0155185656690613
"LS-15576_S55_E1-50",-0.0141661205551742,3.13120222770523
"LS-15576_S56_E1-50",0.434523633572939,0.711066229408005
"LS-15576_S57_E1-50",0.100115592246267,-2.23999839174091
"LS-15576_S58_E1-50",0.154415714380203,4.28884511961977
"LS-15576_S59_E1-50",-0.0268221817687699,-0.868847026343254
"LS-15576_S60_E1-50",0.274445772808582,1.4224125140613
"LS-15576_S61_E1-50",-0.0692314582667759,3.19817032583428
"LS-15576_S62_E1-50",0.28976756727509,2.30692637244802
"LS-15576_S63_E1-50",0.076157219298203,-2.84930422942697
"LS-15576_S64_E1-50",0.235631662672526,2.6585514354296
"LS-15576_S65_E1-50",0.385906203297123,1.22032027150395
"LS-15576_S66_E1-50",-0.170818053589493,-2.44325763811573
"LS-15576_S67_E1-50",0.193802947567018,4.62023940989147
"LS-15576_S68_E1-50",0.34167558621577,1.9342860814283
"LS-15576_S69_E1-50",0.193802947567018,0.490921196470716
"LS-15576_S70_E1-50",-0.0424038948663377,0.218207964954555
"LS-15576_S71_E1-50",0.195296575447495,1.58356902209588
"LS-15576_S72_E1-50",-0.0803928681342079,2.39533454208834
"LS-15576_S73_E1-50",-0.0515863178018883,1.42543198117736
"LS-15576_S74_E1-50",0.183755553104827,3.69788769122893
"LS-15576_S75_E1-50",0.0823053066057309,2.8044613580603
"LS-15576_S76_E1-50",-0.0390633040401465,2.74689697605383
"LS-15576_S77_E1-50",0.252373809817783,2.88030462930299
"LS-15576_S78_E1-50",0.0793963204363202,1.57634549000883
"LS-15576_S79_E1-50",0.335593104086637,0.545089112156357
"LS-15576_S80_E1-50",0.0937227822251412,1.43636463128074
"LS-15576_S81_E1-50",0.478982905009481,0.901453095811745
"LS-15576_S82_E1-50",0.116605527155045,4.1907015478711
"LS-15576_S83_E1-50",0.19425119832125,2.25759888019718
"LS-15576_S84_E1-50",0.266510292405489,1.55336164275664
"LS-15576_S85_E1-50",-0.120152171969107,1.53538816094846
"LS-15576_S86_E1-50",0.152417840768614,1.57951508976157
"LS-15576_S87_E1-50",-0.151324460659273,2.11734187514391
"LS-15576_S88_E1-50",0.0852084390259602,3.72143669542435
"LS-15576_S89_E1-50",0.141612242120184,-2.02543470809838
"LS-15576_S90_E1-50",0.159933891684876,2.42076382524671
"LS-15576_S91_E1-50",0.319931466378931,1.13314147991467
"LS-15576_S92_E1-50",0.314581286083422,2.18403713569966
"LS-15576_S93_E1-50",-0.176022517260748,1.30021766729055
"LS-15576_S94_E1-50",0.162379656272982,0.832031349872263
"LS-15576_S95_E1-50",0.442595381406999,-3.52336665547524
"LS-15576_S96_E1-50",0.24214954704235,1.35748693623814
"LS-15577_S01_E1-50",0.227187162594456,1.47441650798077
"LS-15577_S02_E1-50",0.118653579427091,-2.32316057892547
"LS-15577_S03_E1-50",0.395163892247247,3.73291259145341
"LS-15577_S04_E1-50",0.214574316831182,-7.06016734346059
"LS-15577_S05_E1-50",0.259102342671218,4.39248972546891
"LS-15577_S06_E1-50",0.00979946443570334,1.00562375578285
"LS-15577_S07_E1-50",-0.0651127952646213,-2.70824578477681
"LS-15577_S09_E1-50",0.217517392190643,1.75096229233828
"LS-15577_S10_E1-50",0.0605074925169617,2.48193525207257
"LS-15577_S11_E1-50",0.0840801371656212,-0.480490858451729
"LS-15577_S12_E1-50",0.266083943082318,4.13183107007917
"LS-15577_S13_E1-50",0.298549640634651,0.728933801344466
"LS-15577_S14_E1-50",0.138975765633141,1.65743249331146
"LS-15577_S15_E1-50",0.246190308025891,1.96912153692883
"LS-15577_S16_E1-50",0.222653371416554,3.79136386472147
"LS-15577_S17_E1-50",0.338705132110732,3.10743560712569
"LS-15577_S18_E1-50",0.102027924404172,-0.302453074049767
"LS-15577_S19_E1-50",0.30271286507304,0.344278881644128
"LS-15577_S20_E1-50",0.270058312099614,1.37388755571851
"LS-15577_S21_E1-50",0.269207582812523,1.14340569907792
"LS-15577_S22_E1-50",0.0911577053571477,0.552074187709797
"LS-15577_S23_E1-50",0.118653579427091,1.08406626823421
"LS-15577_S24_E1-50",0.495080768174835,1.46367303042061
"LS-15577_S25_E1-50",0.286688174343118,-2.43352410372512
"LS-15577_S26_E1-50",0.180139396539884,-0.33881050754598
"LS-15577_S27_E1-50",0.408875613352606,3.58173715588032
"LS-15577_S28_E1-50",-0.0411722507539416,0.490237806669258
"LS-15577_S29_E1-50",0.206153462722259,1.23055492332648
"LS-15577_S30_E1-50",0.136489966972253,2.58639454367573
"LS-15577_S31_E1-50",0.0698199779775273,-4.07953053731338
"LS-15577_S32_E1-50",0.0751840691494063,-3.21137564819227
"LS-15577_S33_E1-50",0.372765616586355,0.205346697594374
"LS-15577_S34_E1-50",0.234615117732766,2.66781057474374
"LS-15577_S35_E1-50",0.398279865469103,2.34516185157112
"LS-15577_S36_E1-50",0.0355430294476857,4.06392016975427
"LS-15577_S37_E1-50",-0.00727809104256671,-4.35537989197534
"LS-15577_S38_E1-50",0.218839819880937,4.25640705264783
"LS-15577_S39_E1-50",0.17500094239732,2.36547559224328
"LS-15577_S40_E1-50",0.389303240826004,2.92841768242278
"LS-15577_S49_E1-50",0.0295269172347261,2.55275013649108
"LS-15577_S50_E1-50",0.380007746269516,3.47416584683189
"LS-15577_S51_E1-50",-0.0499928641984067,-3.60365353747776
"LS-15577_S52_E1-50",0.137111818292608,-4.60100350291592
"LS-15577_S53_E1-50",0.225872367772253,1.93494150387777
"LS-15577_S54_E1-50",0.17651415319358,2.65720391859156
"LS-15577_S55_E1-50",0.303267055050426,4.54331853302863
"LS-15577_S56_E1-50",0.153032865840654,3.0269460596169
"LS-15577_S57_E1-50",0.105368418300694,3.49445914456731
"LS-15577_S58_E1-50",-0.019353810578167,0.895847844747792
"LS-15577_S59_E1-50",0.29256132306852,3.72174314150962
"LS-15577_S60_E1-50",0.238532136188466,3.20992308547356
"LS-15577_S61_E1-50",0.137422643466898,1.5729583144712
"LS-15577_S62_E1-50",-0.10923312717024,-1.77231520275338
"LS-15577_S63_E1-50",-0.0793089499458137,-2.22806497444072
"LS-15577_S64_E1-50",0.187362668327122,2.16594259458437
"LS-15577_S65_E1-50",0.0559108271416466,-2.64916591437246
"LS-15577_S66_E1-50",0.102027924404172,3.30825179892468
"LS-15577_S67_E1-50",0.140061957164548,2.05511353947497
"LS-15577_S68_E1-50",0.432118613864683,2.34682664648377
"LS-15577_S69_E1-50",0.100434490355632,3.45265112023363
"LS-15577_S70_E1-50",0.181345789452985,1.12592918942319
"LS-15577_S71_E1-50",0.0997966236310202,0.816389938459969
"LS-15577_S72_E1-50",0.199619372108936,0.867262146611754
"LS-15577_S73_E1-50",-0.048401168619483,-1.55776942998146
"LS-15577_S74_E1-50",0.257244396450636,1.87083300209985
"LS-15577_S75_E1-50",0.0312005775626716,1.76856184847881
"LS-15577_S76_E1-50",0.164821281634083,0.500219763550617
"LS-15577_S77_E1-50",0.190960787305499,2.99559254974974
"LS-15577_S78_E1-50",0.0916390047914319,0.164546459150627
"LS-15577_S79_E1-50",0.315680377682824,3.09641865225493
"LS-15577_S80_E1-50",0.172121461870342,3.48208103924444
"LS-15577_S81_E1-50",0.387344387787948,1.71097134599908
"LS-15577_S82_E1-50",0.217664388475949,-1.50283038486739
"LS-15577_S83_E1-50",0.422968297518668,-0.0771779156191179
"LS-15577_S84_E1-50",0.383811735943119,0.425326678313962
"LS-15577_S85_E1-50",0.239256344346281,1.59814424415287
"LS-15577_S86_E1-50",0.155643801316153,0.565057659327326
"LS-15577_S87_E1-50",0.213247971636582,0.673244868302029
"LS-15577_S88_E1-50",0.330164840544491,1.68944331290524
"LS-15577_S89_E1-50",0.393863581171489,2.83337160182472
"LS-15577_S90_E1-50",-0.00179124804813924,0.186567150016168
"LS-15577_S91_E1-50",0.230250365389114,2.63159855076621
"LS-15577_S92_E1-50",0.259245162553619,3.09840337131339
"LS-15577_S93_E1-50",0.340191123669589,0.0370614634048121
"LS-15577_S94_E1-50",0.240559003613917,-3.43617984282943
"LS-15577_S95_E1-50",0.698885411221926,2.57493617033013
"LS-15577_S96_E1-50",0.247054714906689,1.23347212827775
"LS-15579_S01_E1-50",0.157024150687175,1.78142269244107
"LS-15579_S02_E1-50",0.132129486413453,1.30889752822724
"LS-15579_S03_E1-50",0.135089820707396,-0.435586587566848
"LS-15579_S04_E1-50",0.276140568939919,2.69830030362238
"LS-15579_S05_E1-50",0.262383628233101,2.89254800049664
"LS-15579_S06_E1-50",0.225287629678975,1.6383823952443
"LS-15579_S07_E1-50",-0.145451752626439,-2.96969495952818
"LS-15579_S08_E1-50",0.119755173730542,3.49794523455614
"LS-15579_S09_E1-50",0.251512585014044,2.59003674716112
"LS-15579_S10_E1-50",0.203187089638758,2.70105239974199
"LS-15579_S11_E1-50",-0.0200469141422488,-2.89725839891099
"LS-15579_S12_E1-50",0.152571621618398,1.24800003875415
"LS-15579_S13_E1-50",0.0800432688959916,1.10390105036389
"LS-15579_S14_E1-50",-0.0785867899803456,1.6701591147312
"LS-15579_S15_E1-50",0.194549954802104,1.91980659679998
"LS-15579_S16_E1-50",0.173334575282908,2.62837425570335
"LS-15579_S18_E1-50",0.212658093251225,1.83455134231121
"LS-15579_S19_E1-50",0.111077045387713,0.580586450933505
"LS-15579_S20_E1-50",0.0390408774762872,2.91849102220358
"LS-15579_S21_E1-50",-0.149996274166277,2.47531036936081
"LS-15579_S22_E1-50",-0.157411790538189,2.23550544643264
"LS-15579_S23_E1-50",-0.0841930077862347,2.95218876466087
"LS-15579_S24_E1-50",-0.0517634768910646,1.83770539759018
"LS-15579_S25_E1-50",-0.00316100370848993,1.81888159614543
"LS-15579_S26_E1-50",0.220161036495078,2.69975956343979
"LS-15579_S27_E1-50",0.126660286640492,3.53981704263654
"LS-15579_S28_E1-50",0.0814978430816087,2.15524393369404
"LS-15579_S29_E1-50",0.18315348943792,0.239218548302905
"LS-15579_S30_E1-50",-0.130593019075187,1.39690032530309
"LS-15579_S31_E1-50",0.163600985481066,2.58528160254621
"LS-15579_S32_E1-50",0.129788081992217,3.49899300292253
"LS-15579_S33_E1-50",0.29493176923029,3.01468807458017
"LS-15579_S34_E1-50",0.188113016833602,4.00575902081559
"LS-15579_S35_E1-50",0.132909110880354,3.29003367825538
"LS-15579_S36_E1-50",-0.098579104678814,1.01625216019834
"LS-15579_S37_E1-50",0.0347089570183208,4.35702065207026
"LS-15579_S38_E1-50",0.0911577053571477,4.01527297979742
