Cell ID,Genotype,Reporter,MET-type,Morphology (manual),Morphology (auto)
906581896,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
908688687,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
937854542,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
945758130,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
950300190,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
965821175,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-3,False,True
992195946,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
992205711,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
992219017,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
992769264,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
880772136,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
826842508,Ai65F/wt,tdt+,L5 ET-3,False,False
940783281,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
990238702,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
637383404,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
902266075,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
799954058,Sst-IRES-Cre/wt;Ai167(TIT2L-ChrimsonR-tdT-ICL-tTA2)/wt,tdt-,L5 ET-3,False,False
603511210,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
865208579,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
907125584,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
908543551,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
944750626,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
992393816,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
644836206,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
742734652,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
823024502,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
899674024,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
950255593,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
970085557,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
992396042,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
866083691,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
901346711,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
908537533,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
914389834,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
965113010,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-3,False,False
971561834,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
983472272,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
827969748,Ai65F/wt,tdt+,L5 ET-3,False,False
899683133,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
973501446,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
1034751127,Tac1-IRES2-Cre/wt;Vip-IRES-FlpO/wt;Ai193(TICL-EGFP-ICF-tdT)-hyg/wt,tdt+,L5 ET-3,False,False
867207304,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
915642833,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
916699724,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
965771919,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
991953962,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
865311811,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
880777888,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
898671597,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
945768358,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
901376365,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
908602736,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
992227058,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
975408498,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
895593803,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
991978907,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
998064533,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,True,False
899673509,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
916681208,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
823220235,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
965057941,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
978676960,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
898598276,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
916624146,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
915757680,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
989477803,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
960656026,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
841889888,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
867099146,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
989460363,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
901369771,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
681405248,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
743134436,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
908649467,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
880875384,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
994882296,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
895833764,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
820945099,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
880853797,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
898667347,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
908615401,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
940583276,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
965088550,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
965744709,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
637394306,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
643002356,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
645447975,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
645913812,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
716591562,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
642993450,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
645442972,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
833872706,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
841866603,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
845402780,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,True,False
896044181,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-2,False,True
904876570,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,False,False
926842115,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,False,True
929535184,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
948321114,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
957039728,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
975477551,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,False,False
813003041,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
827873742,Ai65F/wt,tdt+,L5 ET-3,True,False
882440699,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
882829701,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
896126139,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-2,False,True
897009330,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
972483962,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
978147006,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
989464819,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
642999662,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
841866643,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
978149378,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
978159020,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
982703343,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
990531168,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
914354735,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
914399613,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
945063428,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
948302732,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
963308801,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt+,L5 ET-3,False,False
965861424,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L5 ET-3,False,False
972563450,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
984092499,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
992774965,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
952581459,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,False,False
908639803,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
899513194,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
951700309,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
828009310,Ai65F/wt,tdt+,L5 ET-3,False,False
947340690,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,False,False
867147516,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
898670093,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
992400811,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
948360440,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
951729703,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
645449840,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
681400617,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
973846017,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
644827374,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
908628525,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
841888315,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,True,False
898676236,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
945796367,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
973472798,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
989134063,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
896692280,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,True
796858996,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
1055390869,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
646177634,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
698668188,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
970080520,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
698237160,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
698658322,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
698676093,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
698675821,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
701074357,Slc17a8-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
712145820,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
958619600,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
959190247,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
961096044,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,True
961104301,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
961109466,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,True
961118012,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
961226203,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
961238285,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
961242231,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
1041329016,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
1055393423,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
645379626,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
696958105,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
701074400,Slc17a8-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
645902724,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
1040452915,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
712153315,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
899512791,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 NP,False,True
983936858,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
958953064,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
961114647,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
961131679,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,True
961241673,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
1043798071,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,False,False
961230415,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 NP,True,False
888338468,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 CT-2,False,False
903831367,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
904023215,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
904690163,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
967385130,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
716309237,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
985869192,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
665201523,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
730820711,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
961846146,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
732003615,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
863465258,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
902369477,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
903853784,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
847898754,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
863460740,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,True
864004996,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
910432073,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,False,False
912573042,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,False,False
912686733,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,False,False
914250949,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,True,False
863478540,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
914234018,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,False,False
910287886,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,True,False
821606754,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,False,False
850969484,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
851650794,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
646854566,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
867244389,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
902000094,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
908855729,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
941719587,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
1044021521,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904731534,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
912063608,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,True,False
904943101,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
736491141,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
653195521,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
902340506,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
927575762,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
811374333,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
853618984,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
907357811,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
966690589,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904943158,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
883688278,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904945911,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
932678629,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
863404974,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
901975435,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
904601405,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
853471899,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
863993115,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904625947,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
904808278,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904918317,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
907389002,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
916537758,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
942395372,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
724539260,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
834094967,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
843414426,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
904108338,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904659932,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
929491574,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
935214823,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
884801248,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
902112940,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
903842638,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
907385405,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
