specimen_id,apical_dendrite_bias_x,apical_dendrite_bias_y,apical_dendrite_depth_pc_0,apical_dendrite_depth_pc_1,apical_dendrite_depth_pc_2,apical_dendrite_depth_pc_3,apical_dendrite_depth_pc_4,apical_dendrite_early_branch_path,apical_dendrite_extent_x,apical_dendrite_extent_y,apical_dendrite_frac_above_axon,apical_dendrite_frac_below_axon,apical_dendrite_frac_intersect_axon,apical_dendrite_max_branch_order,apical_dendrite_max_euclidean_distance,apical_dendrite_max_path_distance,apical_dendrite_mean_contraction,apical_dendrite_mean_diameter,apical_dendrite_mean_moments_along_max_distance_projection,apical_dendrite_num_branches,apical_dendrite_num_outer_bifurcations,apical_dendrite_soma_percentile_x,apical_dendrite_soma_percentile_y,apical_dendrite_std_moments_along_max_distance_projection,apical_dendrite_total_length,apical_dendrite_total_surface_area,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_depth_pc_4,axon_emd_with_apical_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_y,axon_frac_above_apical_dendrite,axon_frac_below_apical_dendrite,axon_frac_intersect_apical_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,soma_aligned_dist_from_pia,soma_surface_area
191812_7148-X3864-Y9658_reg,0.9779176836427724,392.6790316811657,-111.88651063696992,587.2822249327636,12.531774995277688,-138.07761570065864,199.6341081349757,0.379812365617806,271.352185218032,607.4060664445497,0.0,0.0,1.0,9.0,510.991855968372,588.0544057080712,0.8408399270769182,2.0,0.1429450986958587,87.0,0.8450980400142568,0.3449844385922911,0.4855159205171175,0.3222719360259146,5585.76019470997,35096.36638483036,16.173911597137703,144.54247881731544,911.8538319083668,951.433353753825,-565.7803653332301,-288.83180888857794,-46.95531332583117,29.93658644316131,0.0,0.6624161517625348,1002.5446925566556,874.850187116203,0.0008183678108661,0.1369856785633098,0.862195953625824,23.0,691.7725727618631,3697.749836928073,0.7956687157746466,163.0,0.4795635371675381,0.342759718117754,30020.76314206118,454.7120786751247,0.0
191812_7255-X5228-Y7090_reg,18.897916601784345,315.6707063640217,-6.832707327607313,685.6173162122061,15.460494391471707,-97.90358286027868,299.6638973721416,0.371688013623993,274.419206236028,562.9936790935019,0.0,0.0,1.0,14.0,445.26520685429705,536.6614351906583,0.8642269583027344,2.0,0.1629813642024367,131.0,1.0791812460476249,0.4943130528976349,0.4937714388878859,0.3280456578986939,7473.605194506002,46958.04634978132,92.452762087295,-249.95983309259145,276.1301123334009,101.26223953249296,-752.8016676469703,-526.9805270361228,241.29286288294207,18.21123005310781,86.8265389094842,0.8199554486982256,909.673131008477,1084.9554688309368,0.0,0.1550477966892049,0.844952203310795,20.0,802.2861060246709,2130.1093175234064,0.8276248862557491,125.0,0.4528664871104271,0.5920738745671412,17755.0643545652,452.2219114680456,0.0
191812_7321-X4084-Y22812_reg,28.91949950282105,369.4324551601817,-208.7761353907821,485.4540321651913,55.4361357696699,-68.76565475796536,401.5998635576008,0.3162680749573864,222.94467926326607,548.291028093568,0.0,0.0,1.0,11.0,466.9209556381039,596.7591941360099,0.8667181729272729,1.826692740161329,0.1256503821231311,100.0,0.9030899869919436,0.4216572965045221,0.5186995844536788,0.3208114060329782,5513.218950325808,31641.16997966144,98.49040055656496,-77.24909350826783,1796.2704864667685,1481.3513952112771,-737.7462233293318,-208.78393585395352,-166.91093415004886,31.98359553561194,0.0,0.7208540248324842,908.4370412193192,994.7384853087352,0.0002569593147751,0.0966167023554603,0.9031263383297644,18.0,722.6249745437494,2234.9146058883885,0.8225607745840848,207.0,0.4984154175588865,0.2918629550321199,31784.739974612763,434.0033564518374,0.0
191812_7379-X5715-Y24777_reg,24.903497265106125,242.59652612008267,278.3119021691947,288.7106847176576,154.8688189086593,-254.29940977216503,-340.99090696989657,0.4842920214454226,386.00962384288505,522.5374630653746,0.0,0.0,1.0,12.0,416.1102603613609,547.3542925132293,0.847727003327465,1.9039517986886407,0.1120691288150052,101.0,1.0,0.4364699627857522,0.507531454899876,0.2970190845858557,7621.785070948695,45601.45391314458,9.994796666488584,-143.4113341946886,401.9680807717463,65.62692666774632,-393.9267909542536,33.74939427004107,70.22389223704226,22.374298079479004,0.0,0.610581832470821,962.3088617026232,919.1912188828378,0.0050691793893129,0.1727099236641221,0.8222208969465649,12.0,719.8121409420023,1203.0314405028605,0.8134236804486202,97.0,0.4608182251908397,0.4501431297709923,22900.02537832436,493.49808853040446,0.0
191812_7414-X5193-Y24236_reg,21.757699768134444,297.89909974352395,210.06589723173573,527.9879386616855,187.9399046020052,-233.04252780762616,-185.23758983640167,0.717725983620752,291.3566514004897,515.9407439910237,0.0,0.0,1.0,12.0,422.95088461546055,531.1612603437763,0.8412754366658475,2.0,0.1541806739891546,109.0,1.0,0.4967948717948718,0.4752024291497975,0.3107984547476635,7989.40342499433,50198.90221305449,16.177791288841945,-151.25525430748723,1176.395625542761,556.7274721403148,-456.98080293201895,-173.29772808416357,192.77454725348832,33.30822753361624,0.0,0.6508214711685246,962.523780847584,975.622207894488,0.000722891566265,0.1594216867469879,0.839855421686747,16.0,734.4423089175194,1883.320639062988,0.8433785416618653,147.0,0.3480963855421687,0.3670361445783132,28329.516602399897,483.8761261557343,0.0
191812_7460-X2919-Y19536_reg,77.3192839764306,256.7400911355276,-175.67773458661443,458.3439528154945,117.91440094064232,-150.8384958068216,115.9584476124125,0.4024138299442815,324.6371723753564,448.7684908682072,0.0,0.0,1.0,9.0,384.7643732930629,513.348296281589,0.8242680670396645,1.0895315075777718,0.1610572449052017,94.0,0.9542425094393248,0.4724807232119117,0.4129220951874501,0.332212570340226,5095.893106005393,17482.453185031973,259.35045524328507,-292.169335198058,2022.8126340630056,459.237393968373,-427.8970543598782,4.967154099068175,121.22219828338532,31.84742276596636,0.0,0.7023456920678871,931.0859944004432,1281.8429969068488,0.0196228235956411,0.0782902408621175,0.9020869355422414,17.0,812.0224062018942,1710.8264502386123,0.8139384867781835,261.0,0.3925771040250915,0.2431139169246853,34003.445432451874,465.7079253601006,0.0
191812_7487-X5132-Y7313_reg,32.921442534167,309.94575852347407,-411.4778264123472,67.19946774930068,-125.10279279520368,136.8275377168858,179.45945804192417,0.4158456334418381,241.3135378300376,423.67237455135546,0.0,0.0,1.0,10.0,381.6792528367242,470.9936551052949,0.8735612649427861,2.0,0.0879792781301548,85.0,0.6020599913279624,0.3217414388107247,0.1879479692062649,0.2367566960636385,5060.005534046337,31792.952425767275,14.062728464703468,-312.5886488121564,1040.792564397215,-785.9580824331837,744.3890655389345,-132.0413755015289,-81.97452495691068,23.206711044897503,0.0,0.601979870163531,960.327769234711,1030.7896136744453,0.0003075436052897,0.2131277184657967,0.7865647379289135,18.0,822.4296281745052,1316.3999260141663,0.8023256995025271,251.0,0.4100874302535038,0.3269188524230043,30988.13947336441,393.766164739675,0.0
191812_7534-X5622-Y24592_reg,13.48165229012011,268.74485896698684,56.89234515037789,540.4050446536837,140.5453316433426,-253.65564877228965,-156.8035481340045,0.5400255115923636,287.3787800511345,469.5868678378568,0.0,0.0,1.0,11.0,373.76169217296734,459.9812594370965,0.833746404660036,2.0000000000000004,0.0925637689460462,100.0,0.6989700043360189,0.4703398775596369,0.3396664555625923,0.2474574786247212,6377.184242535836,40069.0303338783,6.051841478417373,-205.81926367828143,64.16715448831891,-143.73255635472728,-483.8591282518679,-181.51654635552504,378.8585763400496,21.756023133662325,0.0,0.6016479827136144,998.7599018139164,955.2964222507984,0.002059405940594,0.2644752475247525,0.7334653465346535,10.0,755.792763167055,1495.8359311747242,0.8001485644690617,89.0,0.3288712871287128,0.6228118811881188,17148.310423075058,488.5737802453681,0.0
191812_7586-X4315-Y23900_reg,142.32227298193038,35.756201499660165,-266.5644645398783,-184.94072952944572,494.8972253487594,210.371488879128,-7.055320847971411,0.7666446884053565,355.8325026459779,173.98638069413755,0.0007618080243778,0.0,0.999238191975622,11.0,289.0273691123382,376.6763195974976,0.8751036243482747,2.0,0.0633334584809852,105.0,0.4771212547196624,0.4347384459116302,0.271457592686643,0.1389398135344109,5318.629498551041,33417.93471962787,42.94047146247931,-659.318090498281,319.1057539062017,-179.8727662868129,74.2815180781728,-305.342581003685,-116.25937553135924,44.49385432597615,0.0,0.6271626832980532,906.9536806242204,850.4119523405489,0.0,0.5221317280453258,0.4778682719546742,15.0,893.9181515546403,2439.648267851024,0.7905302325957809,83.0,0.4814093484419264,0.8464943342776204,15361.027444718582,129.05733401476908,0.0
191812_7597-X5133-Y23993_reg,38.55120493820232,278.91546238279875,40.49927475108763,670.8205879218561,238.3700170005829,-216.5761516532979,131.28718362197534,0.6948853677100374,332.46107408906846,495.7773401797565,0.0,0.0,1.0,14.0,409.42486780727046,507.8379804513157,0.870706199568939,1.3319037754761114,0.1415096834615353,123.0,1.1139433523068367,0.4822920147009689,0.5148680253925827,0.3105936142954815,8181.985403129621,34237.530285778965,41.46032685180489,-224.4107385836476,803.3212877180066,277.7861927250833,-569.1817610987547,-392.3949460231764,279.82363881358884,24.0030237063516,0.0,0.6234903464373934,1007.1479926996008,995.050777588853,0.0,0.1174742106908409,0.8825257893091591,12.0,777.9078754624489,1457.7695499128176,0.8390681852544708,113.0,0.4566427008440137,0.4313848077524226,22084.844606810268,450.432761040767,0.0
191812_7717-X6201-Y6443_reg,32.719490992745705,248.3956941921624,10.155708401958378,568.5393632218082,58.26355326400859,-165.75135647397053,96.4793033381648,0.4554269165504568,281.47867440165646,525.6544986384351,0.0,0.0,1.0,10.0,428.9710629308735,510.9517105696077,0.8460080763631335,2.0,0.0615103553357269,103.0,0.7781512503836436,0.4586342067258098,0.3802351970290901,0.2467971153049728,6524.993133635238,40997.74098670457,87.26932311171367,-225.6009855244617,601.1490273602609,-160.88762955832868,-1002.897801763818,-198.464984762421,619.6311682940269,18.608604868648523,0.0,0.7379122055645868,961.3045958928068,998.4416541022016,0.0005426819341184,0.1359960926900743,0.8634612253758073,12.0,768.9830175434143,1613.6630194921877,0.8085558911158316,145.0,0.4904759320562218,0.5248276984859174,25164.77450155745,469.3267319089552,0.0
191812_7881-X7006-Y5915_reg,1.7461472935874554,288.1967659679194,5.639914719254125,557.4643784059728,17.00737696051036,-82.31568165120474,-41.32551403386592,0.9042988309095245,346.01032414878955,515.9800676477107,0.0007708614376565,0.0,0.9992291385623434,8.0,427.8510385558402,507.5151969359163,0.8690699164029494,1.9067257660435537,0.1346339102556466,100.0,0.9542425094393248,0.464251300828676,0.4147234534592407,0.2748688369545924,7087.5605407057565,42471.179105708805,19.82998249233969,-238.84054166493115,457.442396198553,-373.1710953497414,-1413.4633267023687,-71.4212712621987,968.845999522572,16.03753784914004,0.0,0.6332925127932434,1035.9614375832589,1015.086429576314,0.0,0.1930847740054155,0.8069152259945844,11.0,754.6869627086397,1448.1750670046245,0.7474180049422537,113.0,0.3802054343976117,0.6627536305216819,27123.662912205127,470.2543511580141,0.0
191812_7886-X4342-Y22754_reg,6.216015781385977,186.91001175843465,-426.3652141853787,-18.39158662095514,-83.3952695307846,157.61929322824986,-102.48839828851084,0.4726127145710888,285.4785816455724,392.1272454985667,0.0319251854240567,0.0,0.9680748145759432,7.0,298.689711562016,344.2955658718326,0.8781407452563811,2.0,0.0752083427360339,65.0,0.4771212547196624,0.4263140922283134,0.4792002579812963,0.2392435886278854,4182.226253116481,26277.70254488229,6.119477543903486,-469.5727016040271,1195.6921450876132,-1204.1026596924191,1229.844415327513,69.26528787934033,-294.00822409081934,14.879630908551428,0.0,0.5632831787277265,970.371279150242,962.9053817742204,0.0,0.1278524812754588,0.8721475187245412,16.0,741.0541086243295,1378.1515493089153,0.826455283008652,259.0,0.3195217029477465,0.335333537733783,31051.71993095473,321.8853049166381,0.0
191812_7938-X6892-Y25312_reg,21.75277415885671,118.65643233223273,-253.73260314353988,109.45848571560512,108.7424230663719,287.2121384819905,-116.49211906471156,0.8516851970210699,279.8693524686598,394.7062809924337,0.0097297297297297,0.0,0.9902702702702704,10.0,310.4634640404555,401.9472788620337,0.817373021601347,1.9167567567567567,0.0489312500978789,105.0,0.8450980400142568,0.4801801801801801,0.5174774774774775,0.1926731672147117,7500.813081907791,45186.08360425448,254.6678454768462,-408.5825639187733,1687.118646534705,-869.6054590881387,-1171.5059950844804,353.2930793696952,989.0632187914728,20.90278927098599,0.0,0.895856745651779,680.4766115971897,959.6109962426216,0.0,0.1675812003680856,0.8324187996319143,17.0,788.7990306186178,1672.7974044221537,0.7528598653445226,257.0,0.3919046654513537,0.6474242117345217,40401.582981911175,277.7294374809699,0.0
191812_7977-X5136-Y23324_reg,2.017098432896092,271.1505477468,92.95721338924584,599.8477744378712,112.8317917550277,-120.61914425025118,26.062937610389923,0.7545175512994657,279.3605152901928,483.5682269846275,0.0033094318808604,0.0,0.9966905681191396,9.0,416.4544487536056,532.5671301557776,0.8446276237417851,1.909358337929768,0.1419563406393926,96.0,0.9542425094393248,0.3973156830299688,0.5760250045964331,0.2816942974506415,7342.168348823874,44059.66402531549,136.09290140485336,-290.5000254920242,-82.19027954722254,-291.90960728487573,-826.3429063666122,-81.29015354304128,385.5973574710204,34.14735184182406,0.0,0.6421146282185975,943.3521481816816,1037.8742503041858,0.0,0.3031801582471089,0.696819841752891,12.0,801.8605433467792,1412.217215529999,0.7711537933323528,87.0,0.4189660400242571,0.8464220739842329,17981.485725664006,449.98414261776594,0.0
191812_7998-X5408-Y23691_reg,8.95940272390726,215.4934625865253,17.61065114155667,717.0997399383724,113.45934875593512,-199.5785712888462,107.5121997140679,0.4615585270785367,353.181489370716,484.7261460550835,0.0,0.0,1.0,8.0,361.1253757990433,449.3059507518655,0.8627067826261364,1.8824677860210857,0.1001888866883528,99.0,0.8450980400142568,0.4166341272940258,0.5501757126122608,0.2860442757234758,6896.825950525546,40807.244950078144,37.87969039054224,-324.3925106885349,827.4986572505862,-89.85230287577528,-806.1842637278763,-260.40421541170593,641.6596285545414,22.803644351296057,0.0,0.8882373971973359,1009.9294432405604,1033.3369300413256,0.0004698757439699,0.1569907069019526,0.8425394173540774,12.0,784.7680297949181,1496.1582746198742,0.7879728243533904,161.0,0.3182625039156311,0.4951968257283074,26019.415604820915,460.768450899202,0.0
191812_8013-X7581-Y5690_reg,0.5958786439578034,243.35159088539424,89.85750569633724,473.6865753773159,135.4772683279416,-121.57302495667666,-233.501924529486,0.4896355779727424,325.9223390468951,473.4626584238167,0.0013776476666092,0.0,0.9986223523333908,11.0,384.2578396779954,498.80093748659607,0.793519557710642,2.0,0.1402376298049753,102.0,0.9542425094393248,0.4010676769416221,0.3273635267780265,0.2537948021788727,7855.660417498988,49358.57011342151,13.895689718922767,-172.78921145934146,679.0588571528209,-276.7066763264221,-537.8047075142049,-214.49945103262448,377.7741869183012,14.291647944544424,0.0,0.6377261594342579,475.60767649883655,870.5830929743643,0.0,0.1041076060075999,0.8958923939924001,19.0,723.5211172676493,2034.702330997404,0.748704572523046,141.0,0.420848035404581,0.3513545840559775,22786.43557744821,487.0178204604245,0.0
191812_8096-X5297-Y8332_reg,43.15127016785209,274.63495401946375,-160.57533245107882,422.4281291224388,-33.55297243795473,-71.41014880173964,195.31821814420056,0.3302935406011444,271.49396676725064,543.22909920764,0.0176844432163581,0.0,0.982315556783642,10.0,428.3355678476637,530.097932791898,0.8551833495460396,2.0,0.1496004157268891,75.0,0.8450980400142568,0.3625310859353413,0.3727549046697982,0.3076783747561454,4860.3058280188825,30538.202167007585,1.6117210111178792,-343.4119451783886,1029.388573280526,-131.14587012438074,-570.5608371221738,134.22882535165004,222.6947308751562,19.789877820952285,0.0,0.7513893574190667,1037.0167240718483,1144.4085689488445,0.0,0.0913455355994684,0.9086544644005315,15.0,871.4501328534014,1888.7912735863088,0.7819941989833178,211.0,0.3694792773645058,0.407268862911796,31931.853761886203,459.9265123890824,0.0
191812_8172-X4789-Y8339_reg,91.2667044305208,3.95816579315715,-329.2879968115401,-145.08907750948973,291.09337405214825,278.9656642814832,-71.36676219095186,0.645451021406794,312.19033246857816,251.1998359987415,0.0019550342130987,0.0,0.9980449657869012,10.0,240.7519835904551,385.5099367886856,0.8782450707746976,2.0,0.016697012243503,114.0,0.6020599913279624,0.4860703812316715,0.5366568914956011,0.1659346261089465,5482.707749781848,34448.86877698905,105.87990577729306,-795.9912562395339,370.686265345192,129.03236824826456,194.91452699129323,-115.44492048303664,-353.1704709328864,36.959367044915226,88.60071634586255,0.9752995938845628,734.89990945099,1023.2876071811596,0.0,0.4033380794178136,0.5966619205821864,21.0,986.4037659837884,1372.9906085332605,0.7676009669754938,141.0,0.4124347413383958,0.7147603227337447,17102.46516920489,141.45848428418986,0.0
191812_8233-X6397-Y7234_reg,95.09962703205474,185.24115419518057,197.2454396393572,541.8775280443043,18.89741919359616,-36.12960720258528,-251.02283347650985,0.4853038776038281,464.1385006623304,428.7507022598202,0.0,0.0,1.0,14.0,445.9485022135097,562.3746938608236,0.8428165410769823,1.254565075415954,0.1448104032990554,108.0,1.0413926851582251,0.3954283937179287,0.3783237443632405,0.246874255294022,8782.761827064624,34594.33957161716,11.398534986084089,-403.44366341602745,260.733212630013,362.0387853892698,-1.4941734123449886,-307.94301613249985,-336.1398801328844,30.403490002344284,0.0,0.5502374417899933,1030.423683039281,1028.307436727487,0.0001796138302649,0.1759317467444993,0.8238886394252357,11.0,804.6917875308449,2158.222618173739,0.7185956983135672,63.0,0.4091013736474561,0.3886117719284782,18011.43557174163,482.82083435605495,0.0
191812_8235-X5804-Y7784_reg,2.598255162068199,145.57367628892007,-252.3628811313621,237.29944812776287,-131.36274793123832,128.93103745301173,60.54287686826522,0.665229672090798,276.9790277137008,392.62643850324,0.0055478502080443,0.0,0.9944521497919556,8.0,288.8971344769599,378.2813570615634,0.8438015635067944,2.0,0.1347198544433209,89.0,0.9542425094393248,0.4339186691312384,0.4981515711645101,0.3271410260697292,5862.947740116444,36837.98709746151,45.2695439333429,-440.65668560001,167.1684997893717,-61.97706784448176,-300.8859212093734,-82.58231453154865,179.9196156034656,30.177528975686823,0.0,0.7084799760098132,987.4028058140038,947.2396896257868,0.0,0.4005239211360816,0.5994760788639184,15.0,871.8843520113915,2259.385561667225,0.8324181402061027,141.0,0.4288890386040558,0.6882031934245099,20231.071206695942,365.3834747488716,0.0
191812_8356-X5861-Y7841_reg,8.237313030496807,53.15933865770057,-281.4618574610636,-127.98796294645553,212.30453840624892,275.8354591225711,-50.968495080789225,0.7449045351160802,310.51026399103466,226.4483694776627,0.0465182648401826,0.0,0.9534817351598174,9.0,259.5130319232545,323.58587277419184,0.8970307487593062,2.0,0.0692161144039359,105.0,0.7781512503836436,0.478310502283105,0.3570205479452055,0.1717304833140021,4698.965512022542,29524.47106408368,12.150987489381803,-666.8195260381508,260.40809306726453,-299.657215512008,-37.45381406226878,-393.643279531155,79.6508244499434,52.93984814051511,0.0,0.6674307221887705,904.62781102999,896.9689490750006,0.0,0.610556471915965,0.3894435280840351,13.0,892.8265818720483,1979.6420345839133,0.7431762111391625,111.0,0.3539845116162877,0.8366225331001749,16267.119786146408,159.049645412527,0.0
191813_6154-X4714-Y9350_reg,47.90405612318728,287.4219917529517,-102.35959248802274,540.8423400348186,70.73125233450833,-40.43283503165145,347.5557764845488,0.4019703941986768,411.1154723701079,531.2630878766577,0.0,0.0,1.0,9.0,479.7469607985869,578.7574853227748,0.8568399422941924,2.0,0.1444129038094808,100.0,1.0,0.3971981057616416,0.5473559589581689,0.301153355696197,6831.61654248874,42924.31268405033,45.36361125307712,-123.6578814252498,336.6140426671171,214.60179261019107,-15.603258116325769,-409.453976972828,-130.5614894634367,26.358717912434173,0.0,0.7112714725226847,904.2198335672842,965.1477107358188,0.0081916537867078,0.2315301391035548,0.7602782071097373,10.0,728.5647564651307,1382.252906106769,0.8365846539433702,89.0,0.377047913446677,0.4172333848531684,17673.477233644706,431.2886839321592,0.0
191813_6215-X5154-Y8328_reg,47.382598534491535,289.66963409511754,-234.57300140876384,358.1607573498578,-64.8358202343076,103.4674462794647,443.5690303190833,0.3980273374333579,326.4863118149472,511.818039759376,0.0053191489361702,0.0,0.9946808510638298,11.0,447.615818730984,559.7078672800895,0.873357641840822,2.0,0.1241671118387909,123.0,0.9542425094393248,0.4117415287628053,0.4458234830575256,0.2894897549027452,6848.429022861244,43029.94861370394,1.838177162310444,-127.30129955460144,279.0970405691115,-124.83832423573368,181.28546829680857,-711.2783964207872,191.1875362909801,16.119738515936323,0.0,0.6079396287303098,1032.3513417679185,903.5285791269451,0.0,0.1898973724434092,0.8101026275565907,9.0,732.4815627239602,1168.306276574227,0.8314403912340929,91.0,0.4849697940170318,0.502074386782153,18766.07020437501,411.2792169398902,0.0
191813_6524-X2579-Y18950_reg,79.46577346644062,289.89970482474564,-258.7849288604393,354.74975315176283,-146.8132231261919,162.1174594805481,487.97911906858087,0.426946243522685,353.5138500711719,504.078827614705,0.0,0.0,1.0,10.0,423.5565741220408,504.823689519419,0.8545318761278468,2.0,0.1554980313797636,119.0,1.0791812460476249,0.339706450366937,0.582078022402472,0.3351714583890503,6961.245999120312,43738.79858133552,47.508974761228274,-104.0040674620559,449.61303237578335,240.2525879074865,-145.95824530368026,-635.113273670832,202.8975367563814,19.506596039864345,0.0,0.8101262222129291,961.7026424610748,907.1587169319846,0.0004635454605655,0.1900536388318654,0.8094828157075691,11.0,713.2297324723536,1248.7943334958454,0.8022457192755615,101.0,0.4457982915038739,0.5639361631680021,20598.76951947647,391.3813661082213,0.0
191813_6588-X2661-Y18498_reg,66.5028278965392,331.44909731110783,-262.78700154755745,442.1309418067296,-140.1933674502549,62.84598568955613,512.1660162273577,0.4374822819330952,344.93551840646705,523.4270186760041,0.0174326465927099,0.0,0.98256735340729,8.0,475.7603919968548,557.3735785782093,0.8640057982200048,2.0,0.0797951990130572,104.0,0.7781512503836436,0.367472266244057,0.4797939778129952,0.2496279923117697,6819.103416459474,42845.69039443641,11.558824040492254,-74.14800289117011,225.54578344688787,39.88123963112403,-181.8786946216069,-420.1564887045028,88.57408453737058,20.88123988331236,0.0,0.7812329745049057,1006.2862481210286,900.4673126396756,0.0,0.2434650665563142,0.7565349334436857,11.0,698.9479489333089,1255.4586465003351,0.8342823793718255,103.0,0.4703082971239396,0.5096213531967722,19830.059819817347,414.03607377701456,0.0
191813_6745-X2825-Y19481_reg,32.591578476610266,63.982566636060255,137.3963978606964,283.22657518757,-68.69210015357284,-241.7493611289205,0.1537214154823072,0.8781260019529216,441.5624236473541,269.61337106378505,0.0,0.0,1.0,10.0,302.1746367020226,385.04142339944025,0.8449873348287359,2.0000000000000004,0.0788191958229916,102.0,0.6989700043360189,0.4729831144465291,0.24953095684803,0.1863710753341852,7187.946221781908,45163.1980894975,26.517352041430968,198.157554744982,965.5190429937596,936.1178519291932,-94.75355403605464,-345.0005191450377,-404.4258140468674,41.019268425898616,0.0,0.6058145823727139,1016.8218753846812,922.4660272846932,0.4909593791281373,0.0704260237780713,0.4386145970937913,15.0,729.9709801368832,1897.742004671204,0.8151589247461797,179.0,0.4753550198150594,0.1705746367239101,32934.115629984975,539.0185532258223,0.0
191813_6829-x5209-y8545_reg,14.144306727564071,418.7200379976207,27.39892662472808,741.0589998326003,9.85489912783432,-153.73420707121224,232.62592919457416,0.3831884916950578,384.2994633485805,625.2897363027118,0.0,0.0,1.0,11.0,536.7645150165945,627.6868717854024,0.8583626904474786,1.3143812806094683,0.2144726884831797,106.0,1.0413926851582251,0.3337565753673136,0.2929439506620714,0.3514926494019194,7475.6035078031455,30861.697767860933,2.6723373675577022,57.15850371024044,746.491347922443,852.890239595962,-692.5053593899597,-131.08029041355826,-232.39118766526383,29.056929808534647,0.0,0.6502370302443506,1006.2015752687184,986.0446550965362,0.0,0.1256859283294364,0.8743140716705635,12.0,703.9794516643464,2201.661517979884,0.8527688678550231,161.0,0.4692942692179224,0.3514338884382306,28784.09845136982,468.9339393167343,0.0
191813_6871-x5237-y8478_reg,9.36982423183963,380.5153248875968,-82.11098224279063,582.2273993611085,17.300957752687484,-114.65801370913022,269.06016614772875,0.3392681081477058,330.35060627717667,619.8039131461983,0.0,0.0,1.0,10.0,520.9106710771046,595.5930725704372,0.8764776476737595,1.3296319654427644,0.1225902980708345,83.0,0.7781512503836436,0.3298056155507559,0.3980561555075594,0.2813978487173834,6296.002636284609,26303.44472978133,18.324383224688063,19.7334343778648,1005.779450431182,676.5518182816118,-688.7415762993166,-65.03415697029213,105.2832597525928,25.99140290160889,0.0,0.6825335374752591,991.2562434691464,984.2435352101812,0.0004962555264819,0.1540647839032753,0.8454389605702427,15.0,692.2150890453449,1736.5338751771408,0.8243105745921618,165.0,0.419561490571145,0.3917260669493819,30472.80361659513,456.6589651184528,0.0
191813_6879-X2723-Y19955_reg,22.65084464567053,343.0006183025507,-175.26159628712395,651.5708978954209,-182.29243778303612,76.47627794448236,750.954132333512,0.4493762792248936,371.5575525774143,574.6765697541086,0.0104535220328079,0.0,0.989546477967192,13.0,480.3685209024416,581.8482044664901,0.8786984307087785,1.3526413637825667,0.1505954364458012,135.0,1.0413926851582251,0.4305242843357993,0.4355098102283692,0.329234635794051,8455.938945797856,35924.64563831825,23.87478623535208,-13.450502828542083,182.27895412175812,320.2849201418772,-55.59098635446868,-524.7057633144994,-185.0709651190872,25.0341995462904,0.0,0.6411856655159915,1006.3364955577636,909.637355850822,0.0,0.2303656960389264,0.7696343039610736,10.0,677.230921919988,1519.928094517143,0.8593535635924321,83.0,0.2285410172584201,0.4031779822093819,18114.340788674344,425.9699623316986,0.0
191813_7160-x2719-y18910_reg,20.425778877713128,355.9020697191172,-419.9334016445003,-5.273121320695002,-104.25965860916892,135.60225861171537,-15.231155597566657,0.339912727545137,283.4225581268538,428.8112912370725,0.0,0.0,1.0,11.0,410.1390202187543,466.7027297142788,0.8696079934810863,1.310425037257824,0.1097752806025385,79.0,0.6020599913279624,0.4691505216095379,0.1195230998509687,0.2427996558994482,4548.423450102672,18721.06700355349,191.1869566586456,-27.22533944993802,1923.7762208382223,777.5258787283284,411.2198163262981,-109.46634267985053,-554.9886026616234,28.903097326094887,0.0,0.6856545765013033,807.7321278310656,838.6071336629179,0.0025741554789909,0.1397964437051998,0.8576294008158093,14.0,667.0139421688173,1634.9081855499985,0.7564557521314225,195.0,0.3801829630509683,0.1972199120826898,34602.10891369726,374.9209964036386,0.0
191813_7214-X4724-Y9812_reg,29.14426429744708,322.6350226181364,98.41491951011182,344.39593003786194,107.4072167634435,-255.1884199552341,-377.64164726081714,0.4209606627469372,284.86439070101915,525.3371683366618,0.0,0.0,1.0,10.0,475.7885444501583,557.318625299124,0.8410784047871128,2.0,0.1337503055382723,97.0,0.9030899869919436,0.339265850945495,0.4883203559510567,0.2983282615003125,6058.481281542592,38066.56057201092,25.368563368500872,9.035930349928208,746.4381123030595,-171.5034728975557,-819.3435236771909,0.0762809568425161,465.60461722400055,21.630527446054625,0.0,0.5815524243160823,1093.100983778998,1038.190218360356,0.0795442775763853,0.1094251683065769,0.8110305541170378,14.0,741.4870345908658,1675.3767421023765,0.8229033289304599,147.0,0.4791161133770458,0.3639836852702772,26486.005750645927,492.89510419063777,0.0
