specimen_id,apical_dendrite_bias_x,apical_dendrite_bias_y,apical_dendrite_depth_pc_0,apical_dendrite_depth_pc_1,apical_dendrite_depth_pc_2,apical_dendrite_depth_pc_3,apical_dendrite_early_branch_path,apical_dendrite_emd_with_basal_dendrite,apical_dendrite_extent_x,apical_dendrite_extent_y,apical_dendrite_frac_above_basal_dendrite,apical_dendrite_frac_below_basal_dendrite,apical_dendrite_frac_intersect_basal_dendrite,apical_dendrite_max_branch_order,apical_dendrite_max_euclidean_distance,apical_dendrite_max_path_distance,apical_dendrite_mean_contraction,apical_dendrite_mean_diameter,apical_dendrite_mean_moments_along_max_distance_projection,apical_dendrite_num_branches,apical_dendrite_num_outer_bifurcations,apical_dendrite_soma_percentile_x,apical_dendrite_soma_percentile_y,apical_dendrite_std_moments_along_max_distance_projection,apical_dendrite_total_length,apical_dendrite_total_surface_area,axon_exit_distance,axon_exit_theta,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_apical_dendrite,basal_dendrite_frac_below_apical_dendrite,basal_dendrite_frac_intersect_apical_dendrite,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia,soma_surface_area
17781_6262-X6896-Y13574_reg,21.739174990309262,-37.79105148182498,-31.398023786047908,-39.06084376671868,46.748188746424674,28.138462895264663,0.6772957746027247,5.139281416596967,259.5083216867745,163.2389285847239,0.0,0.0,1.0,6.0,232.2736560309856,283.93888461909006,0.8374708424246959,1.976602238046796,0.2966047383581893,27.0,0.47712125471966244,0.3326551373346897,0.4130213631739572,0.1921096845318232,1298.1770568554662,8059.979904706721,0.0,0.3615456909808868,81.82963391247074,-15.327223848864378,2.0,212.67661897841424,181.94885635207905,0.1549534292972057,0.0,0.8450465707027942,6.0,221.38318494411453,256.5379561224749,0.8080749648620842,1.9085520745131248,30.0,0.2209991532599492,0.5029635901778154,0.5,0.0,0.5,1571.2860568804922,9420.14685137794,668.5054085568897,0.0
17781_6866-X8954-Y41812_reg,69.46177699125928,-31.69981001468841,-19.918995434518237,-12.006943653875718,-9.52708759565868,58.04311353553105,0.7218262642599452,2.879892889057925,134.55402121010115,105.50265542105626,0.0,0.0061162079510703,0.9938837920489296,6.0,150.93117219448135,194.3448305453977,0.8495082737218168,2.0000000000000004,0.1455635571302712,15.0,0.0,0.1712538226299694,0.9067278287461774,0.091921105872803,871.7368438344796,5477.284128907913,0.0,0.3926256823324905,21.696691964230013,-6.846996214111641,3.0,248.4321007183796,117.43515945593208,0.0202224469160768,0.0,0.9797775530839232,3.0,173.53780796702438,203.03192745366292,0.8279933823126081,2.0000000000000004,17.0,0.1890798786653185,0.7977755308392316,0.0,1.0,0.0,1319.9338583571555,8293.38902527854,867.1904235688972,0.0
17787_7070-X12739-Y1410_reg,90.51713953793524,27.347675856898604,149.12062557477677,314.39124274211656,35.03248357912074,-57.08168629533127,0.5590837091739536,4.047583454869551,278.3376264636015,172.24767941600567,0.1216712580348944,0.0,0.8783287419651056,12.0,262.3052328986215,325.8746523420578,0.800152791024953,2.0,0.2342965130489261,54.0,0.6020599913279624,0.4100091827364555,0.3576675849403122,0.1965426200440718,2931.892947012131,18421.62668689007,0.0,0.5963166777694966,8.475863007018276,-40.495125369280686,6.0,210.3712516991776,129.3060455274217,0.0,0.0044117647058823,0.9955882352941176,5.0,131.89122283533416,167.40870757974335,0.8250586973060027,2.0,36.0,0.4926470588235294,0.6044117647058823,0.0,0.6666666666666666,0.3333333333333333,1823.3295324679088,11456.317328548968,116.89104895421434,0.0
182709_6172-X3564-Y6968_reg,185.16452805806875,109.42493672854266,208.21414540098084,387.375339500904,56.50490028752791,-53.16957414542777,0.6746497381365179,16.655181732016157,377.3796369004158,163.41343316327834,0.2713232713232713,0.0,0.7286767286767287,11.0,300.3632602533141,362.116344307745,0.886323136244791,1.8971568971568973,0.1535590893297553,75.0,0.6989700043360189,0.4885924885924886,0.0435240435240435,0.2000632615135628,3863.9549915090415,23046.29356635534,0.0,0.7318677761372134,6.221386862017425,1.4768859802557015,5.0,213.53961422037264,185.69222207102348,0.0,0.2009220130618517,0.7990779869381482,5.0,137.52698037476085,160.82525695907162,0.8787635510195609,1.9335382251248563,71.0,0.41260084517864,0.7157126392623896,0.0,1.0,0.0,3508.390192897526,21354.14863001213,187.05135567324567,0.0
182709_6204-X2976-Y9977_reg,2.005971278535071,421.782600012506,155.25682328730107,-28.9560554253841,21.268229159047397,-16.341778957425507,0.3372006552065441,46.19476507565474,173.10330316725413,586.7557258308079,0.820969337289812,0.0,0.1790306627101879,17.0,511.63097767140687,650.5386138502982,0.8584613814723878,1.7027695351137486,0.3345580092381692,45.0,0.7781512503836436,0.4802176063303659,0.0741839762611275,0.2894663813926041,2757.76728216453,14783.415187243452,0.0,0.6647256879520912,35.36934756412802,-49.93312448479264,6.0,156.35956999742166,148.46911428265048,0.0,0.0306469920544835,0.9693530079455164,4.0,124.18320431926408,143.31084353618778,0.8838437009238538,1.1328036322360953,22.0,0.4086265607264472,0.7990919409761634,0.0,1.0,0.0,1190.9514798841178,4224.603222703404,501.5225101137803,0.0
182709_6592-X3030-Y10077_reg,46.19457517131832,554.795341433598,62.84491319396295,-33.01543022169062,47.83683075720364,7.432205675818976,0.2829985871818443,37.00067708092109,136.73192696408023,668.4201839422012,0.6462395543175488,0.0,0.3537604456824512,9.0,616.8359955863465,671.3280333383001,0.8949939578406556,1.2246982358402971,0.2331391099644357,21.0,0.3010299956639812,0.3240482822655524,0.1392757660167131,0.2758236122650178,1477.559414709989,5654.512420634153,0.0,0.7264398056854889,44.62968003741298,-27.594107487015208,5.0,220.90079952757517,147.30001425424962,0.0,0.0385985748218527,0.9614014251781472,5.0,166.79109343726967,210.77784494673455,0.8612365490845684,1.538004750593824,39.0,0.4542755344418052,0.4483372921615202,0.0,1.0,0.0,2272.680589244164,10973.19440429252,579.1276526361862,0.0
182709_6812-X3137-Y8659_reg,12.858407468633231,359.52813740369584,87.41238943051826,-5.402649171562299,-39.33238111414071,15.698963263975717,0.3667844235600686,38.50083753125031,121.79387894663704,493.0421492676187,0.6610925306577481,0.0,0.3389074693422519,7.0,430.27165597356185,520.5100739780703,0.8811090142801066,2.0000000000000004,0.4655770842845532,17.0,0.6989700043360189,0.0936454849498328,0.2129319955406912,0.3883776227229689,1227.1410724461489,7710.354756230237,0.0,0.5808658206686346,19.960566910485795,-124.57695025445672,8.0,295.4271750060125,198.4013802456416,0.0,0.0662678324896456,0.9337321675103544,4.0,187.516832015156,221.5466930217665,0.8563839573370194,2.0000000000000004,36.0,0.3663138518177634,0.7722043258168431,0.0,1.0,0.0,2938.479423843924,18463.01074134564,389.4608559405086,0.0
182709_6886-X3406-Y21258_reg,23.9460286339754,242.0771972250759,105.58961800754892,62.64971100423098,-29.023947419825085,12.025989744978324,0.5586849847913649,15.267659468968043,203.2547148374788,309.5232294496973,0.3284507042253521,0.0,0.6715492957746478,11.0,298.5127303499808,407.6368545870774,0.8365307887232866,1.4690523943661975,0.2182149116509488,43.0,0.6020599913279624,0.4952112676056338,0.0450704225352112,0.2572868873942896,2394.517314844331,11099.649684471851,0.0,0.7773608704951531,3.8524210754358137,3.360993166073058,5.0,213.2448725540808,199.86499617384925,0.0,0.0888516345347862,0.9111483654652136,6.0,136.86355046541732,169.68763570391886,0.8456881508485298,1.4845817267393129,59.0,0.4773679798826488,0.4564124056999162,0.0,1.0,0.0,3229.2206306469334,15107.304085577878,261.0297058579771,0.0
182709_6984-X2452-Y12423_reg,201.1643581194121,382.2520150257032,456.015379225574,158.78529010941656,192.0581468301397,-200.43960312239585,0.6186515548657339,52.35971739188247,500.5920800624981,480.2509447770344,0.6633133561643836,0.0,0.3366866438356164,26.0,551.0043485781202,776.0141993478505,0.8881518194138601,1.8503852739726028,0.3126376712927142,85.0,1.2304489213782739,0.1350599315068493,0.0184075342465753,0.2442616633868051,6415.184277886601,37300.2209426039,0.0,0.570271289147256,39.96332487114978,-54.80034119519309,8.0,210.56727119405423,165.74140912315494,0.0,0.0474547023295944,0.9525452976704056,5.0,150.3421612655613,171.72968646802127,0.8725352177090404,1.916307161345988,56.0,0.2515099223468507,0.7325280414150129,0.0,0.875,0.125,3140.0583608805086,18914.92448623538,490.94001419904873,0.0
182709_7010-X2644-Y10852_reg,8.50975532190023,360.0564335539732,64.46132311941278,16.827396359551607,3.780941301000296,-2.876471503236441,0.5069943802805313,25.132784243742076,229.62639778575797,399.8923945731588,0.3992673992673993,0.0,0.6007326007326007,7.0,380.3147278364581,440.9674937789973,0.886437937048064,1.7674029304029304,0.4284136866671102,23.0,0.7781512503836436,0.1492673992673992,0.0906593406593406,0.4281685067347942,1480.211448789609,8242.60775976225,0.0,0.7775608274504847,15.82982328149501,-98.93315411036474,7.0,263.72636317646266,193.56349866573328,0.0,0.2999605833661805,0.7000394166338195,7.0,202.30979538569056,309.0762602789855,0.8423662734242552,1.5438202601497832,53.0,0.4800945999211667,0.7556168703192747,0.0,0.8571428571428571,0.1428571428571428,3435.2036605983626,16660.507019131303,378.7527180151564,0.0
182709_7120-X2261-Y10934_reg,88.66343067114212,145.58376088246175,129.47088410364887,190.5256066983535,3.2993946704478283,-12.88961007272769,0.6454783216974301,10.891654222664677,302.46090012763125,145.33448527056453,0.0229591836734693,0.0,0.9770408163265306,10.0,260.1294442407479,370.5760824963917,0.8408109201811291,1.7860759493670886,0.1951309296647518,31.0,0.3010299956639812,0.2873417721518987,0.0,0.1229394002154046,2156.9323121379102,12087.927323042031,0.0,0.5380736456313835,18.4400523746026,82.4079863919585,10.0,221.108040988458,192.4256142046986,0.0,0.2439024390243902,0.7560975609756098,7.0,195.56586472081548,223.8047375230658,0.8536969889252798,1.5415160665892371,66.0,0.4285714285714286,0.4196670538133952,0.0,1.0,0.0,3476.6497265780736,16828.727365973144,175.91495664763752,0.0
182709_7126-X2913-Y10535_reg,137.96202496020396,525.4310488998601,573.124521980351,-149.46198231593962,168.7949138683623,-94.0750802194093,0.2785548401295365,45.89570470968656,313.8048445373124,547.2349917152899,0.5194371571667065,0.0,0.4805628428332936,23.0,581.2354175177219,775.412724491376,0.8608630842834212,1.62389697114238,0.389183326563251,105.0,1.3424226808222062,0.3071786310517529,0.008347245409015,0.36106923347947,5677.547554444127,28937.508216252845,0.0,0.732200407814175,77.13678891711061,-34.710200025157974,7.0,275.48806442886234,181.11998857704293,0.0,0.4984771573604061,0.5015228426395939,4.0,189.7938961847833,210.2759361265168,0.827476141727834,1.216243654822335,37.0,0.3299492385786802,0.5304568527918782,0.0,0.8571428571428571,0.1428571428571428,2663.6239104455835,10144.354436330656,534.6704467063541,0.0
182709_7144-X3121-Y9346_reg,32.727742945855425,403.7570079883303,543.1102639826943,-228.6839097581534,-406.5909279235154,107.40194330606192,0.4154398174954372,51.23904747745069,395.9003202510048,548.9583041693609,0.7325800376647834,0.0,0.2674199623352166,19.0,526.1234808958828,759.2949554349722,0.8622330551289865,1.7947269303201507,0.448516434517198,87.0,1.3617278360175928,0.4201977401129944,0.0677966101694915,0.3341979068997839,5791.859380747537,32663.34814288814,0.0,0.8018696128211916,17.150933137861102,-89.73907556884114,9.0,241.421628856383,171.64471943756507,0.0,0.1023391812865497,0.8976608187134503,5.0,146.64462303132768,182.8700354028601,0.866083113702695,1.8157894736842104,55.0,0.4451754385964912,0.8373538011695907,0.0,0.8888888888888888,0.1111111111111111,3686.855760104382,21034.312375403017,438.240598104317,0.0
182709_7463-X3586-Y20695_reg,27.119410356108347,437.78010322535033,468.91944976153343,171.43872194244602,93.39489769267476,-45.72492763893048,0.3701571339591668,46.86279687498903,427.73751720190194,506.2091260234954,0.6532976827094474,0.0,0.3467023172905525,23.0,636.7430737433284,880.8868724608017,0.8785174282034549,1.68270944741533,0.2431315165146097,93.0,1.2787536009528289,0.3609625668449198,0.0238413547237076,0.228501347359495,6110.403357875463,32303.781139529023,0.0,0.8002729780379474,2.377517270779208,-46.22798327238422,7.0,265.21035340906565,141.84426281214667,0.0,0.020086648286727,0.979913351713273,5.0,151.677252697955,177.67113854737477,0.862072113601789,1.7798345805435214,61.0,0.4269397400551398,0.6270185112248917,0.0,0.8571428571428571,0.1428571428571428,3414.791803222159,19108.98398117068,464.0407807682366,0.0
182709_7486-X4577-Y22503_reg,78.97905538750001,469.2537783662001,156.0905512514017,7.416456126541593,-2.0739402682461963,-24.40628148600813,0.6300042154225813,40.19549380192075,246.66106340870735,473.2096063473973,0.8330058939096268,0.0,0.1669941060903732,14.0,499.7764809462317,658.4589276365151,0.8631719602870215,1.7603143418467588,0.2610538282154707,47.0,0.6989700043360189,0.3659135559921415,0.0108055009823182,0.2909571723852435,2774.004361738545,15350.125697216712,0.0,0.5567724266947298,11.872387360511311,-80.06423268728031,5.0,196.960651140761,142.76927460412116,0.0,0.5977157360406091,0.4022842639593909,4.0,115.66463907780914,153.7683347244513,0.8595973729958781,1.521573604060914,21.0,0.4251269035532995,0.7081218274111675,0.0,0.8,0.2,1064.558866969307,5083.334803155917,452.7635770544942,0.0
182709_7886-X5075-Y22541_2_reg,9.255966970519694,350.8352901856051,314.981270357179,-142.56797987264667,-134.70135182532195,0.5729905495589698,0.3378524873833655,41.02100176563516,243.25232636283815,475.7105042700732,0.6480252764612954,0.0,0.3519747235387045,23.0,445.3385775530788,653.1408738709802,0.8826461350911181,2.0000000000000004,0.3277248309247805,73.0,1.0791812460476249,0.3522906793048973,0.0369668246445497,0.298254870959511,4296.713558367879,26997.04749909644,0.0,0.8193344382828719,7.203836053559826,-66.43844003117829,9.0,221.75077974484796,174.40471200661796,0.0,0.0357298474945533,0.9642701525054468,5.0,131.58773195856847,151.33859970279664,0.8608127332877735,2.0000000000000004,57.0,0.4474945533769063,0.7450980392156863,0.1111111111111111,0.6666666666666666,0.2222222222222222,3077.1953431362567,19334.58856731517,464.1245298643479,0.0
182709_7918-X5201-Y22656_reg,16.71860293444297,369.9140990050937,245.1402702902582,-150.27950041227518,-116.36134297578118,-72.5471032008569,0.3148958158157938,42.9192395000317,267.641835619821,458.92601486281546,0.7739894551845343,0.0,0.2260105448154657,21.0,432.9555929945284,613.5820410036607,0.8462573591999778,1.7441560632688933,0.3135938435261844,59.0,0.9030899869919435,0.3806678383128295,0.0576449912126537,0.3012326628617253,3855.910154855421,21118.89594275865,0.0,0.8823792457926984,7.480611838721415,-56.61646228110021,7.0,231.7744618701481,129.1965926648436,0.0,0.2601688411358404,0.7398311588641596,4.0,155.7120457447016,176.6010183844372,0.8502742772498973,1.6669224865694554,27.0,0.4190330007674597,0.8610897927858787,0.0,1.0,0.0,1751.838437501751,9184.798659201224,468.5261258845816,0.0
182724_5937-X3804-Y11955_reg,290.4791563972858,575.0652298660543,301.7734499953769,194.80620800869175,256.2001452778019,-130.06633990771235,0.5295877569847163,65.97285303160348,480.4094801389301,605.13111456969,0.8301721109940288,0.0,0.1698278890059712,30.0,661.966343489607,859.04227881024,0.8748395486531512,2.0000000000000004,0.5104604168121568,135.0,1.568201724066995,0.1582367404285212,0.0151036178433438,0.3185119273580267,7699.994619149905,48380.49305640448,0.0,0.5921706157100358,9.812101682879074,-67.91053495047709,12.0,273.40911940947444,208.70634757876724,0.0,0.4047050801227412,0.5952949198772588,5.0,164.10777868522803,200.82969411601115,0.8576100796958124,2.0000000000000004,54.0,0.4967609955676781,0.7800886464370951,0.0833333333333333,0.8333333333333334,0.0833333333333333,3952.539648386571,24834.53904478726,607.8696564453651,0.0
182724_6175-X3782-Y10859_reg,292.24012372500533,495.2144909792132,827.527972968727,267.91251021516644,207.23294949263672,50.54966270445322,0.5803695503912844,66.40665702829322,594.0898989667019,515.503831568878,0.7569433547779696,0.0,0.2430566452220304,24.0,648.9886170819951,874.537812029559,0.8537997179941493,2.0000000000000004,0.3639086247943772,99.0,1.3617278360175928,0.1578534442177938,0.0094147183430095,0.2495047903739622,8649.482344495684,54346.30038164462,0.0,0.5721348621720871,7.650555121352454,-33.13616445700609,11.0,291.69642353406675,233.71108227684817,0.0,0.444015444015444,0.555984555984556,5.0,166.0536803235627,197.05924846451947,0.8889199716865089,2.0000000000000004,83.0,0.4917953667953668,0.7147683397683398,0.0909090909090909,0.9090909090909092,0.0,5595.111537003235,35155.122601329655,524.9858731588978,0.0
182724_6305-X3647-Y18869_reg,78.21809815761844,377.6500326365758,495.9596005902318,112.85915439614084,239.34876756171343,194.2715827645242,0.4500883120148352,61.891295685227085,403.21915421197264,553.3167198485526,0.7174447174447175,0.0,0.2825552825552825,16.0,565.5502600954221,718.6674592635324,0.8674447538695108,2.0,0.4287861049212339,57.0,1.1760912590556813,0.4982254982254982,0.0521430521430521,0.3131829945412076,4990.363895847995,31355.381107871657,0.0,0.7550254096966553,20.325945151334963,-117.18479678612402,10.0,345.21566735420856,217.01468446839044,0.0,0.0862796833773087,0.9137203166226912,4.0,250.5623575360031,304.5083615362112,0.8748081960874241,2.0,52.0,0.3722955145118733,0.8435356200527705,0.1,0.7,0.2,5136.639135425803,32274.45554399098,551.649196184499,0.0
182724_6354-X4834-Y8105_reg,286.6553844399532,496.4027908582543,484.8916214916437,260.72349736788834,396.666978302116,-164.39787798229688,0.5129106170834289,60.421986011469095,572.8459965893962,615.54041280298,0.7736539466806064,0.0,0.2263460533193936,30.0,680.8932766564816,877.4662204716217,0.8785912472404313,1.9986931521170936,0.340445228303732,141.0,1.4313637641589874,0.2216414009409304,0.0279665446941975,0.2814738946867105,10407.72222505414,65357.44888715465,0.0,0.60139643874204,18.11784249685661,-107.69348396070336,8.0,297.6800109866672,225.55809870249368,0.0,0.2122205663189269,0.7877794336810731,6.0,195.33779363195396,222.40718195794477,0.8861741214545612,2.0,66.0,0.456929955290611,0.659016393442623,0.0,0.875,0.125,4545.147814850261,28558.005969226597,583.8432935031228,0.0
