,swc_path,soma_aligned_dist_from_pia,basal_dendrite_max_euclidean_distance,apical_dendrite_num_branches,basal_dendrite_stem_exit_down,apical_dendrite_bias_y,apical_dendrite_extent_y,apical_dendrite_depth_pc_0,apical_dendrite_early_branch_path,apical_dendrite_mean_contraction,apical_dendrite_soma_percentile_y,basal_dendrite_frac_above_apical_dendrite,basal_dendrite_extent_y,apical_dendrite_max_branch_order,apical_dendrite_total_length,apical_dendrite_mean_moments_along_max_distance_projection,basal_dendrite_total_length,basal_dendrite_bias_y,apical_dendrite_depth_pc_2,apical_dendrite_soma_percentile_x,apical_dendrite_depth_pc_3,basal_dendrite_extent_x,basal_dendrite_max_branch_order,basal_dendrite_max_path_distance,apical_dendrite_frac_below_basal_dendrite,apical_dendrite_frac_above_basal_dendrite,apical_dendrite_frac_intersect_basal_dendrite,basal_dendrite_soma_percentile_y,basal_dendrite_soma_percentile_x,apical_dendrite_max_euclidean_distance,basal_dendrite_stem_exit_up,apical_dendrite_emd_with_basal_dendrite,basal_dendrite_num_branches,basal_dendrite_stem_exit_side,basal_dendrite_frac_intersect_apical_dendrite,apical_dendrite_extent_x,apical_dendrite_std_moments_along_max_distance_projection,apical_dendrite_num_outer_bifurcations,apical_dendrite_max_path_distance,apical_dendrite_depth_pc_1,basal_dendrite_calculate_number_of_stems,basal_dendrite_mean_contraction,apical_dendrite_bias_x,basal_dendrite_bias_x,basal_dendrite_frac_below_apical_dendrite
85,18453_7132-X31679-Y7308_reg,427.6566370951695,213.8629741825702,27.128664474945786,9.421115749382036e-05,211.8896679544041,423.40886299439086,-14.176903616295803,0.6663469824637308,0.8475226180677649,0.1047202695268406,0.0005055231434325323,133.37829695256073,9.145503506858699,1612.6457590326077,0.3745555267405716,2584.0431565135013,-28.06096134604984,-30.46319131227881,0.3080435740044957,-14.649001591630242,297.723419500966,5.948005037128597,450.35832959112383,0.00831349872672428,0.631229202800481,0.35663172527141435,0.7214083349015865,0.4274556031920547,313.45588434432904,0.3142591417919547,43.33307990397072,32.55989893734952,0.6247582762968573,1.0065242229783677,176.0865388197766,0.3765338705194614,0.8791113596881474,392.7328574141075,34.6672314625569,7.975569876955271,0.8177930322115753,18.59454848419834,50.34611705915989,-0.005611387713633481
86,18453_7146-X8788-Y4552_reg,205.81790523331048,160.7347075807301,31.333635983746152,9.421115749382036e-05,129.9625393066214,209.24139985030905,21.131022992376202,0.6945782743216448,0.8601406326867297,0.028307867926631945,0.0005055231434325323,188.90321915466973,10.128481822398296,1868.441309691156,0.1277499789051446,2481.0085607412298,-77.90532828312645,-13.355376697128015,0.45668921251770667,-4.091936272858021,216.4250838448798,4.982704985803351,184.42270619410365,0.0006473944549107054,0.7211558228555509,0.27008232052740516,0.6696329973749037,0.44010935294858605,279.5743825518709,0.14077526953635577,24.6360517742714,39.00674277781616,0.8331214252729011,0.6614226013557558,320.8564719039442,0.16101045401682798,0.7599073107584279,415.3802633554773,119.87835595671702,5.992062613783572,0.8741438664905432,42.01110159574773,11.372276260033587,0.3399463290198261
87,18453_7188-X11060-Y3637_reg,307.7173037699905,174.71141700436593,32.73529432657617,9.421115749382036e-05,237.52487636073704,329.6929041749733,-43.90109683735106,0.5113499830051389,0.8409167944904098,0.039875310587582175,0.0005055231434325323,214.70124402010023,8.162525191319101,1941.656984336537,0.3088532060114234,2179.4043270669686,-49.540792107092116,-17.63118859591392,0.3076046042719125,-25.743083392697095,248.25171974609182,5.948005037128597,199.62002865790663,0.0006473944549107054,0.45539692663050835,0.5379129548852077,0.5690553225786049,0.48490184633248223,290.5227582891896,0.16853268901288515,22.854991593395987,38.20088687678414,0.799783322675694,0.8453960285127377,203.51320592130708,0.2611559708622837,0.8237812413520443,391.5519643359153,66.62296950956284,5.00030893511655,0.8476828959180046,0.9147999022918896,8.36361385842865,0.15572976288703613
88,18453_7223-X30215-Y5120_reg,128.43720277409622,133.55093173960034,46.751861916272745,9.421115749382036e-05,83.73886322658865,147.23538518938773,112.9725508477431,0.4147023382267482,0.8656078695552634,0.09716227534917837,0.0005055231434325323,106.66293158232492,9.145503506858699,2551.106814753781,0.100274424362645,1494.2058138396833,-37.44090949208992,-10.123343240305232,0.49023364383067636,17.23841883122752,200.0078962024483,5.948005037128597,145.47771947172154,0.0006473944549107054,0.5715026717008131,0.4209021045795189,0.8821895665287397,0.4272929283359152,315.8059616822057,0.5571365490293253,12.016120681906003,33.36575427708329,0.3330498887927126,0.8497744451674228,302.72797530976595,0.1327117578859451,0.3046859482826211,374.7285856550234,175.82044408864772,3.01680162124205,0.8784389854753043,75.06636696901356,7.179543739995104,0.15134555758003515
89,18453_7245-X12979-Y2864_reg,234.57273389491831,179.5606528626108,18.718724977034746,9.421115749382036e-05,205.92924801784335,210.01688464250296,-46.17346428560269,0.5829929065405486,0.8397052445617833,0.0012592292859553156,0.0005055231434325323,179.27056549678164,6.1965677790741935,1323.572922685085,0.28295246075178765,2401.3505509111496,-9.622454146711707,-19.721908218865543,0.26693569236466336,-22.183146222379676,267.54237256840236,4.982704985803351,193.28635751434976,0.0006473944549107054,0.703869755689774,0.28750316573984724,0.6190886131492344,0.4112660093809874,247.80438510430935,0.16853268901288515,25.022193359476464,39.812598117549925,0.799783322675694,0.36107993767052204,228.47440017600286,0.17633173696036203,0.5918986472716985,341.4954211344923,81.6702158617132,5.00030893511655,0.8614302370150441,63.33342627549365,28.92785363682898,0.640685906697053
90,18453_7304-X11719-Y3749_reg,400.3675650994702,147.60758025878704,20.120381560019922,9.421115749382036e-05,291.31649142750035,321.6220174420928,-99.48970963442385,0.4950277005338293,0.8783577852697275,0.03910131572421543,0.0005055231434325323,74.90550752890246,4.230611147995001,1247.132919334035,0.10050507547926604,1554.442218190974,46.520137055105494,-35.53862317117563,0.4872000227926214,-36.52112716552345,240.18126429283285,4.017404973359088,169.34939459805724,0.0006473944549107054,0.19054119046631035,0.8048333621213662,0.39979624534144864,0.4867176301609172,289.7214549458197,0.0019881679353853515,10.15532116661165,20.472066596150015,0.9998119357810176,0.8242002597893808,148.84190644838606,0.02024880547608726,0.017473313744926444,324.79873610223854,1.2059196564313521,5.00030893511655,0.8012469677267944,35.046670495322076,8.633179695950961,0.17695353342035458
91,18461_6043-X11080-Y1667_reg,142.01529899002605,120.56106677867315,38.34192065851686,9.421115749382036e-05,93.47575826932786,133.03252060657098,-23.555891298855713,0.9417074205503639,0.8689311262415313,0.0602596416190524,0.0005055231434325323,91.93142159703957,8.162525191319101,2467.2394403784697,0.10430901499031608,923.9813197312337,-30.253104300866067,-25.597211689996115,0.4333600939845384,-64.69296965870471,168.20961054598,4.982704985803351,135.64032554893782,0.0006473944549107054,0.4844794435564238,0.5086037341382207,0.6266969296346141,0.45880546404252265,287.79650528293854,0.16853268901288515,7.983210207681999,17.24864299202194,0.799783322675694,0.7942559597936698,276.05163941063705,0.11306539690455925,0.3046859482826211,347.3133161253444,179.58315147457154,5.00030893511655,0.8834011931461597,120.92748754475136,9.734368695274533,0.20693741456413967
92,18461_7132-X6338-Y3287_reg,361.7934578810096,172.07584696558752,10.308781959434022,9.421115749382036e-05,257.379578125472,266.52803563302166,-101.46823984943266,0.44480187974501706,0.8976382855458307,0.0012592292859553156,0.0005055231434325323,143.54547233493327,4.230611147995001,826.7108552041173,0.28653082091755133,2565.205188104774,-10.204043209267486,-32.93978995085588,0.34856976766979025,-26.13337946249397,220.8974561464575,5.948005037128597,192.2011484027948,0.0006473944549107054,0.3830317314484879,0.6108422879057742,0.5019229737620139,0.3759888883464456,290.352569326215,0.16853268901288515,20.785765097744175,41.42430935831571,0.799783322675694,0.4910699516373736,119.8597621377647,0.3366999012297116,0.3046859482826211,344.28229813767797,17.602497543645356,5.00030893511655,0.8674395595067793,97.37122799306988,35.74916606787279,0.5105240814574085
93,18469_5755-X6174-Y22049_reg,495.6406338199587,180.159344690349,73.38334227252557,9.421115749382036e-05,387.52117320462014,500.76645046084633,303.10004026259116,0.5336637028969826,0.8201989806749325,0.03316821552448322,0.0005055231434325323,166.39483247649338,24.873158898989388,4636.569082342821,0.37415664684207384,3470.7629228017877,-66.67206307329896,-47.83353190743307,0.19155698737418367,32.08641814720862,265.89630281662943,4.982704985803351,213.32130389611004,0.0006473944549107054,0.7897917487757248,0.20091135403924454,0.8539052606636308,0.43635872653739305,509.03821540659277,0.0019881679353853515,55.46133530020357,50.28872146317666,0.9998119357810176,0.8387804490337106,361.80697446809495,0.27694764791712473,1.2375319738807178,705.176498238809,-23.351271636665803,7.975569876955271,0.8418275812099167,136.3339304835167,9.34363107376991,0.1623540848361094
94,18469_5853-X6133-Y22657_reg,544.5022158761724,145.74843385049076,78.98997212415595,9.421115749382036e-05,458.2527239489024,531.2054566040082,358.2467124368442,0.6908540612081259,0.8110168096448144,0.04466910052258373,0.0005055231434325323,146.46628925359744,23.89018058344979,4946.776138831002,0.3673826995456332,2066.784268926859,-28.997782779031542,-65.0110013447339,0.20215764369266676,62.6486059140921,205.95760931343503,5.948005037128597,162.76702451710156,0.0006473944549107054,0.663856504784396,0.32782832988903726,0.7192538987430276,0.3909330493922752,554.6757239344131,0.0019881679353853515,53.56037318466928,36.589176197316604,0.9998119357810176,0.7956787288217019,321.82268007733353,0.32219507421624666,1.2587858915346937,764.6308165044461,-130.79410595992604,6.983816364883168,0.8279274837764666,138.94773828375008,6.937958008106076,0.2055127628247747
95,18469_5924-X6028-Y22963_reg,545.8575773304997,139.2405444774437,78.98997212415595,9.421115749382036e-05,471.0768144871761,501.9973654604457,259.7062074854579,0.37977809922639943,0.8108607012981782,0.003702468347092855,0.0005055231434325323,151.41228423947229,29.788050476687374,3877.679855471136,0.3842245882031522,1937.2970880427088,25.944229978915658,-47.27010455210066,0.22272839745611878,58.39505566059977,205.19345939807914,4.982704985803351,163.3105043678333,0.0006473944549107054,0.6426062507594518,0.3492442330849962,0.5074497289526824,0.43139785046742457,540.2736280931903,0.0019881679353853515,49.71717959082151,26.91891043661665,0.9998119357810176,0.8849374098296995,187.1414071071676,0.3242630152462418,1.2587858915346937,742.9497101356297,-104.48575183673752,6.983816364883168,0.816524189359666,94.44363682066232,14.79833128359161,0.11613612790176076
96,18469_6120-X7370-Y17612_reg,661.5553024455728,213.61223275596296,21.522038143005094,9.421115749382036e-05,587.276573781343,616.4463397574282,-66.95075313592749,0.23289523501733952,0.8259016052681246,0.0012592292859553156,0.0005055231434325323,167.12044602033,9.145503506858699,1694.1593008304608,0.38647624653191803,1743.7176270243942,-95.06494663648091,1.4858414225505001,0.15322755501532936,5.005081122299069,231.26237026116354,4.982704985803351,248.38271516660157,0.0006473944549107054,0.7236608394514383,0.2675577792230887,0.8956689482471787,0.362962505252374,625.4289730001306,0.210168808736451,55.359872189023,21.277922497182033,0.7497761793110415,0.13017882820445748,200.79562057734012,0.39396529183614987,0.6843604828146417,781.7849904095518,7.756790255594796,4.008555249206271,0.7832475467103694,49.096132591931855,23.459482463064575,0.8718922256466208
97,18469_6185-X6027-Y36689_reg,595.979935056101,214.14072691936326,74.78499885551075,9.421115749382036e-05,522.2676911905162,637.7153703648106,312.98286110716964,0.5626743409724372,0.8270333607089126,0.02790391448441043,0.0005055231434325323,157.69916328617444,23.89018058344979,4903.737901961834,0.4115413671627402,3392.6409712867044,-38.525802394950944,35.365785361876775,0.1886511806442495,80.07851476347173,275.17604353531885,4.982704985803351,232.66944318178614,0.0006473944549107054,0.7836512173032941,0.20709977440271177,0.7031246111234386,0.4425084949030027,614.6975972625107,0.0019881679353853515,63.935042127328586,53.51214282211173,0.9998119357810176,0.8390083579672869,401.0770676934402,0.32698055407288956,1.298278648189664,798.1433466285396,1.2503627073926824,5.992062613783572,0.8509011719777066,198.5027031496352,10.822399710338157,0.1621258765174301
98,18469_6420-X7388-Y41840_2_reg,553.534134302636,323.4778048232986,18.718724977034746,9.421115749382036e-05,473.3270267411699,491.8624020600408,18.041473630817805,0.35239113147214346,0.8559304345029464,0.0012592292859553156,0.0005055231434325323,341.5247741063241,5.213589463534596,1559.9561181724014,0.6731174533890893,2541.576508289212,-214.28138277230687,-18.80593798714363,0.14025290310024283,2.983395600688512,478.491326910249,4.982704985803351,388.18839554321613,0.0006473944549107054,0.836495628723087,0.1538433416306854,0.7910992811831763,0.4019092625890575,548.7992605228335,0.0019881679353853515,78.61363588917303,19.666210695117993,0.9998119357810176,0.2592389300605304,168.04847587608708,0.2165498124293877,0.9715731925456161,654.6432609021414,39.10286290573423,5.992062613783572,0.8113409840841562,106.73762176743801,9.113913675275342,0.7426616162398588
99,18469_6572-X5325-Y34608_reg,528.8584231128358,163.80900069239752,49.555175082243096,9.421115749382036e-05,388.25996737336294,521.2635871551007,214.89151373843538,0.387517581817633,0.7918948817058055,0.03751998519430395,0.0005055231434325323,165.33219596600284,14.060395768076683,3372.3199537463797,0.3789021353772405,2296.1871243663013,-59.306743444064224,50.35220364961969,0.2018257579390229,-6.547896662277282,219.45085353780925,4.017404973359088,188.84831726005143,0.0006473944549107054,0.7257832950498238,0.2654187917722015,0.7560605970996842,0.46262278673125784,532.5880814065288,0.2795623669190026,57.87847049140645,34.17160989746618,0.6664309172427043,0.9260023286416864,346.769613516336,0.3267893052765831,1.1663240667336476,776.6017853249796,50.273274138203945,5.992062613783572,0.8310821254892267,226.8376223471212,25.228600369938924,0.07501693555528174
100,18469_6590-X7059-Y41111_reg,547.402556289268,210.06164965295136,71.9816856895404,9.421115749382036e-05,478.0129928348979,600.0998084602602,336.19043748552633,0.41321807342699235,0.8387284023352518,0.04542363086662304,0.0005055231434325323,192.91071711055628,20.941245636831002,5445.910364351107,0.30393423653172563,3263.61218701936,-74.61260794008702,-95.97327814454664,0.357395490797927,10.233444711869247,251.439293907421,5.948005037128597,229.35265864315585,0.0006473944549107054,0.6482367368231001,0.3435698602815898,0.6676989101677594,0.4591687928138188,639.667520513821,0.12094854103752598,55.85085644352282,47.87115432137885,0.8569343553454892,0.9350412562825703,474.04694525034097,0.28689562188309403,1.2375319738807178,906.2322281906503,-172.94359232487187,6.983816364883168,0.8326983808136212,189.38980954290335,12.954972586021846,0.06596606022365162
101,18469_6673-X5500-Y35752_reg,517.221924381013,161.36819113089956,80.39162870714112,0.10393647777493298,451.36315600924064,551.9108746473673,274.6248414614252,0.3191016122022891,0.7871349022558284,0.012991516810201872,0.0005055231434325323,196.88415380960822,21.9242239523706,4630.10303648876,0.4504697723254943,2636.692507338667,-12.332687174118458,45.58704332410732,0.48125381055326394,-96.49254093193832,238.59731830409146,4.982704985803351,193.71935671459156,0.0006473944549107054,0.6040314417771087,0.3881197559058606,0.6662693166695641,0.38266055246514774,535.3294754244645,0.08526043058329706,55.113416346297356,37.39503153705037,0.799783322675694,0.7998371012622427,269.40991009341917,0.3283549557688133,1.4127470968601155,828.1219767243762,56.48442495046225,9.959077364667948,0.8240392521694705,6.463217922812703,11.017686532977027,0.20134889754451102
102,18469_6680-X6305-Y38542_reg,528.4985326289419,154.7177024124313,76.18665543849592,9.421115749382036e-05,537.9561137103999,562.7180734081256,214.15903970638604,0.29290891080575987,0.8121078490983973,0.0012592292859553156,0.0005055231434325323,152.01518589926127,20.941245636831002,3631.558927488909,0.392062539008212,2302.330030140288,-26.163531217540882,23.015261506470907,0.17537539764182875,-38.0033927299853,230.4482817418004,5.948005037128597,177.004834831597,0.0006473944549107054,0.736769153734147,0.25434729317403715,0.5804163474765058,0.43606498285579254,600.7872985359903,0.35886926404102726,53.868307349824875,41.42430935831571,0.5711791919965128,0.44785082739747356,339.6707139628764,0.3204790956890118,1.298278648189664,832.0825006668406,16.717685599376743,6.983816364883168,0.8379915925392087,216.0223423340351,28.384336151688956,0.5538003555951557
103,18469_6767-X5786-Y37391_reg,470.77720982039807,199.88480228891336,63.571744431784516,9.421115749382036e-05,475.22412075181535,518.363846085757,304.8546957799162,0.4106467629366326,0.8122094508718636,0.016814866813297788,0.0005055231434325323,219.36394733758203,21.9242239523706,4198.361505285863,0.4058249050039626,3315.206800259389,-57.670553881753875,-147.307465360873,0.21365091911560702,83.04284413165217,257.39801621587884,4.982704985803351,222.7888070969282,0.0006473944549107054,0.7151441767219969,0.2761408520228092,0.7741769422783902,0.44522947478851194,593.8245559871219,0.2795623669190026,56.936468534081605,55.92971052520778,0.6664309172427043,0.36294382019925964,424.73754105822684,0.3051195176278134,1.298278648189664,856.9884742106185,-33.64448948891648,8.967323852595843,0.8467540116994615,262.4555984307128,34.87117198023523,0.6388195478484069
104,18469_6822-X8235-Y15661_reg,594.0950054363655,339.0050579606982,66.3750593575997,9.421115749382036e-05,503.6904794254727,593.2791487129507,368.946308986859,0.3512094886301247,0.8114290449491801,0.019932730378887903,0.0005055231434325323,236.8161112539004,23.89018058344979,5125.596019817669,0.3493929496992808,2743.9669649244747,-62.656803988094865,-58.265121335299526,0.3675237602535759,154.9961928938626,236.0547336564021,4.982704985803351,424.4978046629007,0.0006473944549107054,0.6638853926298599,0.3277992100267409,0.7460208891219577,0.39512675959946875,620.0368133086149,0.2795623669190026,68.29567513379767,37.39503153705037,0.6664309172427043,0.7459519174732123,390.7408706745814,0.297423781845274,1.2375319738807178,953.4838568926833,-52.384084554772166,5.992062613783572,0.8355595008121431,158.69325640099564,25.905210599960974,0.2553052952330165
105,18469_6907-X5348-Y34515_reg,610.7347879398922,155.63950148102933,69.17837252357005,9.421115749382036e-05,462.4448165273625,481.7939968726235,204.6557524154593,0.4119276230346008,0.7796919592620326,0.0012592292859553156,0.0005055231434325323,155.44563708600953,22.907202267910193,4202.437969969926,0.36038284681190524,2164.279151434113,-20.99352720587796,126.49215692802404,0.3019113982822037,64.85666540027863,242.5294190479765,4.017404973359088,184.69177186304347,0.0006473944549107054,0.5855816941033103,0.40671332935102394,0.6490168124315593,0.42661303757480673,517.550103898128,0.14077526953635577,56.60470876917532,32.55989893734952,0.8331214252729011,0.7915445033088833,342.46965122771246,0.306827831987779,1.2375319738807178,753.006788024251,40.58588628049334,5.992062613783572,0.8211720768615103,152.168644174673,5.389277885616391,0.20965245225581478
106,18469_6933-X5678-Y23165_reg,559.218229617637,144.4918573710001,52.35849000805828,9.421115749382036e-05,463.831596173347,510.2206598786984,197.34570327961467,0.2772885520258943,0.8070646155138536,0.036746001108633394,0.0005055231434325323,153.68873274263876,17.99230951846364,3097.1655429492125,0.3119910106802426,2015.9718732430674,-22.212678111249826,110.53597077696466,0.3758665749746286,77.76843495745642,175.54245092346764,6.913304913489419,241.84958273023082,0.0006473944549107054,0.5543014738064679,0.4382373953191515,0.6648042718749627,0.4354629191198174,507.367818899713,0.2795623669190026,53.06528672792563,32.55989893734952,0.6664309172427043,0.8978400418244333,323.8548364240238,0.252481612337682,1.1395818775161397,807.800353809517,32.20609956444203,5.992062613783572,0.7256507645823252,30.67889244597511,12.437750572373364,0.10321644823769258
107,18469_7024-X5427-Y35160_reg,587.6125384012242,218.4228857677736,87.399911622067,9.421115749382036e-05,400.7172619616491,534.4909192284161,289.2486497649981,0.4468969489400405,0.7713128240638117,0.03194325490809413,0.0005055231434325323,254.11711314798814,23.89018058344979,4638.730158918444,0.3955280574653749,3042.8602295306114,38.427250933074305,130.25700938568227,0.1394964586010714,47.77304608058186,211.63766294006084,5.948005037128597,272.6533082717495,0.0006473944549107054,0.6161812557667895,0.3758752265695935,0.5943848524117458,0.31648404817093756,505.95497834983365,0.12094854103752598,57.34292280230619,52.70628692107971,0.8569343553454892,0.6867300265060523,329.2529540448303,0.3147578018366815,1.367499218433203,749.0648165928226,37.44431110386201,6.983816364883168,0.8012510411626207,185.87546830447292,24.017322385264926,0.31460545035703213
108,18469_7048-X7499-Y17640_reg,557.4913891902991,181.01423239297026,78.98997212415595,9.421115749382036e-05,481.4826240884281,631.2473629226401,116.05404375320366,0.6984582217552651,0.8197248390654231,0.05485943652438981,0.0005055231434325323,164.76110354436324,23.89018058344979,3847.231976268099,0.32088153529583335,2090.120402231197,-15.919690230292757,120.88025245228606,0.48121100262399125,-20.819475622805314,261.9229355195359,5.948005037128597,223.2370968938282,0.0006473944549107054,0.5434123366002549,0.44921142106308287,0.5807978992848181,0.25049810417747287,546.077026371092,0.210168808736451,37.43570411973399,42.23016413675123,0.7497761793110415,0.9608766916867983,216.86771150438426,0.3209628220144161,1.1663240667336476,678.4373413781075,-36.03055592209518,4.008555249206271,0.8265284405534814,67.68458057879695,8.843268696908538,0.040096481083985724
109,18469_7066-X6108-Y38587_reg,486.7044792282464,192.4686750959487,57.96511633999898,9.421115749382036e-05,476.7501315909801,523.1465550129446,199.66845404406814,0.5497784844123182,0.8053062420776579,0.005645854025269362,0.0005055231434325323,200.86120366527322,20.941245636831002,3687.5206641297946,0.39139568780429806,3756.946408234854,-93.06412387892269,-81.77368594726192,0.26248844506876906,32.09662219679893,241.22893461018242,5.948005037128597,236.7867131728333,0.0006473944549107054,0.816121816555237,0.17437603160087028,0.7805271702086075,0.4446411494492664,541.1826421805579,0.210168808736451,60.063223163335905,55.12385462417576,0.7497761793110415,0.40273806903895604,377.94862230940845,0.2709751088437611,1.1663240667336476,734.2310959095722,20.540356633864207,7.975569876955271,0.8371622931070517,120.94652233194783,9.42258341111954,0.5989727070505834
110,18469_7279-X7753-Y17170_reg,492.1547028300933,168.1593092091139,67.77671594058488,0.2596998911332788,490.1658886968598,520.0020745496086,387.81991819244206,0.37548557236927094,0.8227461958058676,0.0019987247438031652,0.0005055231434325323,200.8984238052468,23.89018058344979,5045.731925239547,0.427393400082165,2829.599974960767,-54.575685598020755,-251.61202597356063,0.4525147417197539,26.237076603041327,237.98541305326424,4.982704985803351,200.9952368082549,0.0006473944549107054,0.7294031913797272,0.2617706628293064,0.6318013481873345,0.42331640398122494,554.5928883576049,0.3142591417919547,58.159501550265546,45.4535866182828,0.3747225099152028,0.6357665711172189,354.2234379385977,0.31123129355452117,1.3343327087365826,789.8280369241866,-153.74211153667153,7.975569876955271,0.8379998653034619,38.13359728367573,13.96228187161196,0.3656362673950565
111,18469_7376-X7022-Y19051_reg,515.3828861414394,185.4733124537511,69.17837252357005,9.421115749382036e-05,344.0257585763084,554.0473492402996,304.1607844150377,0.44088143229106197,0.8317952880694565,0.08429738734968831,0.0005055231434325323,171.6076147024514,23.89018058344979,4784.909068934849,0.3325624165886104,3060.6486561058528,-56.58326889189458,-76.50689284324874,0.293852903835121,41.031266328795326,294.38573128248174,5.948005037128597,239.30236615316596,0.0006473944549107054,0.6769591004088132,0.3146235831770595,0.796063311087116,0.4480811789369638,491.14034663961803,0.2399089014846957,53.896383328060494,52.70628692107971,0.7140567798658001,1.0065242229783677,506.48462431728365,0.2596518932330909,1.2151286732342346,804.1374964627796,-65.8533152744771,6.983816364883168,0.8489963284332601,99.75996342735459,10.210950087447827,-0.005611387713633481
112,18864_5637-X5637-Y31619_reg,126.82083934741358,142.39674308365406,71.28085563820296,9.421115749382036e-05,69.37865732711452,207.33760178489712,184.44278107906752,0.5692724430928044,0.8688268121384113,0.14298049150830228,0.0005055231434325323,140.74882686416396,11.11146033322932,3473.6898697146494,0.13632965371898584,1294.2301256063142,-50.51693420880271,-46.08686733865356,0.48394394166501525,12.753507011431099,120.44085858298068,4.982704985803351,148.17648415648557,0.0006473944549107054,0.4619527505164903,0.531306025765113,0.7200848198357608,0.15470138843378015,247.35020918520704,0.0019881679353853515,10.818393888066456,25.307199757149117,0.9998119357810176,0.982159853956157,323.46851534425014,0.19962568977929,0.7599073107584279,338.6303097852201,209.48790630765953,3.01680162124205,0.875999909825064,63.479825268349515,51.19963547904007,0.018785191469765372
113,18864_6139-X4843-Y27122_reg,363.1312291583363,155.07066071979608,10.308781959434022,9.421115749382036e-05,122.88721377005936,153.72303106108114,-107.01181281892131,0.40417457655240013,0.8430595853607458,0.06573773173526523,0.0005055231434325323,142.70520773747177,3.2476328324554036,676.2085646169803,0.2519993154099605,1917.1595536633602,-48.516900762872694,-34.68215468583273,0.3784849959882989,-23.307278901529386,205.05111966389688,4.982704985803351,193.54339939470736,0.0006473944549107054,0.26203349999205855,0.7327837610351344,0.7667994476138063,0.21600732993969335,136.30590248308113,0.0019881679353853515,9.504152696402898,34.17160989746618,0.9998119357810176,0.6927333053907225,163.88415945989738,0.06412945976014006,0.017473313744926444,250.2971696086433,4.700230666023046,4.008555249206271,0.8273458749196558,53.73239251155459,34.21902800041699,0.3085942424274972
114,18864_6321-X4387-Y7047_reg,147.47714680464534,110.92379284203278,50.256004253658105,9.421115749382036e-05,129.35230777988343,196.49851518897134,82.25706824996223,0.5779079704269525,0.845626308699598,0.042533257523460336,0.0005055231434325323,90.27160727253307,13.077417354891372,2552.5334341942626,0.1015916140265925,1409.2818240671395,-11.97712078509987,-54.44134499909994,0.45863244229923267,0.5372218683219483,169.17621205074423,4.982704985803351,138.19129437726713,0.0006473944549107054,0.6216897892871027,0.37032375029674386,0.6047281882099034,0.3109733026952659,284.8802865578875,0.0019881679353853515,12.230235350286996,30.948187696583737,0.9998119357810176,0.9587149014227071,396.4352150402336,0.1695974263047692,0.8237812413520443,360.4675614648036,143.41588218293066,5.992062613783572,0.8736323162426844,97.6343340548229,21.701713816190804,0.042261138717407054
115,18864_6345-X3603-Y9891_reg,163.6953783845912,157.61967333609223,29.931981160605822,9.421115749382036e-05,157.2318601370327,186.32093795099462,38.55938521557884,0.7967736373880703,0.844649728393312,0.00658717801090529,0.0005055231434325323,199.34024223434503,10.128481822398296,1835.5117928566456,0.190239863260543,2397.996750316654,-44.903193691026715,-54.45368527356827,0.4559937480661541,14.804397400628359,218.7434041119408,4.982704985803351,176.14039353476886,0.0006473944549107054,0.4858877421873409,0.5071844516218277,0.739372793174012,0.4572059331635728,260.42326167543087,0.14077526953635577,18.35319450148825,45.4535866182828,0.8331214252729011,0.5445870863237403,306.0597976547745,0.20303760496620876,0.6843604828146417,336.614948954342,87.88880710612781,5.992062613783572,0.8704753685763508,89.89127180472423,17.210396098261477,0.45693625057857445
116,18864_6384-X3409-Y13059_reg,212.0615873595862,175.66300526918602,34.13695090956134,0.2596998911332788,141.7749415774695,265.73368965785573,116.79261090331022,0.6302042317783201,0.8687729613359302,0.04365041423366299,0.0005055231434325323,174.4073828827312,10.128481822398296,1990.5167695444784,0.25961685924392,2335.980444173849,-32.10721530115451,-49.67333882982801,0.4056635562123718,68.44267005862508,225.47068617433075,4.982704985803351,189.3216767713158,0.0006473944549107054,0.7750394639191497,0.2157786438793056,0.7166627643150804,0.4877608331543209,284.9368952534611,0.10607849466340363,28.161571464654745,40.61845345728369,0.6247582762968573,0.9509084956666196,201.4797045878385,0.1376321532728218,0.8791113596881474,387.58464938392365,78.3090999778839,7.975569876955271,0.8510561513780084,79.24882732451525,17.335231864556665,0.05007784808711624
117,18864_6523-X3601-Y10609_reg,198.53607342338464,147.15993710510767,28.530322817775804,9.421115749382036e-05,181.02013712429866,228.02579086304152,56.4776205903179,0.6204750991250616,0.8474675342999798,0.061910240402406544,0.0005055231434325323,175.12416375186274,10.128481822398296,1900.7460700071172,0.31208245693760767,2399.7961361768594,-17.28668855614948,-78.63928108683712,0.21267307309688505,29.354781966237777,211.90765957109414,4.982704985803351,161.67730993993993,0.0006473944549107054,0.629595053088278,0.3623568627757246,0.6999092859675813,0.4261020927076708,299.9264786774808,0.2795623669190026,22.827884459813678,43.841875938815264,0.6664309172427043,0.7452616851361029,265.6975949446762,0.19117303447770798,0.8237812413520443,364.0193911954628,59.35112548774966,5.992062613783572,0.8671805448296943,63.86763693234789,9.629771805577239,0.25599644112304
